Date	Round	Time	Name	Site	Habitat	Transect	Quadrat	Site_trans_quad	Plant_Species	FU_Bud	FU_Open	FU_Wilt	Seeds	FlowersperFU_Bud	FlowersperFU_Open	FlowersperFU_Wilt	Cross_Points	Veg_Cover	Comments	
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	1	Hang.hea.3.1	Ulex_europaeus	0	0	0	2				1	1		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	2	Hang.hea.3.2	Calluna_vulgaris	748	0	0					36	4		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	2	Hang.hea.3.2	Ulex_europaeus	0	0	0	7				2	1		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	2	Hang.hea.3.2	Erica_cinerea	0	17	0					2	1		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	3	Hang.hea.3.3	Calluna_vulgaris	448	0	0					36	4		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	3	Hang.hea.3.3	Ulex_europaeus	0	0	0	5				1	1		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	3	Hang.hea.3.3	Potentilla_erecta	0	0	0					2	1		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	3	Hang.hea.3.3	Erica_cinerea	0	0	0					5	2		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	4	Hang.hea.3.4	Calluna_vulgaris	315	0	0					35	4		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	4	Hang.hea.3.4	Potentilla_erecta	2	3	3					2	1		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	4	Hang.hea.3.4	Erica_cinerea	35	2	0					2	1		
16/07/2015	3	14:50	KAW	Hangman_Hill	heathland	3	4	Hang.hea.3.4	Ulex_europaeus	0	0	0	8				7	2		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	1	Hang.hea.4.1	Calluna_vulgaris	7700	0	0					36	4		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	1	Hang.hea.4.1	Erica_cinerea	1	13	0					1	1		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	1	Hang.hea.4.1	Ulex_europaeus	0	0	0					1	1		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	1	Hang.hea.4.1	Potentilla_erecta	0	0	0					0	1		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	2	Hang.hea.4.2	Calluna_vulgaris	2560	0	0					16	3		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	2	Hang.hea.4.2	Erica_cinerea	144	78	0					3	2		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	2	Hang.hea.4.2	Ulex_europaeus	0	0	11					13	3		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	2	Hang.hea.4.2	Potentilla_erecta	2	2	0					1	1		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	2	Hang.hea.4.2	Erica_tetralix	3	0	1		12	0	12	0	2		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	3	Hang.hea.4.3	Calluna_vulgaris	1430	0	0					24	3		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	3	Hang.hea.4.3	Erica_cinerea	39	104	0					3	2		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	3	Hang.hea.4.3	Ulex_europaeus	0	0	7					10	2		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	3	Hang.hea.4.3	Vaccinium_myrtillus	0	0	0					0	2		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	4	Hang.hea.4.4	Calluna_vulgaris	330	0	0					11	3		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	4	Hang.hea.4.4	Erica_cinerea	48	36	0					4	2		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	4	Hang.hea.4.4	Ulex_europaeus	0	0	7					15	3		
16/07/2015	3	15:20	KAW	Hangman_Hill	heathland	4	4	Hang.hea.4.4	Vaccinium_myrtillus	0	0	4					2	1		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	1	Bodm.woo.4.1	NA										leaf_litter_only	
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	2	Bodm.woo.4.2	Hedera_helix								6	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	2	Bodm.woo.4.2	Dryopteris_sp.								1	1		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	2	Bodm.woo.4.2	Ilex_aquifolium	0	0	0					7	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	3	Bodm.woo.4.3	Hedera_helix								6	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	3	Bodm.woo.4.3	Dryopteris_sp.								15	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	3	Bodm.woo.4.3	Ilex_aquifolium	0	0	0					12	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	3	Bodm.woo.4.3	Betula_pendula								20	3		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	4	Bodm.woo.4.4	Vaccinium_myrtillus	0	0	0					8	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	4	Bodm.woo.4.4	Hedera_helix								9	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	4	Bodm.woo.4.4	Sedge									2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	4	Bodm.woo.4.4	Rubus_fruiticosus	0	0	0					2	2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	4	Bodm.woo.4.4	Sorbus_aucuparia								20	3		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	AF	Bodm.woo.4.AF	Quercus_robur									1		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	AF	Bodm.woo.4.AF	Lonicera_periclymenum									2		
20/07/2015	3	13:45	NED	Bodmin_Moor	woodland	4	AF	Bodm.woo.4.AF	Corylus_avellana									2		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	1	Bodm.woo.6.1	NA										"Sapplings,_leaf_litter_only"	
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	2	Bodm.woo.6.2	Ilex_aquifolium	0	0	90					36	4		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	3	Bodm.woo.6.3	Ilex_aquifolium	0	0	85					36	4		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	4	Bodm.woo.6.4	Ilex_aquifolium	0	0	27					20	3		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Lonicera_periclymenum									2		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Rubus_fruiticosus									2		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Hedera_helix									2		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Sorbus_aucuparia									1		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Corylus_avellana									1		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Betula_pendula									1		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Crataegus_monogyna									2		
20/07/2015	3	14:10	NED	Bodmin_Moor	woodland	6	AF	Bodm.woo.6.AF	Dryopteris_sp.									3		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	1	Bodm.woo.5.1	Grass									3	1_Species	
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	1	Bodm.woo.5.1	Corylus_avellana								2	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Rubus_fruiticosus	0	0	0					6	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Lonicera_periclymenum	0	0	0					3	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Dryopteris_sp.								4	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Potentilla_erecta	7	3	4					1	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Hedera_helix								11	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Crataegus_monogyna	0	0	0					4	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Corylus_avellana								20	3		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	2	Bodm.woo.5.2	Grass									4	2_Species	
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	3	Bodm.woo.5.3	Dryopteris_sp.								36	4		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	3	Bodm.woo.5.3	Grass									3	2_Species	
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	3	Bodm.woo.5.3	Potentilla_erecta	4	2	1					7	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	3	Bodm.woo.5.3	Hedera_helix								1	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	3	Bodm.woo.5.3	Quercus_robur								10	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	3	Bodm.woo.5.3	Anemone_nemorosa	0	0	0					12	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	4	Bodm.woo.5.4	Potentilla_erecta	4	0	11					4	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	4	Bodm.woo.5.4	Anemone_nemorosa	0	0	0					7	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	4	Bodm.woo.5.4	Rubus_fruiticosus	0	0	0					14	2		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	4	Bodm.woo.5.4	Grass									3	2_Species	
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	4	Bodm.woo.5.4	Dryopteris_sp.								20	3		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	AF	Bodm.woo.5.AF	Oxalis_acetosella									1		
20/07/2015	3	14:35	NED	Bodmin_Moor	woodland	5	AF	Bodm.woo.5.AF	Ilex_aquifolium									2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	1	Bodm.scr.6.1	Potentilla_erecta	70	49	40					20	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	1	Bodm.scr.6.1	Dryopteris_sp.								32	4		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	1	Bodm.scr.6.1	Grass									3	3_Species	
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	2	Bodm.scr.6.2	Viola_riviniana	0	0	0					3	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	2	Bodm.scr.6.2	Dryopteris_sp.								36	4		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	2	Bodm.scr.6.2	Grass									2	2_Species	
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	2	Bodm.scr.6.2	Potentilla_erecta	22	4	31					3	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	3	Bodm.scr.6.3	Rumex_acetosella	0	0	0					10	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	3	Bodm.scr.6.3	Dryopteris_sp.								36	4		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	3	Bodm.scr.6.3	Potentilla_erecta	42	11	14					21	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	3	Bodm.scr.6.3	Viola_riviniana	0	0	0					4	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	3	Bodm.scr.6.3	Fragaria_vesca	0	0	0					1	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	4	Bodm.scr.6.4	Grass									4	2_Species	
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	4	Bodm.scr.6.4	Dryopteris_sp.								18	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	4	Bodm.scr.6.4	Polygala_serpyllifolia	250	29	79					31	3		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	4	Bodm.scr.6.4	Viola_riviniana	0	0	0					1	2		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	AF	Bodm.scr.6.AF	Euphrasia_nemorosa									1		
20/07/2015	3	15:10	NED	Bodmin_Moor	scrub	6	AF	Bodm.scr.6.AF	Crataegus_monogyna									2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	1	Bodm.scr.5.1	Dryopteris_sp.								36	4		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	1	Bodm.scr.5.1	Potentilla_erecta	25	0	0					26	2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	1	Bodm.scr.5.1	Grass									2	1_Species	
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	2	Bodm.scr.5.2	Grass									3	3_Species	
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	2	Bodm.scr.5.2	Dryopteris_sp.									4		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	2	Bodm.scr.5.2	Viola_riviniana	0	0	0					6	2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	2	Bodm.scr.5.2	Potentilla_erecta	6	3	0					0	2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	3	Bodm.scr.5.3	Viola_riviniana	25	0	0					17	2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	3	Bodm.scr.5.3	Grass									4	2_Species	
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	3	Bodm.scr.5.3	Dryopteris_sp.								36	4		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	3	Bodm.scr.5.3	Potentilla_erecta	14	2	7					3	2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	3	Bodm.scr.5.3	Sedge									2	1_Species	
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	3	Bodm.scr.5.3	Galium_mollugo	0	0	0					1	2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	4	Bodm.scr.5.4	Rubus_fruiticosus	0	0	0					2	2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	4	Bodm.scr.5.4	Dryopteris_sp.								36	4		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	4	Bodm.scr.5.4	Grass									2	1_Species	
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	4	Bodm.scr.5.4	Viola_riviniana	0	0	4						2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	AF	Bodm.scr.5.AF	Crataegus_monogyna									2		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	AF	Bodm.scr.5.AF	Cirsium_palustre									1		
20/07/2015	3	15:45	NED	Bodmin_Moor	scrub	5	AF	Bodm.scr.5.AF	Ulex_europaeus									1		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	1	Bodm.scr.4.1	Potentilla_erecta	480	39	75					36	3		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	1	Bodm.scr.4.1	Viola_riviniana	0	0	0						2		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	1	Bodm.scr.4.1	Grass									3	2_Species	
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	1	Bodm.scr.4.1	Dryopteris_sp.								16	2		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	1	Bodm.scr.4.1	Euphrasia_nemorosa	7	4	0					0	1		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	2	Bodm.scr.4.2	Dryopteris_sp.								36	4		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	2	Bodm.scr.4.2	Potentilla_erecta	38	3	4					9	2		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	2	Bodm.scr.4.2	Grass									2	2_Species	
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	3	Bodm.scr.4.3	Grass									4	3_Species	
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	3	Bodm.scr.4.3	Dryopteris_sp.								30	3		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	3	Bodm.scr.4.3	Potentilla_erecta	70	8	17					22	2		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	3	Bodm.scr.4.3	Viola_riviniana	9	0	0					5	2		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	4	Bodm.scr.4.4	Dryopteris_sp.								36	4		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	4	Bodm.scr.4.4	Grass									2	1_Species	
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	4	Bodm.scr.4.4	Galium_mollugo	0	0	0					0	1		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	AF	Bodm.scr.4.AF	Ulex_europaeus									1		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	AF	Bodm.scr.4.AF	Crataegus_monogyna									2		
20/07/2015	3	16:20	NED	Bodmin_Moor	scrub	4	AF	Bodm.scr.4.AF	Rubus_fruiticosus									1		
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	1	Burn.sal.12.1	Aster_tripolium	0	0	0		0	0	0	3	2		
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	1	Burn.sal.12.1	Spergularia_media	0	0	12					0	1		
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	1	Burn.sal.12.1	Salicornia_perennis	0	0	0					1	1		
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	1	Burn.sal.12.1	Triglochin_maritima	0	0	0					6	2		
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	1	Burn.sal.12.1	Grass									3	1_Species	
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	1	Burn.sal.12.1	Spartina_anglica								1	1	cord_grass	
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	2	Burn.sal.12.2	Aster_tripolium	0	0	0		0	0	0	2	2		
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	2	Burn.sal.12.2	Spartina_anglica	0	0	0					6	2	cord_grass	
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	2	Burn.sal.12.2	Grass									3	1_Species	
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	3	Burn.sal.12.3	Grass									4	1_Species	
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	4	Burn.sal.12.4	Grass									4	1_Species	
20/07/2015	3	11:05	KAW	Burnham-on-Sea	salt_marsh	12	AF	Burn.sal.12.AF	Limonium_vulgare									1		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	1	Burn.sal.8.1	Aster_tripolium	0	0	0		0	0	0	7	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	1	Burn.sal.8.1	Spergularia_media	1	1	3					1	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	1	Burn.sal.8.1	Triglochin_maritima	0	0	63					4	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	1	Burn.sal.8.1	Salicornia_perennis	0	0	0					1	1		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	1	Burn.sal.8.1	Grass									2	1_Species	
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	2	Burn.sal.8.2	Aster_tripolium	0	0	0		0	0	0	7	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	2	Burn.sal.8.2	Plantago_maritima	0	0	0		0	0	0	3	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	2	Burn.sal.8.2	Triglochin_maritima	0	0	0					7	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	2	Burn.sal.8.2	Grass									3	1_Species	
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	2	Burn.sal.8.2	Spergularia_media	0	0	0					0	1		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	3	Burn.sal.8.3	Aster_tripolium	0	0	0		0	0	0	6	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	3	Burn.sal.8.3	Spartina_anglica	0	0	0					2	1		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	3	Burn.sal.8.3	Glaux_maritima	0	0	0					2	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	3	Burn.sal.8.3	Triglochin_maritima	100	0	0					2	1		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	3	Burn.sal.8.3	Grass									3	1_Species	
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	4	Burn.sal.8.4	Aster_tripolium	0	0	0		0	0	0	4	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	4	Burn.sal.8.4	Triglochin_maritima	0	0	460					6	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	4	Burn.sal.8.4	Plantago_maritima	1	0	4		88	0	0	4	2		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	4	Burn.sal.8.4	Spergularia_media	0	0	5					0	1		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	4	Burn.sal.8.4	Grass									3	1_Species	
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	4	Burn.sal.8.4	Glaux_maritima	0	0	0					1	1		
20/07/2015	3	11:35	KAW	Burnham-on-Sea	salt_marsh	8	AF	Burn.sal.8.AF	Limonium_vulgare									2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	1	Burn.sal.11.1	Aster_tripolium	0	0	0		0	0	0	7	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	1	Burn.sal.11.1	Glaux_maritima	0	0	0					2	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	1	Burn.sal.11.1	Grass									4		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	2	Burn.sal.11.2	Glaux_maritima	0	0	0					6	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	2	Burn.sal.11.2	Aster_tripolium	0	0	0		0	0	0	5	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	2	Burn.sal.11.2	Limonium_vulgare	0	0	0		0	0	0	0	1		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	2	Burn.sal.11.2	Grass									4	1_Species	
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	2	Burn.sal.11.2	Plantago_maritima	0	0	0		0	0	0	1	1		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	3	Burn.sal.11.3	Plantago_maritima	1	0	0		126	0	0	8	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	3	Burn.sal.11.3	Limonium_vulgare	0	0	0		0	0	0	3	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	3	Burn.sal.11.3	Glaux_maritima	0	0	0					2	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	3	Burn.sal.11.3	Grass									4	1_Species	
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	3	Burn.sal.11.3	Aster_tripolium	0	0	0		0	0	0	1	1		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	4	Burn.sal.11.4	Glaux_maritima	0	0	0					3	2		
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	4	Burn.sal.11.4	Grass									4	1_Species	
20/07/2015	3	12:00	KAW	Burnham-on-Sea	salt_marsh	11	AF	Burn.sal.11.AF	Armeria_maritima									1		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	1	Burn.sal.9.1	Aster_tripolium	0	0	0		0	0	0	3	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	1	Burn.sal.9.1	Plantago_maritima	0	0	13		0	0	182	3	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	1	Burn.sal.9.1	Spartina_anglica	0	0	1368					20	3		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	1	Burn.sal.9.1	Limonium_vulgare	0	0	0					0	1		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	1	Burn.sal.9.1	Grass									3	1_Species	
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	2	Burn.sal.9.2	Aster_tripolium	0	0	0		0	0	0	19	3		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	2	Burn.sal.9.2	Plantago_maritima	0	0	2		0	0	180	4	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	2	Burn.sal.9.2	Spergularia_media	0	0	9					0	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	2	Burn.sal.9.2	Grass									4	1_Species	
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	3	Burn.sal.9.3	Aster_tripolium	0	0	0		0	0	0	10	3		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	3	Burn.sal.9.3	Limonium_vulgare	0	0	0					1	1		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	3	Burn.sal.9.3	Plantago_maritima	1	0	0		76	0	0	1	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	3	Burn.sal.9.3	Grass									4	1_Species	
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	3	Burn.sal.9.3	Triglochin_maritima	0	0	0					10	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	3	Burn.sal.9.3	Spergularia_media	0	0	2					0	1		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	4	Burn.sal.9.4	Plantago_maritima	2	1	14		78	7	68	10	3		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	4	Burn.sal.9.4	Aster_tripolium	0	0	0		0	0	0	1	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	4	Burn.sal.9.4	Spartina_anglica	0	0	24		0	0	0	9	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	4	Burn.sal.9.4	Spergularia_media	0	2	4					0	1		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	4	Burn.sal.9.4	Triglochin_maritima	0	0	0		0	0	0	5	2		
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	4	Burn.sal.9.4	Grass									2	1_Species	
20/07/2015	3	12:50	KAW	Burnham-on-Sea	salt_marsh	9	AF	Burn.sal.9.AF	Halimione_portulacoides									1		
20/07/2015	3	13:25	KAW	Burnham-on-Sea	salt_marsh	7	1	Burn.sal.7.1	Plantago_maritima	0	0	12		0	0	134	6	2		
