SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8
338,0.75,0.5,1,0.9310345,0.8103448,0.7758621,0.6551724,0.5344828,0.3103448,0.2068966,0
339,0.75,0.5,1,0.862069,0.637931,0.5172414,0.3965517,0.3275862,0.1724138,0.0862069,0
340,0.75,0.5,1,0.8793103,0.6551724,0.6034483,0.5689655,0.4655172,0.3965517,0.03448276,0
341,0.75,0.5,1,0.8965517,0.6896552,0.637931,0.4655172,0.362069,0.3103448,0.1896552,0
342,0.75,0.5,1,0.9137931,0.7758621,0.5344828,0.4827586,0.3793103,0.3448276,0.1206897,0
343,0.75,0.5,1,0.9482759,0.8275862,0.7758621,0.6724138,0.5172414,0.3965517,0.2758621,0
344,0.75,0.5,1,0.9482759,0.8793103,0.7241379,0.5862069,0.362069,0.3275862,0.2241379,0
345,0.75,0.5,1,0.7758621,0.6896552,0.6206897,0.5862069,0.5172414,0.2758621,0.2068966,0
346,0.75,0.5,1,0.9310345,0.8275862,0.7758621,0.5344828,0.4137931,0.1896552,0.05172414,0
347,0.75,0.5,1,0.9482759,0.862069,0.637931,0.6034483,0.4655172,0.3793103,0.2241379,0
348,0.75,0.5,1,0.8965517,0.862069,0.7413793,0.637931,0.4655172,0.4310345,0.2068966,0
349,0.75,0.5,1,0.9827586,0.9137931,0.8275862,0.7758621,0.5517241,0.4827586,0.3103448,0
350,0.75,0.5,1,0.9655172,0.9137931,0.7068966,0.5862069,0.4655172,0.3448276,0.2068966,0
351,0.75,0.5,1,0.9310345,0.7931034,0.7068966,0.5689655,0.5344828,0.3103448,0.1206897,0
352,0.75,0.5,1,0.9655172,0.9137931,0.8103448,0.6724138,0.6034483,0.3965517,0.2931034,0
353,0.75,0.5,1,0.9137931,0.8275862,0.7068966,0.5,0.3965517,0.1724138,0.05172414,0
354,0.75,0.5,1,0.9310345,0.8793103,0.6551724,0.5,0.3965517,0.3103448,0.2758621,0
355,0.75,0.5,1,0.9137931,0.7068966,0.6896552,0.637931,0.4827586,0.3965517,0.2931034,0
356,0.75,0.5,1,0.9655172,0.9137931,0.8103448,0.7931034,0.6724138,0.4482759,0.1896552,0
357,0.75,0.5,1,0.8793103,0.8448276,0.7931034,0.5689655,0.5172414,0.3275862,0.1724138,0
358,0.75,0.5,1,0.9482759,0.7241379,0.637931,0.5517241,0.5,0.3103448,0.2586207,0
359,0.75,0.5,1,0.9137931,0.7758621,0.7241379,0.6896552,0.5862069,0.4137931,0.1551724,0
360,0.75,0.5,1,0.9655172,0.8793103,0.6724138,0.5,0.3793103,0.2931034,0.0862069,0
361,0.75,0.5,1,0.9137931,0.8793103,0.7586207,0.6034483,0.5689655,0.3793103,0.2241379,0
362,0.75,0.5,1,0.8448276,0.6206897,0.6034483,0.4827586,0.362069,0.2758621,0.1551724,0
363,0.75,0.5,1,0.9137931,0.8793103,0.6724138,0.6206897,0.5172414,0.3793103,0.1896552,0
364,0.75,0.5,1,0.8965517,0.7931034,0.7068966,0.6724138,0.4655172,0.2413793,0.137931,0
365,0.75,0.5,1,0.8965517,0.8103448,0.6551724,0.6206897,0.3965517,0.2068966,0.1206897,0
366,0.75,0.5,1,0.862069,0.7758621,0.6896552,0.5172414,0.4827586,0.4310345,0.2068966,0
367,0.75,0.5,1,0.9310345,0.7241379,0.6724138,0.637931,0.5517241,0.3793103,0.2586207,0
368,0.75,0.5,1,0.7758621,0.637931,0.6034483,0.4655172,0.3793103,0.2931034,0.137931,0
369,0.75,0.5,1,0.9310345,0.8103448,0.5862069,0.4655172,0.4310345,0.2931034,0.1034483,0
370,0.75,0.5,1,0.9482759,0.8275862,0.7931034,0.6896552,0.5517241,0.3448276,0.2241379,0
371,0.75,0.5,1,0.7931034,0.6724138,0.5689655,0.4827586,0.362069,0.1896552,0.03448276,0
372,0.75,0.5,1,0.9827586,0.8448276,0.7413793,0.5344828,0.4482759,0.3275862,0.2413793,0
373,0.75,0.5,1,0.8965517,0.8275862,0.7241379,0.5689655,0.362069,0.2931034,0.2586207,0
374,0.75,0.5,1,0.9310345,0.7068966,0.637931,0.5344828,0.5172414,0.4482759,0.3275862,0
375,0.75,0.5,1,0.9310345,0.7586207,0.7241379,0.6034483,0.4655172,0.3103448,0.2068966,0
376,0.75,0.5,1,0.8965517,0.6896552,0.6206897,0.6034483,0.5689655,0.4137931,0.2931034,0
377,0.75,0.5,1,0.862069,0.7068966,0.5517241,0.4655172,0.4310345,0.3793103,0.0862069,0
378,0.75,0.5,1,0.862069,0.637931,0.4655172,0.3965517,0.3448276,0.2586207,0.1034483,0
379,0.75,0.5,1,0.9482759,0.8448276,0.7241379,0.6034483,0.5689655,0.3275862,0.2068966,0
380,0.75,0.5,1,0.8965517,0.8103448,0.6034483,0.5689655,0.5,0.4310345,0.1896552,0
381,0.75,0.5,1,0.8793103,0.6724138,0.637931,0.5172414,0.4310345,0.3448276,0.2241379,0
382,0.75,0.5,1,0.7758621,0.6551724,0.5344828,0.4827586,0.4482759,0.2586207,0.1206897,0
383,0.75,0.5,1,0.9137931,0.7758621,0.5689655,0.4827586,0.4482759,0.3275862,0.1206897,0
384,0.75,0.5,1,0.8965517,0.862069,0.7586207,0.6724138,0.4482759,0.2586207,0.1206897,0
385,0.75,0.5,1,0.9655172,0.7413793,0.6896552,0.6034483,0.4827586,0.3103448,0.1724138,0
386,0.75,0.5,1,0.8965517,0.862069,0.6551724,0.5,0.4310345,0.3103448,0.1034483,0
387,0.75,0.5,1,0.9137931,0.8275862,0.6034483,0.5172414,0.4482759,0.3103448,0.03448276,0
388,0.75,0.5,1,0.8965517,0.8275862,0.6551724,0.5689655,0.5344828,0.5,0.2758621,0
389,0.75,0.5,1,0.9310345,0.8275862,0.5862069,0.5517241,0.3275862,0.2241379,0.1034483,0
390,0.75,0.5,1,0.8965517,0.862069,0.8103448,0.7413793,0.7068966,0.5862069,0.4137931,0
391,0.75,0.5,1,0.7758621,0.7241379,0.6206897,0.5172414,0.3793103,0.2413793,0.1896552,0
392,0.75,0.5,1,0.7931034,0.7586207,0.6551724,0.5689655,0.3793103,0.2413793,0.1206897,0
393,0.75,0.5,1,0.9482759,0.7413793,0.6206897,0.5517241,0.4482759,0.2758621,0.2068966,0
394,0.75,0.5,1,0.9655172,0.7413793,0.6896552,0.6206897,0.5172414,0.4310345,0.2758621,0
395,0.75,0.5,1,0.9137931,0.7586207,0.5344828,0.4310345,0.3965517,0.2241379,0.1551724,0
396,0.75,0.5,1,0.9137931,0.8103448,0.7586207,0.5517241,0.4310345,0.2068966,0.1724138,0
397,0.75,0.5,1,0.9827586,0.9137931,0.8448276,0.6724138,0.5689655,0.5517241,0.3275862,0
398,0.75,0.5,1,0.7931034,0.6896552,0.5517241,0.4137931,0.3793103,0.2758621,0.1896552,0
399,0.75,0.5,1,0.9137931,0.6896552,0.637931,0.5344828,0.3275862,0.2241379,0.03448276,0
400,0.75,0.5,1,0.7931034,0.6724138,0.637931,0.5172414,0.362069,0.2931034,0.1206897,0
401,0.75,0.5,1,0.9137931,0.7758621,0.6896552,0.5517241,0.5172414,0.3793103,0.2241379,0
402,0.75,0.5,1,0.7758621,0.6724138,0.6551724,0.5344828,0.4310345,0.3103448,0.137931,0
403,0.75,0.5,1,0.9655172,0.8793103,0.7931034,0.7241379,0.6034483,0.362069,0.2586207,0
404,0.75,0.5,1,0.9482759,0.8275862,0.7241379,0.637931,0.6034483,0.4137931,0.2758621,0
405,0.75,0.5,1,0.9655172,0.9137931,0.7758621,0.6034483,0.4827586,0.2586207,0.137931,0
406,0.75,0.5,1,0.9482759,0.9137931,0.8275862,0.7586207,0.6034483,0.362069,0.2413793,0
407,0.75,0.5,1,0.9137931,0.7413793,0.6724138,0.637931,0.5517241,0.362069,0.03448276,0
408,0.75,0.5,1,0.9310345,0.862069,0.7758621,0.7413793,0.6034483,0.3793103,0.2413793,0
409,0.75,0.5,1,0.9655172,0.9137931,0.8965517,0.7413793,0.5862069,0.3793103,0.1724138,0
410,0.75,0.5,1,0.9310345,0.8793103,0.7586207,0.6724138,0.5344828,0.3103448,0.03448276,0
411,0.75,0.5,1,0.9137931,0.8103448,0.7068966,0.5344828,0.4655172,0.1724138,0.1206897,0
412,0.75,0.5,1,0.7931034,0.7758621,0.7068966,0.5862069,0.5344828,0.3965517,0.2241379,0
413,0.75,0.5,1,0.8793103,0.7931034,0.6896552,0.5517241,0.4310345,0.2586207,0.05172414,0
414,0.75,0.5,1,0.9310345,0.862069,0.8275862,0.6724138,0.6551724,0.4310345,0.3275862,0
415,0.75,0.5,1,0.9655172,0.7413793,0.6551724,0.6034483,0.4655172,0.2931034,0.1206897,0
416,0.75,0.5,1,0.8965517,0.8275862,0.7586207,0.6551724,0.4827586,0.3275862,0.2931034,0
417,0.75,0.5,1,0.9655172,0.7586207,0.6034483,0.5517241,0.3965517,0.2931034,0.1206897,0
418,0.75,0.5,1,0.9310345,0.9137931,0.7068966,0.6034483,0.5344828,0.3793103,0.2931034,0
419,0.75,0.5,1,0.9827586,0.9137931,0.7758621,0.6551724,0.5344828,0.3275862,0.2586207,0
420,0.75,0.5,1,0.9482759,0.862069,0.8275862,0.8103448,0.7068966,0.6034483,0.362069,0
421,0.75,0.5,1,0.9310345,0.8103448,0.7758621,0.6896552,0.4827586,0.3275862,0.1206897,0
422,0.75,0.5,1,0.7758621,0.7413793,0.6034483,0.5172414,0.3965517,0.3275862,0.2413793,0
423,0.75,0.5,1,0.9310345,0.7931034,0.7413793,0.5344828,0.4310345,0.3448276,0.03448276,0
424,0.75,0.5,1,0.9827586,0.9482759,0.8275862,0.7758621,0.7068966,0.5344828,0.3965517,0
425,0.75,0.5,1,0.9482759,0.8965517,0.8793103,0.7413793,0.6551724,0.4310345,0.137931,0
426,0.75,0.5,1,0.9137931,0.8103448,0.6896552,0.4655172,0.4310345,0.4137931,0.2931034,0
427,0.75,0.5,1,0.7931034,0.6896552,0.5689655,0.4827586,0.362069,0.2586207,0.2241379,0
428,0.75,0.5,1,0.9310345,0.8103448,0.7931034,0.637931,0.4137931,0.3448276,0.2068966,0
429,0.75,0.5,1,0.9655172,0.9137931,0.8793103,0.7241379,0.6206897,0.3793103,0.1551724,0
430,0.75,0.5,1,0.8965517,0.8448276,0.637931,0.5,0.4310345,0.3965517,0.1896552,0
431,0.75,0.5,1,0.8793103,0.8448276,0.637931,0.4827586,0.4137931,0.2931034,0.1896552,0
432,0.75,0.5,1,0.9827586,0.8965517,0.7413793,0.6034483,0.3793103,0.2586207,0.137931,0
433,0.75,0.5,1,0.8793103,0.7931034,0.6896552,0.6551724,0.5344828,0.3965517,0.0862069,0
434,0.75,0.5,1,0.9137931,0.8275862,0.8103448,0.6724138,0.5689655,0.3275862,0.1206897,0
435,0.75,0.5,1,0.9827586,0.9310345,0.862069,0.8103448,0.5862069,0.4655172,0.2586207,0
436,0.75,0.5,1,0.9655172,0.7586207,0.6724138,0.5862069,0.5,0.3103448,0.1551724,0
437,0.75,0.5,1,0.9655172,0.8793103,0.7241379,0.7068966,0.5689655,0.4137931,0.1724138,0
438,0.75,0.5,1,0.9137931,0.8103448,0.7586207,0.6551724,0.4655172,0.2241379,0.137931,0
439,0.75,0.5,1,0.8448276,0.8275862,0.6551724,0.5862069,0.5517241,0.4655172,0.3103448,0
440,0.75,0.5,1,0.8793103,0.8448276,0.637931,0.5344828,0.4482759,0.3275862,0.2241379,0
441,0.75,0.5,1,0.7758621,0.7068966,0.6034483,0.5689655,0.5344828,0.4137931,0.2413793,0
442,0.75,0.5,1,0.7931034,0.637931,0.6206897,0.5,0.3793103,0.2586207,0.0862069,0
443,0.75,0.5,1,0.7758621,0.6724138,0.6206897,0.5689655,0.5172414,0.4655172,0.362069,0
444,0.75,0.5,1,0.9655172,0.7413793,0.637931,0.5,0.4310345,0.3103448,0.1206897,0
445,0.75,0.5,1,0.7758621,0.7586207,0.5862069,0.5172414,0.3793103,0.2758621,0.1551724,0
446,0.75,0.5,1,0.9137931,0.8793103,0.6724138,0.5344828,0.4655172,0.3103448,0.1896552,0
447,0.75,0.5,1,0.9310345,0.8275862,0.7241379,0.6551724,0.6206897,0.3793103,0.1206897,0
448,0.75,0.5,1,0.7758621,0.6551724,0.5862069,0.4310345,0.4137931,0.3793103,0.2758621,0
449,0.75,0.5,1,0.9655172,0.8275862,0.637931,0.5,0.4137931,0.2931034,0.2068966,0
450,0.75,0.5,1,0.9310345,0.8965517,0.862069,0.7931034,0.5689655,0.4482759,0.137931,0
451,0.75,0.5,1,0.9482759,0.7931034,0.7413793,0.6896552,0.6034483,0.4482759,0.3275862,0
452,0.75,0.5,1,0.9310345,0.7758621,0.6724138,0.5862069,0.362069,0.1034483,0.03448276,0
453,0.75,0.5,1,0.7931034,0.6896552,0.637931,0.5689655,0.5344828,0.4137931,0.2068966,0
454,0.75,0.5,1,0.8275862,0.7586207,0.637931,0.5,0.4482759,0.3103448,0.2413793,0
455,0.75,0.5,1,0.862069,0.6896552,0.6724138,0.6034483,0.5517241,0.3793103,0.1551724,0
456,0.75,0.5,1,0.9655172,0.8275862,0.6206897,0.5517241,0.4827586,0.3275862,0.1724138,0
457,0.75,0.5,1,0.9655172,0.8965517,0.7758621,0.637931,0.3965517,0.2931034,0.137931,0
458,0.75,0.5,1,0.9655172,0.8448276,0.637931,0.5689655,0.4827586,0.2586207,0.1551724,0
459,0.75,0.5,1,0.9137931,0.8793103,0.8448276,0.8103448,0.7586207,0.6206897,0.3965517,0
460,0.75,0.5,1,0.9482759,0.8103448,0.7068966,0.6896552,0.4655172,0.3103448,0.137931,0
461,0.75,0.5,1,0.9310345,0.7068966,0.6206897,0.5,0.3793103,0.2413793,0.03448276,0
462,0.75,0.5,1,0.9310345,0.7068966,0.6724138,0.5689655,0.5,0.3793103,0.2241379,0
463,0.75,0.5,1,0.9482759,0.8793103,0.7241379,0.6896552,0.5517241,0.3965517,0.2068966,0
464,0.75,0.5,1,0.9827586,0.7586207,0.7413793,0.6206897,0.5,0.3275862,0.2068966,0
465,0.75,0.5,1,0.9655172,0.9137931,0.8103448,0.7586207,0.6034483,0.4827586,0.2241379,0
466,0.75,0.5,1,0.9655172,0.9137931,0.8965517,0.7068966,0.6034483,0.4655172,0.2413793,0
467,0.75,0.5,1,0.9137931,0.8103448,0.6724138,0.5689655,0.362069,0.3275862,0.137931,0
468,0.75,0.5,1,0.8448276,0.637931,0.6206897,0.5344828,0.4827586,0.2758621,0.1551724,0
469,0.75,0.5,1,0.862069,0.7931034,0.7586207,0.6206897,0.4482759,0.3448276,0.2068966,0
470,0.75,0.5,1,0.9137931,0.8275862,0.6206897,0.5862069,0.4310345,0.2586207,0.1551724,0
471,0.75,0.5,1,0.9137931,0.8793103,0.7931034,0.5689655,0.4482759,0.4137931,0.2758621,0
472,0.75,0.5,1,0.9827586,0.7586207,0.5862069,0.4655172,0.3448276,0.3103448,0.1896552,0
473,0.75,0.5,1,0.9482759,0.9137931,0.8275862,0.7931034,0.5689655,0.3275862,0.1896552,0
474,0.75,0.5,1,0.7758621,0.6896552,0.5689655,0.5172414,0.4827586,0.3965517,0.2586207,0
475,0.75,0.5,1,0.9137931,0.7931034,0.6896552,0.5517241,0.4655172,0.3793103,0.2586207,0
476,0.75,0.5,1,0.8448276,0.8103448,0.7413793,0.7068966,0.5344828,0.4310345,0.2068966,0
477,0.75,0.5,1,0.862069,0.6551724,0.6206897,0.5,0.3793103,0.2413793,0.03448276,0
478,0.75,0.5,1,0.9655172,0.862069,0.7586207,0.6724138,0.637931,0.5344828,0.4137931,0
479,0.75,0.5,1,0.7931034,0.6896552,0.6551724,0.5344828,0.4137931,0.2758621,0.2068966,0
480,0.75,0.5,1,0.9827586,0.7586207,0.6551724,0.5172414,0.4482759,0.2413793,0.1206897,0
481,0.75,0.5,1,0.8448276,0.7931034,0.6551724,0.637931,0.4482759,0.2413793,0.1206897,0
482,0.75,0.5,1,0.862069,0.7068966,0.5862069,0.5,0.2931034,0.2068966,0.1724138,0
483,0.75,0.5,1,0.9310345,0.8103448,0.5862069,0.5517241,0.4482759,0.2586207,0.137931,0
484,0.75,0.5,1,0.8793103,0.7931034,0.637931,0.5172414,0.3965517,0.1034483,0.06896552,0
485,0.75,0.5,1,0.9137931,0.7758621,0.7413793,0.6551724,0.5689655,0.4137931,0.2068966,0
486,0.75,0.5,1,0.9655172,0.9137931,0.7758621,0.5689655,0.4137931,0.2068966,0.1206897,0
487,0.75,0.5,1,0.9482759,0.9137931,0.7931034,0.6896552,0.5862069,0.4655172,0.2068966,0
488,0.75,0.5,1,0.9310345,0.7931034,0.6896552,0.4827586,0.3793103,0.3448276,0.1206897,0
489,0.75,0.5,1,0.9827586,0.8793103,0.7758621,0.6034483,0.4655172,0.2241379,0.1206897,0
490,0.75,0.5,1,0.9827586,0.8793103,0.8275862,0.7413793,0.6034483,0.3965517,0.2068966,0
491,0.75,0.5,1,0.7758621,0.7068966,0.6724138,0.5689655,0.4827586,0.362069,0.2758621,0
492,0.75,0.5,1,0.7931034,0.6896552,0.5689655,0.4482759,0.3103448,0.2758621,0.1724138,0
493,0.75,0.5,1,0.9655172,0.8448276,0.7586207,0.6206897,0.4137931,0.2931034,0.2586207,0
494,0.75,0.5,1,0.9827586,0.9137931,0.8275862,0.7758621,0.5862069,0.4827586,0.3793103,0
495,0.75,0.5,1,0.9827586,0.8448276,0.7241379,0.6724138,0.5689655,0.4482759,0.2241379,0
496,0.75,0.5,1,0.9827586,0.9137931,0.7413793,0.6896552,0.5344828,0.2758621,0.137931,0
497,0.75,0.5,1,0.9655172,0.7413793,0.637931,0.5344828,0.4310345,0.3793103,0.2241379,0
498,0.75,0.5,1,0.862069,0.6896552,0.4827586,0.4482759,0.4310345,0.362069,0.2758621,0
499,0.75,0.5,1,0.9655172,0.7586207,0.7068966,0.5862069,0.4482759,0.2931034,0.03448276,0
500,0.75,0.5,1,0.8965517,0.8103448,0.5862069,0.4827586,0.3448276,0.1551724,0.03448276,0
1,0.75,1,1,0.9827586,0.7758621,0.6896552,0.6551724,0.5,0.4655172,0.3793103,0
2,0.75,1,1,0.9827586,0.9482759,0.8965517,0.8275862,0.7758621,0.7586207,0.7068966,0
3,0.75,1,1,0.9310345,0.9137931,0.8793103,0.8448276,0.637931,0.5862069,0.5,0
4,0.75,1,1,0.9655172,0.7586207,0.6724138,0.5517241,0.5172414,0.4827586,0.2413793,0
5,0.75,1,1,0.9482759,0.9137931,0.8448276,0.7758621,0.7413793,0.7241379,0.4827586,0
6,0.75,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.6896552,0.6206897,0.5517241,0
7,0.75,1,1,0.9310345,0.9137931,0.7068966,0.6206897,0.6034483,0.5517241,0.1206897,0
8,0.75,1,1,0.9827586,0.9137931,0.862069,0.8448276,0.7931034,0.5862069,0.5172414,0
9,0.75,1,1,0.9827586,0.9137931,0.8965517,0.862069,0.8275862,0.7758621,0.5517241,0
10,0.75,1,1,0.9655172,0.9482759,0.8965517,0.8793103,0.7931034,0.5689655,0.3793103,0
11,0.75,1,1,0.9310345,0.8103448,0.7931034,0.7586207,0.6724138,0.637931,0.0862069,0
12,0.75,1,1,0.9310345,0.8965517,0.8275862,0.8103448,0.7931034,0.7586207,0.6896552,0
13,0.75,1,1,0.9482759,0.9310345,0.8965517,0.8793103,0.8275862,0.6206897,0.5689655,0
14,0.75,1,1,0.9827586,0.9137931,0.7931034,0.7758621,0.7068966,0.4827586,0.4137931,0
15,0.75,1,1,0.9827586,0.9482759,0.8793103,0.8103448,0.5689655,0.5,0.4482759,0
16,0.75,1,1,0.9310345,0.9137931,0.8965517,0.8275862,0.7758621,0.6551724,0.4310345,0
17,0.75,1,1,0.9827586,0.7758621,0.7413793,0.7241379,0.637931,0.6034483,0.5344828,0
18,0.75,1,1,0.9827586,0.9482759,0.9137931,0.862069,0.8103448,0.5344828,0.06896552,0
19,0.75,1,1,0.7931034,0.7758621,0.7413793,0.7068966,0.637931,0.6206897,0.5689655,0
20,0.75,1,1,0.7931034,0.7241379,0.6896552,0.6724138,0.637931,0.5172414,0.4310345,0
21,0.75,1,1,0.9827586,0.9655172,0.9310345,0.8448276,0.6206897,0.4655172,0.4137931,0
22,0.75,1,1,0.9482759,0.8793103,0.862069,0.6551724,0.5689655,0.1724138,0.03448276,0
23,0.75,1,1,0.7931034,0.7758621,0.7413793,0.7241379,0.6896552,0.6206897,0.5862069,0
24,0.75,1,1,0.9655172,0.9482759,0.9137931,0.862069,0.8448276,0.637931,0.5172414,0
25,0.75,1,1,0.9827586,0.9482759,0.9137931,0.862069,0.6551724,0.5862069,0.5344828,0
26,0.75,1,1,0.9655172,0.9310345,0.862069,0.8448276,0.7586207,0.6896552,0.4655172,0
27,0.75,1,1,0.7931034,0.7586207,0.6896552,0.6724138,0.6551724,0.5862069,0.5172414,0
28,0.75,1,1,0.9827586,0.9482759,0.7413793,0.6896552,0.637931,0.6034483,0.5,0
29,0.75,1,1,0.9310345,0.8965517,0.862069,0.637931,0.5172414,0.4310345,0.0862069,0
30,0.75,1,1,0.9655172,0.9482759,0.9137931,0.8965517,0.8275862,0.7586207,0.7068966,0
31,0.75,1,1,0.7931034,0.7068966,0.6034483,0.5689655,0.4482759,0.4137931,0.3448276,0
32,0.75,1,1,0.9310345,0.8965517,0.862069,0.6551724,0.5862069,0.5689655,0.5172414,0
33,0.75,1,1,0.9827586,0.9482759,0.9137931,0.862069,0.7931034,0.7413793,0.5,0
34,0.75,1,1,0.9310345,0.8965517,0.8793103,0.6724138,0.6551724,0.6034483,0.5172414,0
35,0.75,1,1,0.9827586,0.9482759,0.9137931,0.8448276,0.637931,0.5862069,0.5,0
36,0.75,1,1,0.9655172,0.9482759,0.7413793,0.6724138,0.5689655,0.4310345,0.2586207,0
37,0.75,1,1,0.7931034,0.7758621,0.7068966,0.6724138,0.6206897,0.5344828,0.5,0
38,0.75,1,1,0.9310345,0.8448276,0.8275862,0.7931034,0.5344828,0.5,0.3793103,0
39,0.75,1,1,0.9655172,0.9482759,0.9310345,0.8448276,0.7931034,0.6724138,0.1896552,0
40,0.75,1,1,0.9655172,0.9310345,0.9137931,0.8448276,0.7758621,0.7413793,0.6724138,0
41,0.75,1,1,0.9827586,0.9482759,0.7241379,0.6551724,0.6206897,0.5862069,0.5,0
42,0.75,1,1,0.9482759,0.8793103,0.7586207,0.7241379,0.6034483,0.3448276,0.2068966,0
43,0.75,1,1,0.9655172,0.8965517,0.8793103,0.8448276,0.8275862,0.6034483,0.5,0
44,0.75,1,1,0.9310345,0.7241379,0.6724138,0.6206897,0.5517241,0.4482759,0.1206897,0
45,0.75,1,1,0.9827586,0.9310345,0.8448276,0.8103448,0.7586207,0.6206897,0.3793103,0
46,0.75,1,1,0.9310345,0.862069,0.8275862,0.7413793,0.6206897,0.3965517,0.3448276,0
47,0.75,1,1,0.9310345,0.9137931,0.8448276,0.7068966,0.6551724,0.6034483,0.03448276,0
48,0.75,1,1,0.9827586,0.9137931,0.8965517,0.862069,0.7758621,0.7068966,0.1206897,0
49,0.75,1,1,0.9655172,0.9482759,0.8793103,0.6724138,0.6034483,0.5862069,0.5172414,0
50,0.75,1,1,0.9827586,0.7758621,0.7413793,0.7068966,0.637931,0.5862069,0.5517241,0
51,0.75,1,1,0.7931034,0.7241379,0.6206897,0.5,0.4655172,0.4310345,0.3448276,0
52,0.75,1,1,0.9827586,0.9482759,0.9137931,0.862069,0.7931034,0.7413793,0.5,0
53,0.75,1,1,0.9655172,0.9482759,0.862069,0.8275862,0.7758621,0.5689655,0.4655172,0
54,0.75,1,1,0.9655172,0.9137931,0.6896552,0.4827586,0.4310345,0.3965517,0.3448276,0
55,0.75,1,1,0.9655172,0.9310345,0.7241379,0.7068966,0.637931,0.5344828,0.03448276,0
56,0.75,1,1,0.9655172,0.9482759,0.8965517,0.8793103,0.8448276,0.637931,0.5344828,0
57,0.75,1,1,0.9655172,0.7586207,0.7413793,0.6551724,0.6206897,0.5344828,0.137931,0
58,0.75,1,1,0.9827586,0.9482759,0.8965517,0.862069,0.7931034,0.7586207,0.6724138,0
59,0.75,1,1,0.9827586,0.9310345,0.9137931,0.8965517,0.862069,0.6551724,0.5517241,0
60,0.75,1,1,0.9827586,0.9655172,0.8965517,0.8793103,0.6551724,0.5344828,0.4310345,0
61,0.75,1,1,0.7931034,0.7586207,0.6896552,0.637931,0.5689655,0.5172414,0.03448276,0
62,0.75,1,1,0.9482759,0.8793103,0.7586207,0.7241379,0.5,0.3448276,0.0862069,0
63,0.75,1,1,0.7931034,0.7758621,0.7241379,0.6896552,0.637931,0.6206897,0.3793103,0
64,0.75,1,1,0.9482759,0.8793103,0.8275862,0.7931034,0.7586207,0.637931,0.3103448,0
65,0.75,1,1,0.9827586,0.9137931,0.8965517,0.7931034,0.5689655,0.4310345,0.03448276,0
66,0.75,1,1,0.7931034,0.7068966,0.5862069,0.5689655,0.5517241,0.5,0.4137931,0
67,0.75,1,1,0.9655172,0.7586207,0.7241379,0.6551724,0.637931,0.5689655,0.5,0
68,0.75,1,1,0.9655172,0.7586207,0.6896552,0.6724138,0.6551724,0.6206897,0.5172414,0
69,0.75,1,1,0.9827586,0.9655172,0.9137931,0.8793103,0.8103448,0.6034483,0.5,0
70,0.75,1,1,0.9482759,0.8793103,0.7931034,0.7758621,0.6724138,0.1551724,0.03448276,0
71,0.75,1,1,0.9827586,0.9310345,0.7241379,0.7068966,0.637931,0.6034483,0.5344828,0
72,0.75,1,1,0.9310345,0.7931034,0.5862069,0.5172414,0.4827586,0.4482759,0.3965517,0
73,0.75,1,1,0.9655172,0.8793103,0.862069,0.7413793,0.7241379,0.6206897,0.03448276,0
74,0.75,1,1,0.9655172,0.7586207,0.7413793,0.6896552,0.6034483,0.5862069,0.5,0
75,0.75,1,1,0.9655172,0.9482759,0.9137931,0.8965517,0.6896552,0.6551724,0.5862069,0
76,0.75,1,1,0.9827586,0.9482759,0.9137931,0.862069,0.7931034,0.6724138,0.4137931,0
77,0.75,1,1,0.9310345,0.9137931,0.8965517,0.6896552,0.637931,0.6034483,0.5172414,0
78,0.75,1,1,0.9827586,0.9310345,0.8793103,0.862069,0.8448276,0.7931034,0.5689655,0
79,0.75,1,1,0.9655172,0.9482759,0.9137931,0.862069,0.6551724,0.637931,0.5172414,0
80,0.75,1,1,0.9482759,0.8793103,0.862069,0.7931034,0.7586207,0.5172414,0.1206897,0
81,0.75,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.862069,0.7931034,0.6724138,0
82,0.75,1,1,0.9310345,0.8965517,0.8793103,0.8448276,0.8275862,0.6206897,0.5172414,0
83,0.75,1,1,0.9310345,0.9137931,0.862069,0.6551724,0.6206897,0.5689655,0.5172414,0
84,0.75,1,1,0.9827586,0.9482759,0.7241379,0.6896552,0.6206897,0.6034483,0.5172414,0
85,0.75,1,1,0.9655172,0.9482759,0.8793103,0.862069,0.8103448,0.7068966,0.6724138,0
86,0.75,1,1,0.9310345,0.9137931,0.8793103,0.8448276,0.7931034,0.7413793,0.5,0
87,0.75,1,1,0.9827586,0.9137931,0.7931034,0.7241379,0.5,0.362069,0.3103448,0
88,0.75,1,1,0.9827586,0.9655172,0.8793103,0.7413793,0.5344828,0.5172414,0.4310345,0
89,0.75,1,1,0.9655172,0.8965517,0.862069,0.7758621,0.7241379,0.6896552,0.4655172,0
90,0.75,1,1,0.9310345,0.862069,0.8275862,0.7931034,0.7586207,0.5172414,0.3965517,0
91,0.75,1,1,0.9655172,0.9482759,0.9137931,0.862069,0.7931034,0.7758621,0.6896552,0
92,0.75,1,1,0.7931034,0.7241379,0.6896552,0.6551724,0.637931,0.6034483,0.5,0
