SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10
73,0.75,0.5,1,0.9487179,0.8461538,0.8205128,0.7692308,0.6923077,0.6410256,0.6153846,0.5641026,0.2307692,0
74,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7435897,0.6666667,0.6153846,0.5641026,0.4615385,0.3333333,0
75,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.5641026,0.3846154,0
76,0.75,0.5,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7179487,0.6666667,0.5897436,0.5384615,0.1538462,0
77,0.75,0.5,1,0.974359,0.9230769,0.8461538,0.7948718,0.7692308,0.7179487,0.6153846,0.5641026,0.2307692,0
78,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6923077,0.5641026,0.2564103,0.1538462,0
79,0.75,0.5,1,0.9487179,0.8205128,0.7435897,0.6923077,0.6410256,0.5897436,0.4871795,0.4615385,0.2051282,0
80,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6923077,0.6666667,0.5641026,0.2820513,0.1025641,0
81,0.75,0.5,1,0.9487179,0.8717949,0.7948718,0.7435897,0.6410256,0.6153846,0.5641026,0.5384615,0.2820513,0
82,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6923077,0.5897436,0.5384615,0.2307692,0
83,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.6666667,0.5641026,0.5128205,0.1282051,0
84,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.7692308,0.7179487,0.6666667,0.4615385,0.2820513,0.07692308,0
85,0.75,0.5,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6153846,0.5641026,0.4615385,0.3589744,0
86,0.75,0.5,1,0.9487179,0.8717949,0.7948718,0.7435897,0.6923077,0.6410256,0.5897436,0.5128205,0.3333333,0
87,0.75,0.5,1,0.9230769,0.8717949,0.8205128,0.7692308,0.6410256,0.5897436,0.3076923,0.1538462,0.1282051,0
88,0.75,0.5,1,0.8974359,0.8461538,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.1794872,0.1282051,0
89,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.6923077,0.5897436,0.5128205,0.4871795,0.3846154,0
90,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.7948718,0.6666667,0.6153846,0.5641026,0.5384615,0.2564103,0
91,0.75,0.5,1,0.8974359,0.8461538,0.7948718,0.7179487,0.6410256,0.5897436,0.5641026,0.5384615,0.2051282,0
92,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.6410256,0.6153846,0.2051282,0.1794872,0
93,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7692308,0.6666667,0.5897436,0.4871795,0.3076923,0
94,0.75,0.5,1,0.9230769,0.8974359,0.8717949,0.8205128,0.7692308,0.6410256,0.5897436,0.5641026,0.3589744,0
95,0.75,0.5,1,0.9487179,0.8461538,0.7948718,0.7435897,0.6923077,0.6410256,0.6153846,0.5384615,0.1794872,0
96,0.75,0.5,1,0.9487179,0.8717949,0.8461538,0.7948718,0.6666667,0.6153846,0.5641026,0.4615385,0.1538462,0
97,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6666667,0.6153846,0.5641026,0.3589744,0.3076923,0
98,0.75,0.5,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7435897,0.6153846,0.5641026,0.5384615,0.2564103,0
99,0.75,0.5,1,0.9487179,0.8717949,0.7948718,0.7435897,0.6666667,0.6153846,0.5641026,0.4358974,0.3076923,0
100,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6666667,0.5641026,0.2307692,0.07692308,0
101,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7179487,0.6923077,0.6666667,0.5897436,0.5641026,0.3846154,0
102,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6923077,0.4358974,0.3076923,0.2051282,0
103,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7692308,0.6923077,0.5897436,0.4102564,0.2051282,0
104,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7692308,0.7179487,0.6410256,0.6153846,0.4871795,0.3589744,0
105,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7692308,0.6410256,0.5641026,0.4871795,0.3846154,0
106,0.75,0.5,1,0.9230769,0.8461538,0.7948718,0.7435897,0.6666667,0.6153846,0.5897436,0.3333333,0.2307692,0
107,0.75,0.5,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.6410256,0.6153846,0.5641026,0.2051282,0
108,0.75,0.5,1,0.9487179,0.8717949,0.7692308,0.7435897,0.6923077,0.6410256,0.5384615,0.2564103,0.1794872,0
109,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.6153846,0.3076923,0.2564103,0
110,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6666667,0.5897436,0.4871795,0.4615385,0.2307692,0
111,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.7692308,0.7435897,0.6923077,0.6410256,0.5641026,0.3333333,0
112,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7692308,0.6410256,0.5641026,0.4358974,0.3076923,0
113,0.75,0.5,1,0.974359,0.8974359,0.8461538,0.7948718,0.7435897,0.6410256,0.5897436,0.5384615,0.2564103,0
114,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.6923077,0.6153846,0.5641026,0.3589744,0
115,0.75,0.5,1,0.8974359,0.8205128,0.7692308,0.6923077,0.6410256,0.6153846,0.5641026,0.5128205,0.3846154,0
116,0.75,0.5,1,0.7179487,0.6410256,0.5897436,0.5384615,0.4871795,0.3846154,0.3333333,0.2051282,0.1794872,0
117,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7435897,0.6923077,0.5897436,0.5641026,0.3076923,0.2051282,0
118,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.6923077,0.6153846,0.5897436,0.5384615,0.3589744,0
119,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.6923077,0.6153846,0.5897436,0.3333333,0.2307692,0
120,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.4871795,0.4102564,0.3076923,0.2307692,0.1794872,0
121,0.75,0.5,1,0.9230769,0.8717949,0.8205128,0.7948718,0.6666667,0.6410256,0.6153846,0.5641026,0.3846154,0
122,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7179487,0.6666667,0.6410256,0.5641026,0.5128205,0.2051282,0
123,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6923077,0.5897436,0.5128205,0.2051282,0.02564103,0
124,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.7435897,0.7179487,0.6666667,0.5897436,0.5384615,0.2307692,0
125,0.75,0.5,1,0.9487179,0.6153846,0.5641026,0.5128205,0.4871795,0.4358974,0.2820513,0.2051282,0.1025641,0
126,0.75,0.5,1,0.9487179,0.8461538,0.7948718,0.7435897,0.6923077,0.6666667,0.3076923,0.2564103,0.1794872,0
127,0.75,0.5,1,0.974359,0.9230769,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.4358974,0.3076923,0
128,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.6666667,0.6153846,0.5641026,0.2307692,0
129,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.6923077,0.3846154,0.2820513,0.1538462,0
130,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.7948718,0.6923077,0.6410256,0.5641026,0.4615385,0.3333333,0
131,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.6410256,0.5897436,0.5641026,0.2820513,0
132,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7435897,0.6923077,0.6153846,0.5641026,0.5384615,0.3846154,0
133,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7179487,0.6410256,0.5897436,0.5384615,0.1794872,0
134,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7179487,0.6153846,0.5641026,0.5128205,0.3333333,0
135,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.3846154,0
136,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6923077,0.6153846,0.5384615,0.4358974,0
137,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.6666667,0.6410256,0.5384615,0.2051282,0
138,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.6153846,0.3076923,0.2564103,0.2051282,0
139,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.6666667,0.5641026,0.5128205,0.2307692,0
140,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.8205128,0.7435897,0.6923077,0.6153846,0.5897436,0.4358974,0
141,0.75,0.5,1,0.9487179,0.8461538,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.2051282,0
142,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.6923077,0.6410256,0.5384615,0.4102564,0
143,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7435897,0.7179487,0.6923077,0.6153846,0.5897436,0.3846154,0
144,0.75,0.5,1,0.9487179,0.8205128,0.7692308,0.7179487,0.6666667,0.6410256,0.5897436,0.4358974,0.3589744,0
145,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7435897,0.6923077,0.6410256,0.5641026,0.5128205,0.1538462,0
146,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.6666667,0.5641026,0.4615385,0.2307692,0
147,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.5384615,0.2307692,0
148,0.75,0.5,1,0.974359,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.4871795,0.4358974,0.1282051,0
149,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.6410256,0.5897436,0.5384615,0.3846154,0
150,0.75,0.5,1,0.9230769,0.8717949,0.8461538,0.7948718,0.7692308,0.7179487,0.6923077,0.6153846,0.4358974,0
151,0.75,0.5,1,0.974359,0.8974359,0.8461538,0.7692308,0.6410256,0.5897436,0.5384615,0.4358974,0.3333333,0
152,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.5897436,0.4615385,0.4358974,0.3333333,0
153,0.75,0.5,1,0.9487179,0.8717949,0.8461538,0.7435897,0.6923077,0.6410256,0.5897436,0.5384615,0.3333333,0
154,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7435897,0.6666667,0.5641026,0.2820513,0.05128205,0
155,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7435897,0.7179487,0.6666667,0.5897436,0.2564103,0.1025641,0
156,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6410256,0.5897436,0.4871795,0.4615385,0.1025641,0
157,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7692308,0.7435897,0.5641026,0.2051282,0.1282051,0
158,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7179487,0.6666667,0.6153846,0.5641026,0.5384615,0.4102564,0
159,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.6666667,0.5897436,0.2564103,0.1794872,0
160,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7435897,0.6666667,0.6153846,0.5641026,0.2820513,0.07692308,0
161,0.75,0.5,1,0.974359,0.8974359,0.8461538,0.7948718,0.7435897,0.6410256,0.6153846,0.5897436,0.4358974,0
162,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6666667,0.5897436,0.5384615,0.2307692,0
163,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7692308,0.6923077,0.6666667,0.5897436,0.4358974,0
164,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.5897436,0.5641026,0.4871795,0.3589744,0
165,0.75,0.5,1,0.9487179,0.8974359,0.5384615,0.4871795,0.4102564,0.3333333,0.2820513,0.1794872,0.1282051,0
166,0.75,0.5,1,0.9487179,0.8461538,0.7948718,0.7692308,0.7179487,0.6410256,0.5897436,0.5641026,0.2051282,0
167,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6410256,0.5897436,0.5641026,0.4102564,0
168,0.75,0.5,1,0.9230769,0.8717949,0.5897436,0.5384615,0.5128205,0.4615385,0.4102564,0.2307692,0.1794872,0
169,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6923077,0.5897436,0.4615385,0.4358974,0.2051282,0
170,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.4102564,0.3333333,0.2564103,0.1538462,0
171,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7179487,0.6153846,0.5641026,0.5384615,0.5128205,0.4102564,0
172,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6923077,0.6666667,0.5641026,0.2051282,0
173,0.75,0.5,1,0.9487179,0.8461538,0.7948718,0.7435897,0.6666667,0.6410256,0.5897436,0.5128205,0.2307692,0
174,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7179487,0.6410256,0.5641026,0.5384615,0.1794872,0
175,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.6153846,0.5641026,0.5128205,0.3333333,0
176,0.75,0.5,1,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.7179487,0.4358974,0.2564103,0.1025641,0
177,0.75,0.5,1,0.9230769,0.8717949,0.8461538,0.7692308,0.7179487,0.6666667,0.3333333,0.1794872,0.07692308,0
178,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6410256,0.5897436,0.4102564,0.3589744,0
179,0.75,0.5,1,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.6153846,0.5897436,0.3076923,0.2051282,0
180,0.75,0.5,1,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.5897436,0.5641026,0.5384615,0.3846154,0
181,0.75,0.5,1,0.9230769,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.5641026,0.3333333,0.2051282,0
182,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6666667,0.6410256,0.5641026,0.1794872,0
183,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7179487,0.6666667,0.6410256,0.5641026,0.2564103,0
184,0.75,0.5,1,0.9487179,0.8461538,0.7948718,0.7692308,0.6923077,0.6410256,0.5897436,0.5641026,0.4102564,0
185,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.6153846,0.5641026,0.4358974,0.3076923,0
186,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6923077,0.5897436,0.5384615,0.5128205,0.2564103,0
187,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7692308,0.6666667,0.6153846,0.5384615,0.4358974,0
188,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6410256,0.3589744,0.2820513,0.2307692,0
189,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.8205128,0.7435897,0.7179487,0.6923077,0.5641026,0.3846154,0
190,0.75,0.5,1,0.9487179,0.8461538,0.7692308,0.7179487,0.4358974,0.3846154,0.3589744,0.3076923,0.1794872,0
191,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.5897436,0.4871795,0.4358974,0.3589744,0.2564103,0.2307692,0
192,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.4358974,0.4102564,0.3333333,0.2307692,0.1282051,0
193,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.6666667,0.5384615,0.2307692,0
194,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.6153846,0.5897436,0.5384615,0.2051282,0
195,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7948718,0.5384615,0.4358974,0.3589744,0.3076923,0.1282051,0
196,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.5897436,0.5641026,0.5384615,0.3589744,0
197,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.6410256,0.6153846,0.4871795,0.1794872,0
198,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7179487,0.6666667,0.5897436,0.5641026,0.4358974,0.1794872,0
199,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7435897,0.7179487,0.6666667,0.5897436,0.4358974,0.2051282,0
200,0.75,0.5,1,0.9487179,0.8717949,0.7948718,0.7435897,0.6923077,0.6666667,0.5641026,0.4871795,0.3589744,0
201,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7435897,0.7179487,0.6666667,0.5641026,0.4358974,0.3333333,0
202,0.75,0.5,1,0.9230769,0.8205128,0.7692308,0.7179487,0.6666667,0.6410256,0.5128205,0.4358974,0.1794872,0
203,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.6153846,0.5897436,0.5384615,0.4102564,0
204,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7179487,0.6666667,0.6153846,0.5384615,0.2564103,0.2307692,0
205,0.75,0.5,1,0.9230769,0.8717949,0.7948718,0.7435897,0.6923077,0.6410256,0.5641026,0.5128205,0.2564103,0
206,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7435897,0.6923077,0.6410256,0.5897436,0.5128205,0.3333333,0
207,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7948718,0.6923077,0.6153846,0.5641026,0.5128205,0.2820513,0
208,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.6923077,0.6153846,0.3589744,0.2820513,0
209,0.75,0.5,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.6666667,0.5897436,0.5384615,0.2307692,0
210,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7435897,0.6666667,0.5641026,0.4102564,0.1282051,0
211,0.75,0.5,1,0.8974359,0.8461538,0.7948718,0.7435897,0.7179487,0.6666667,0.5897436,0.3076923,0.2307692,0
212,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6666667,0.5897436,0.5641026,0.3076923,0.1538462,0
213,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.5897436,0.5384615,0.5128205,0.3333333,0
214,0.75,0.5,1,0.9487179,0.8974359,0.7692308,0.7179487,0.6666667,0.5897436,0.5641026,0.2051282,0.1282051,0
215,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7179487,0.6666667,0.5897436,0.5641026,0.5128205,0.3846154,0
216,0.75,0.5,1,0.6923077,0.6410256,0.5897436,0.4871795,0.4358974,0.3846154,0.3076923,0.2307692,0.1794872,0
217,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7435897,0.6923077,0.6153846,0.5641026,0.4102564,0
218,0.75,0.5,1,0.974359,0.8717949,0.8205128,0.7435897,0.6923077,0.6410256,0.6153846,0.5641026,0.4102564,0
219,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.6666667,0.5641026,0.5384615,0.2820513,0
220,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7435897,0.6666667,0.5641026,0.3333333,0.2564103,0
221,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.6666667,0.5897436,0.2820513,0.2051282,0
222,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7179487,0.6923077,0.6410256,0.5641026,0.5128205,0.3076923,0
223,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.6666667,0.5897436,0.2564103,0
224,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7435897,0.6923077,0.6410256,0.5641026,0.5384615,0.3589744,0
225,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6410256,0.5897436,0.4871795,0.3333333,0.3076923,0
226,0.75,0.5,1,0.9487179,0.6923077,0.6410256,0.6153846,0.5641026,0.4871795,0.3846154,0.3076923,0.2051282,0
227,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7692308,0.6923077,0.5897436,0.5384615,0.3846154,0
228,0.75,0.5,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.6410256,0.5897436,0.2564103,0.1538462,0
229,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.5641026,0.2051282,0.1282051,0
230,0.75,0.5,1,0.9230769,0.8461538,0.7948718,0.7435897,0.6410256,0.5897436,0.5641026,0.5384615,0.3076923,0
231,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.2307692,0
232,0.75,0.5,1,0.9487179,0.9230769,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.4871795,0.3846154,0
233,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.5384615,0.4358974,0.3846154,0.3333333,0.2564103,0.2051282,0
234,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7179487,0.6666667,0.6410256,0.5641026,0.4615385,0.4102564,0
235,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.6923077,0.5897436,0.5384615,0.3846154,0
236,0.75,0.5,1,0.9230769,0.8717949,0.8205128,0.7948718,0.7435897,0.6410256,0.4871795,0.4102564,0.1538462,0
237,0.75,0.5,1,0.9487179,0.8974359,0.7692308,0.7179487,0.6410256,0.5897436,0.2820513,0.2564103,0.1538462,0
238,0.75,0.5,1,0.8717949,0.8205128,0.7179487,0.6923077,0.6410256,0.5897436,0.5384615,0.4615385,0.1794872,0
239,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.2051282,0
240,0.75,0.5,1,0.9487179,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.5128205,0.2051282,0
241,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7179487,0.6923077,0.5897436,0.5384615,0.4615385,0.3589744,0
242,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6666667,0.6153846,0.5897436,0.3589744,0
243,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5641026,0.5128205,0.1794872,0
244,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.6153846,0.5897436,0.4102564,0
245,0.75,0.5,1,0.9487179,0.8717949,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.3333333,0.02564103,0
246,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7179487,0.6923077,0.6153846,0.5641026,0.5128205,0.2051282,0
247,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.5128205,0.1025641,0
248,0.75,0.5,1,0.9230769,0.8717949,0.8205128,0.4871795,0.4358974,0.3589744,0.2820513,0.2564103,0.1025641,0
249,0.75,0.5,1,0.8717949,0.8205128,0.7948718,0.7435897,0.6923077,0.6410256,0.5641026,0.5128205,0.3333333,0
250,0.75,0.5,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7179487,0.3076923,0.2051282,0.1538462,0
251,0.75,0.5,1,0.9487179,0.9230769,0.7948718,0.7435897,0.6923077,0.6153846,0.5641026,0.5128205,0.3333333,0
252,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.4102564,0.3076923,0.2564103,0.1538462,0
253,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6923077,0.5897436,0.3333333,0.2307692,0
254,0.75,0.5,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.6410256,0.5128205,0.2307692,0
255,0.75,0.5,1,0.9487179,0.8717949,0.8205128,0.7179487,0.6923077,0.6410256,0.5897436,0.5384615,0.2564103,0
256,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6410256,0.5897436,0.5641026,0.4615385,0.3333333,0
257,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.6923077,0.6153846,0.5128205,0.4871795,0.3333333,0
258,0.75,0.5,1,0.9487179,0.9230769,0.8461538,0.7948718,0.7435897,0.6666667,0.5641026,0.3076923,0.2051282,0
259,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6666667,0.5897436,0.5641026,0.4615385,0.3589744,0
260,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6923077,0.5897436,0.3076923,0.2564103,0
261,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6923077,0.6410256,0.5384615,0.3333333,0
262,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6153846,0.5897436,0.5384615,0.3846154,0
263,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6410256,0.5897436,0.5384615,0.2307692,0
264,0.75,0.5,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.6410256,0.3846154,0.3076923,0.1794872,0
265,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.7948718,0.6923077,0.6410256,0.5641026,0.5128205,0.2307692,0
266,0.75,0.5,1,0.9487179,0.8717949,0.7948718,0.7435897,0.6923077,0.6153846,0.5641026,0.4615385,0.1794872,0
267,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7435897,0.6923077,0.6153846,0.5897436,0.5641026,0.2051282,0
268,0.75,0.5,1,0.9487179,0.8974359,0.7692308,0.7179487,0.6666667,0.3589744,0.2820513,0.2564103,0.1025641,0
269,0.75,0.5,1,0.9487179,0.8717949,0.7948718,0.7435897,0.7179487,0.6666667,0.6153846,0.5128205,0.2307692,0
270,0.75,0.5,1,0.8974359,0.8461538,0.7692308,0.7179487,0.6923077,0.4358974,0.3846154,0.3333333,0.2051282,0
271,0.75,0.5,1,0.9487179,0.8974359,0.8205128,0.6923077,0.6410256,0.6153846,0.5641026,0.5384615,0.3589744,0
272,0.75,0.5,1,0.9487179,0.8974359,0.7948718,0.7435897,0.6923077,0.6666667,0.5897436,0.5641026,0.1794872,0
273,0.75,0.5,1,0.9487179,0.8974359,0.7692308,0.7435897,0.6923077,0.6410256,0.5641026,0.5384615,0.2564103,0
274,0.75,0.5,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.6923077,0.6410256,0.5384615,0.3846154,0
275,0.75,0.5,1,0.8974359,0.8461538,0.7948718,0.7692308,0.7179487,0.6666667,0.5128205,0.4358974,0.3076923,0
276,0.75,0.5,1,0.9487179,0.8205128,0.7948718,0.7692308,0.7179487,0.6410256,0.6153846,0.5641026,0.3589744,0
277,0.75,0.5,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.6923077,0.4358974,0.3333333,0.2051282,0
