SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8
462,0.75,0,1,0.9137931,0.862069,0.7413793,0.5517241,0.4310345,0.2241379,0.1206897,0
463,0.75,0,1,0.862069,0.8275862,0.637931,0.5344828,0.4137931,0.1896552,0.1034483,0
464,0.75,0,1,0.8793103,0.6724138,0.5689655,0.5344828,0.4137931,0.2068966,0.0862069,0
465,0.75,0,1,0.8965517,0.7758621,0.5517241,0.5172414,0.3103448,0.2068966,0.1206897,0
466,0.75,0,1,0.7931034,0.6724138,0.4655172,0.3448276,0.2586207,0.1551724,0.1206897,0
467,0.75,0,1,0.8793103,0.7241379,0.6206897,0.362069,0.1896552,0.1551724,0.0862069,0
468,0.75,0,1,0.8448276,0.637931,0.5344828,0.3448276,0.3103448,0.2413793,0.1206897,0
469,0.75,0,1,0.7931034,0.6724138,0.5862069,0.4655172,0.2241379,0.1896552,0.06896552,0
470,0.75,0,1,0.7931034,0.6724138,0.5517241,0.3448276,0.2586207,0.1551724,0.03448276,0
471,0.75,0,1,0.862069,0.7758621,0.6551724,0.3965517,0.362069,0.2931034,0.1724138,0
472,0.75,0,1,0.8793103,0.6724138,0.5862069,0.5517241,0.3448276,0.2413793,0.1206897,0
473,0.75,0,1,0.7931034,0.6724138,0.4310345,0.3103448,0.2758621,0.1896552,0.1206897,0
474,0.75,0,1,0.8448276,0.7413793,0.6034483,0.3965517,0.2758621,0.1896552,0.06896552,0
475,0.75,0,1,0.8448276,0.7413793,0.5517241,0.4310345,0.362069,0.1551724,0.03448276,0
476,0.75,0,1,0.9655172,0.8275862,0.6551724,0.5517241,0.3793103,0.2586207,0.0862069,0
477,0.75,0,1,0.8965517,0.862069,0.7758621,0.6551724,0.5517241,0.2413793,0.1206897,0
478,0.75,0,1,0.7931034,0.6724138,0.5344828,0.3965517,0.2758621,0.2068966,0.1206897,0
479,0.75,0,1,0.7931034,0.637931,0.5344828,0.3448276,0.2758621,0.1551724,0.1206897,0
480,0.75,0,1,0.8793103,0.6551724,0.4482759,0.3103448,0.2413793,0.1551724,0.1206897,0
481,0.75,0,1,0.8448276,0.7241379,0.6206897,0.4482759,0.2413793,0.1206897,0.0862069,0
482,0.75,0,1,0.8448276,0.7413793,0.6034483,0.4827586,0.2758621,0.2068966,0.1206897,0
483,0.75,0,1,0.9655172,0.8448276,0.5344828,0.4137931,0.2931034,0.1551724,0.06896552,0
484,0.75,0,1,0.8448276,0.7413793,0.4310345,0.3448276,0.3103448,0.2413793,0.1206897,0
485,0.75,0,1,0.8793103,0.6724138,0.5689655,0.4482759,0.362069,0.2586207,0.03448276,0
486,0.75,0,1,0.7931034,0.6724138,0.5344828,0.4310345,0.3275862,0.2068966,0.1206897,0
487,0.75,0,1,0.8793103,0.5689655,0.4655172,0.3448276,0.2241379,0.1896552,0.1034483,0
488,0.75,0,1,0.8793103,0.5689655,0.4310345,0.362069,0.2758621,0.1551724,0.1206897,0
489,0.75,0,1,0.8793103,0.6551724,0.4482759,0.3103448,0.2413793,0.1551724,0.1206897,0
490,0.75,0,1,0.8793103,0.7413793,0.5344828,0.4310345,0.3448276,0.2413793,0.1206897,0
491,0.75,0,1,0.8793103,0.6896552,0.5862069,0.4827586,0.4482759,0.3275862,0.1206897,0
492,0.75,0,1,0.7931034,0.6724138,0.5689655,0.4482759,0.3448276,0.1206897,0.03448276,0
493,0.75,0,1,0.8793103,0.6896552,0.5862069,0.3793103,0.2586207,0.1551724,0.03448276,0
494,0.75,0,1,0.8793103,0.5689655,0.4655172,0.3448276,0.2413793,0.1206897,0.03448276,0
495,0.75,0,1,0.8793103,0.6896552,0.5517241,0.3448276,0.2758621,0.2413793,0.1206897,0
496,0.75,0,1,0.8793103,0.7586207,0.6206897,0.5172414,0.3103448,0.1896552,0.1206897,0
497,0.75,0,1,0.9137931,0.7931034,0.5517241,0.362069,0.2413793,0.1896552,0.06896552,0
498,0.75,0,1,0.8793103,0.5689655,0.5344828,0.4137931,0.3103448,0.2068966,0.0862069,0
499,0.75,0,1,0.862069,0.6724138,0.5517241,0.4310345,0.2241379,0.137931,0.1034483,0
500,0.75,0,1,0.8793103,0.6724138,0.5517241,0.4137931,0.2758621,0.2068966,0.1206897,0
1,0.75,0.25,1,0.7758621,0.6551724,0.5172414,0.3275862,0.2931034,0.2241379,0.1034483,0
2,0.75,0.25,1,0.7931034,0.7068966,0.4827586,0.362069,0.2413793,0.2068966,0.1206897,0
3,0.75,0.25,1,0.862069,0.6551724,0.6206897,0.5344828,0.362069,0.2241379,0.1206897,0
4,0.75,0.25,1,0.9137931,0.6896552,0.6206897,0.4482759,0.3103448,0.1551724,0.1206897,0
5,0.75,0.25,1,0.7931034,0.6206897,0.5517241,0.4482759,0.362069,0.2241379,0.05172414,0
6,0.75,0.25,1,0.7758621,0.6034483,0.5172414,0.4137931,0.2931034,0.2586207,0.137931,0
7,0.75,0.25,1,0.7931034,0.6206897,0.5862069,0.5172414,0.4137931,0.3103448,0.1724138,0
8,0.75,0.25,1,0.7758621,0.6551724,0.6206897,0.5344828,0.4482759,0.3275862,0.1724138,0
9,0.75,0.25,1,0.9137931,0.6896552,0.5344828,0.5,0.4137931,0.2586207,0.137931,0
10,0.75,0.25,1,0.7931034,0.7068966,0.5344828,0.4137931,0.3275862,0.2758621,0.1724138,0
11,0.75,0.25,1,0.7758621,0.6896552,0.5862069,0.4482759,0.362069,0.3275862,0.1724138,0
12,0.75,0.25,1,0.7931034,0.6206897,0.4482759,0.3275862,0.2586207,0.1724138,0.137931,0
13,0.75,0.25,1,0.7758621,0.7068966,0.637931,0.4310345,0.3965517,0.2758621,0.137931,0
14,0.75,0.25,1,0.7758621,0.6724138,0.637931,0.5344828,0.4310345,0.2586207,0.1896552,0
15,0.75,0.25,1,0.8275862,0.6034483,0.5172414,0.4310345,0.2586207,0.1724138,0.03448276,0
16,0.75,0.25,1,0.8275862,0.6034483,0.5172414,0.4137931,0.2586207,0.1206897,0.03448276,0
17,0.75,0.25,1,0.8793103,0.8448276,0.6206897,0.5862069,0.5,0.3448276,0.2586207,0
18,0.75,0.25,1,0.7758621,0.6551724,0.5689655,0.362069,0.2586207,0.1551724,0.03448276,0
19,0.75,0.25,1,0.7758621,0.6896552,0.6206897,0.5172414,0.4137931,0.3793103,0.1551724,0
20,0.75,0.25,1,0.8965517,0.6724138,0.5344828,0.4137931,0.2241379,0.1896552,0.1034483,0
21,0.75,0.25,1,0.8965517,0.8103448,0.6206897,0.5862069,0.5344828,0.3103448,0.1896552,0
22,0.75,0.25,1,0.7758621,0.5862069,0.5172414,0.3448276,0.2413793,0.1551724,0.03448276,0
23,0.75,0.25,1,0.8793103,0.6551724,0.5517241,0.3793103,0.3103448,0.1206897,0.0862069,0
24,0.75,0.25,1,0.7758621,0.6896552,0.6551724,0.5689655,0.5172414,0.362069,0.1551724,0
25,0.75,0.25,1,0.9137931,0.7068966,0.6034483,0.4482759,0.4137931,0.2758621,0.1034483,0
26,0.75,0.25,1,0.862069,0.637931,0.4827586,0.3965517,0.362069,0.2758621,0.1206897,0
27,0.75,0.25,1,0.8793103,0.6551724,0.5689655,0.3965517,0.362069,0.2586207,0.1724138,0
28,0.75,0.25,1,0.7758621,0.6206897,0.4655172,0.4310345,0.3103448,0.2413793,0.1551724,0
29,0.75,0.25,1,0.7758621,0.7413793,0.6034483,0.5,0.4137931,0.2413793,0.1551724,0
30,0.75,0.25,1,0.8448276,0.6206897,0.5172414,0.3448276,0.2931034,0.137931,0.03448276,0
31,0.75,0.25,1,0.862069,0.6551724,0.5689655,0.4482759,0.2758621,0.1206897,0.0862069,0
32,0.75,0.25,1,0.7758621,0.6034483,0.5689655,0.5,0.4137931,0.3448276,0.1896552,0
33,0.75,0.25,1,0.9310345,0.8103448,0.7068966,0.4827586,0.3965517,0.362069,0.1896552,0
34,0.75,0.25,1,0.8448276,0.7586207,0.5517241,0.3793103,0.2586207,0.2241379,0.06896552,0
35,0.75,0.25,1,0.7758621,0.6724138,0.637931,0.5344828,0.3793103,0.2586207,0.1724138,0
36,0.75,0.25,1,0.7931034,0.637931,0.5862069,0.5172414,0.3275862,0.2931034,0.1206897,0
37,0.75,0.25,1,0.7931034,0.6896552,0.6206897,0.4827586,0.362069,0.2758621,0.2413793,0
38,0.75,0.25,1,0.8793103,0.7931034,0.6724138,0.4482759,0.4137931,0.2931034,0.0862069,0
39,0.75,0.25,1,0.9655172,0.8448276,0.637931,0.4827586,0.4137931,0.2931034,0.1206897,0
40,0.75,0.25,1,0.862069,0.6551724,0.5517241,0.5172414,0.4482759,0.2758621,0.1551724,0
41,0.75,0.25,1,0.9655172,0.7413793,0.6551724,0.4827586,0.3793103,0.2413793,0.1206897,0
42,0.75,0.25,1,0.7758621,0.6551724,0.5344828,0.3793103,0.2758621,0.2068966,0.1724138,0
43,0.75,0.25,1,0.862069,0.6551724,0.4655172,0.4310345,0.3448276,0.2241379,0.137931,0
44,0.75,0.25,1,0.8793103,0.6551724,0.5689655,0.4827586,0.3448276,0.2586207,0.05172414,0
45,0.75,0.25,1,0.9137931,0.8103448,0.5862069,0.4137931,0.3793103,0.2413793,0.137931,0
46,0.75,0.25,1,0.8275862,0.7068966,0.4827586,0.3965517,0.3103448,0.2413793,0.1206897,0
47,0.75,0.25,1,0.8448276,0.637931,0.5517241,0.4310345,0.2241379,0.1896552,0.1206897,0
48,0.75,0.25,1,0.7758621,0.6551724,0.5344828,0.4482759,0.362069,0.3275862,0.1551724,0
49,0.75,0.25,1,0.8448276,0.6206897,0.4655172,0.3793103,0.2413793,0.1551724,0.03448276,0
50,0.75,0.25,1,0.8965517,0.6724138,0.637931,0.4655172,0.362069,0.2413793,0.1206897,0
51,0.75,0.25,1,0.7758621,0.637931,0.6206897,0.5,0.4137931,0.2931034,0.1724138,0
52,0.75,0.25,1,0.8965517,0.7586207,0.7068966,0.5344828,0.4482759,0.362069,0.1206897,0
53,0.75,0.25,1,0.9655172,0.7413793,0.5689655,0.4827586,0.3965517,0.2931034,0.1206897,0
54,0.75,0.25,1,0.8965517,0.8275862,0.6034483,0.5,0.3448276,0.1896552,0.03448276,0
55,0.75,0.25,1,0.9137931,0.8103448,0.5862069,0.4827586,0.2931034,0.1724138,0.137931,0
56,0.75,0.25,1,0.8965517,0.6724138,0.5,0.4137931,0.3448276,0.1896552,0.1551724,0
57,0.75,0.25,1,0.7758621,0.6896552,0.5689655,0.5344828,0.4655172,0.3103448,0.2241379,0
58,0.75,0.25,1,0.7931034,0.6034483,0.5344828,0.4482759,0.2758621,0.2413793,0.1206897,0
59,0.75,0.25,1,0.8275862,0.7413793,0.6034483,0.5862069,0.362069,0.2758621,0.1896552,0
60,0.75,0.25,1,0.7758621,0.6896552,0.5689655,0.4137931,0.2758621,0.1551724,0.03448276,0
61,0.75,0.25,1,0.7758621,0.6551724,0.5344828,0.4482759,0.2586207,0.1724138,0.137931,0
62,0.75,0.25,1,0.7758621,0.7068966,0.5862069,0.5344828,0.4310345,0.3103448,0.2586207,0
63,0.75,0.25,1,0.8793103,0.7413793,0.5689655,0.3448276,0.1896552,0.1034483,0.03448276,0
64,0.75,0.25,1,0.8965517,0.7413793,0.637931,0.5172414,0.2931034,0.2068966,0.1724138,0
65,0.75,0.25,1,0.8965517,0.7241379,0.5,0.4137931,0.2758621,0.1551724,0.03448276,0
66,0.75,0.25,1,0.7931034,0.6896552,0.5,0.3275862,0.2413793,0.2068966,0.1206897,0
67,0.75,0.25,1,0.862069,0.7586207,0.5517241,0.4310345,0.2931034,0.1206897,0.03448276,0
68,0.75,0.25,1,0.8275862,0.7068966,0.4827586,0.3793103,0.2586207,0.1896552,0.137931,0
69,0.75,0.25,1,0.8793103,0.6724138,0.5862069,0.3793103,0.2931034,0.2586207,0.137931,0
70,0.75,0.25,1,0.7931034,0.7241379,0.5689655,0.4310345,0.3448276,0.1551724,0.1206897,0
71,0.75,0.25,1,0.8103448,0.7068966,0.5862069,0.5517241,0.3275862,0.1896552,0.0862069,0
72,0.75,0.25,1,0.9655172,0.8965517,0.8103448,0.7241379,0.5,0.3103448,0.137931,0
73,0.75,0.25,1,0.7758621,0.6724138,0.5862069,0.4655172,0.2931034,0.2586207,0.1724138,0
74,0.75,0.25,1,0.8103448,0.5862069,0.5172414,0.3448276,0.2586207,0.1724138,0.03448276,0
75,0.75,0.25,1,0.862069,0.6551724,0.5,0.4655172,0.3965517,0.2931034,0.1206897,0
76,0.75,0.25,1,0.7758621,0.7068966,0.6034483,0.4482759,0.2931034,0.1724138,0.05172414,0
77,0.75,0.25,1,0.7758621,0.7413793,0.6551724,0.5862069,0.4137931,0.3103448,0.1724138,0
78,0.75,0.25,1,0.8793103,0.6551724,0.5172414,0.4137931,0.3793103,0.1896552,0.0862069,0
79,0.75,0.25,1,0.7758621,0.6551724,0.5344828,0.4482759,0.3965517,0.2241379,0.1206897,0
80,0.75,0.25,1,0.9310345,0.7586207,0.5344828,0.362069,0.2413793,0.1034483,0.06896552,0
81,0.75,0.25,1,0.9655172,0.7413793,0.6206897,0.5,0.4137931,0.2068966,0.03448276,0
82,0.75,0.25,1,0.9655172,0.7413793,0.6896552,0.4827586,0.3965517,0.2758621,0.1551724,0
83,0.75,0.25,1,0.7931034,0.6551724,0.6206897,0.4827586,0.3448276,0.2241379,0.1551724,0
84,0.75,0.25,1,0.7931034,0.637931,0.5517241,0.5172414,0.362069,0.2931034,0.1724138,0
85,0.75,0.25,1,0.7758621,0.6551724,0.5689655,0.4137931,0.3793103,0.2413793,0.0862069,0
86,0.75,0.25,1,0.7758621,0.6551724,0.5689655,0.4482759,0.3103448,0.2758621,0.2068966,0
87,0.75,0.25,1,0.7931034,0.6724138,0.5862069,0.4482759,0.3448276,0.1551724,0.03448276,0
88,0.75,0.25,1,0.8965517,0.7758621,0.5517241,0.3448276,0.2586207,0.1551724,0.1206897,0
89,0.75,0.25,1,0.9137931,0.6896552,0.5862069,0.5172414,0.3965517,0.2586207,0.2241379,0
90,0.75,0.25,1,0.7758621,0.637931,0.6034483,0.4655172,0.362069,0.2413793,0.06896552,0
91,0.75,0.25,1,0.7931034,0.6724138,0.637931,0.5,0.4482759,0.362069,0.2068966,0
92,0.75,0.25,1,0.8965517,0.6896552,0.637931,0.5,0.3965517,0.2068966,0.0862069,0
93,0.75,0.25,1,0.8103448,0.7241379,0.5172414,0.4137931,0.2931034,0.1724138,0.137931,0
94,0.75,0.25,1,0.8793103,0.7241379,0.637931,0.4137931,0.362069,0.3275862,0.1724138,0
95,0.75,0.25,1,0.7931034,0.6896552,0.5862069,0.3965517,0.362069,0.2241379,0.137931,0
96,0.75,0.25,1,0.9655172,0.8793103,0.8103448,0.6034483,0.3793103,0.1551724,0.06896552,0
97,0.75,0.25,1,0.9137931,0.6896552,0.5172414,0.362069,0.2413793,0.2068966,0.1206897,0
98,0.75,0.25,1,0.7758621,0.6896552,0.5689655,0.5344828,0.362069,0.2241379,0.1034483,0
99,0.75,0.25,1,0.862069,0.637931,0.6206897,0.5,0.4137931,0.2586207,0.1551724,0
100,0.75,0.25,1,0.7758621,0.7413793,0.5344828,0.4655172,0.3793103,0.2586207,0.03448276,0
101,0.75,0.25,1,0.8965517,0.6724138,0.637931,0.4655172,0.3103448,0.1896552,0.1034483,0
102,0.75,0.25,1,0.862069,0.8275862,0.7586207,0.5517241,0.4310345,0.362069,0.1896552,0
103,0.75,0.25,1,0.8965517,0.6896552,0.5517241,0.4310345,0.3275862,0.2931034,0.1724138,0
104,0.75,0.25,1,0.8793103,0.6551724,0.5862069,0.5517241,0.4137931,0.2931034,0.1034483,0
105,0.75,0.25,1,0.9655172,0.7586207,0.5689655,0.5,0.3793103,0.2931034,0.1724138,0
106,0.75,0.25,1,0.8793103,0.6724138,0.5517241,0.4827586,0.3103448,0.2241379,0.03448276,0
107,0.75,0.25,1,0.8793103,0.7241379,0.5344828,0.4482759,0.362069,0.2413793,0.03448276,0
108,0.75,0.25,1,0.8448276,0.7586207,0.5172414,0.5,0.3793103,0.2758621,0.1551724,0
109,0.75,0.25,1,0.9310345,0.7241379,0.5344828,0.5,0.4137931,0.2586207,0.137931,0
110,0.75,0.25,1,0.8275862,0.7931034,0.5689655,0.4655172,0.3448276,0.2758621,0.1206897,0
111,0.75,0.25,1,0.7758621,0.6896552,0.6034483,0.5,0.3793103,0.2758621,0.03448276,0
112,0.75,0.25,1,0.9137931,0.8103448,0.6206897,0.3965517,0.3275862,0.2068966,0.03448276,0
113,0.75,0.25,1,0.8448276,0.7413793,0.5172414,0.4827586,0.3793103,0.2931034,0.1551724,0
114,0.75,0.25,1,0.7931034,0.6206897,0.5689655,0.4827586,0.3275862,0.2931034,0.137931,0
115,0.75,0.25,1,0.8448276,0.6206897,0.6034483,0.5344828,0.362069,0.2413793,0.0862069,0
116,0.75,0.25,1,0.8103448,0.5862069,0.5172414,0.3793103,0.2586207,0.2241379,0.0862069,0
117,0.75,0.25,1,0.7758621,0.6551724,0.4482759,0.3793103,0.3448276,0.2241379,0.1034483,0
118,0.75,0.25,1,0.8448276,0.7068966,0.6206897,0.5344828,0.3275862,0.2068966,0.03448276,0
119,0.75,0.25,1,0.7931034,0.6206897,0.5344828,0.4482759,0.2931034,0.1551724,0.03448276,0
120,0.75,0.25,1,0.7758621,0.6724138,0.637931,0.4827586,0.3793103,0.2241379,0.137931,0
121,0.75,0.25,1,0.7758621,0.7413793,0.6034483,0.4827586,0.3275862,0.2586207,0.0862069,0
122,0.75,0.25,1,0.8965517,0.8103448,0.6724138,0.4655172,0.2931034,0.1896552,0.03448276,0
123,0.75,0.25,1,0.862069,0.6551724,0.6206897,0.5344828,0.362069,0.2413793,0.0862069,0
124,0.75,0.25,1,0.7758621,0.5689655,0.4482759,0.362069,0.2586207,0.2241379,0.1206897,0
125,0.75,0.25,1,0.9310345,0.862069,0.637931,0.4310345,0.3965517,0.2758621,0.1206897,0
126,0.75,0.25,1,0.7931034,0.7068966,0.6724138,0.5344828,0.4137931,0.3275862,0.1551724,0
127,0.75,0.25,1,0.7758621,0.6896552,0.5517241,0.4827586,0.362069,0.2068966,0.03448276,0
128,0.75,0.25,1,0.9137931,0.8448276,0.637931,0.4655172,0.2931034,0.2586207,0.1206897,0
129,0.75,0.25,1,0.862069,0.637931,0.5689655,0.4482759,0.2758621,0.2413793,0.0862069,0
130,0.75,0.25,1,0.9655172,0.7413793,0.6724138,0.5517241,0.4482759,0.2758621,0.1896552,0
131,0.75,0.25,1,0.7758621,0.637931,0.5344828,0.4310345,0.3448276,0.3103448,0.137931,0
132,0.75,0.25,1,0.9137931,0.6896552,0.6551724,0.6206897,0.4137931,0.1896552,0.06896552,0
133,0.75,0.25,1,0.8965517,0.7413793,0.5172414,0.5,0.4310345,0.2586207,0.1034483,0
134,0.75,0.25,1,0.7758621,0.637931,0.5172414,0.4827586,0.362069,0.1896552,0.1206897,0
135,0.75,0.25,1,0.7758621,0.7413793,0.5517241,0.4655172,0.362069,0.2758621,0.0862069,0
136,0.75,0.25,1,0.8793103,0.6551724,0.5517241,0.4827586,0.2758621,0.2413793,0.1034483,0
137,0.75,0.25,1,0.7758621,0.5862069,0.4827586,0.3275862,0.2931034,0.1551724,0.06896552,0
138,0.75,0.25,1,0.9827586,0.7586207,0.6034483,0.4827586,0.4137931,0.2241379,0.0862069,0
139,0.75,0.25,1,0.9310345,0.8965517,0.6724138,0.5172414,0.362069,0.2758621,0.1206897,0
140,0.75,0.25,1,0.7758621,0.6724138,0.5517241,0.4827586,0.4482759,0.3448276,0.137931,0
141,0.75,0.25,1,0.7758621,0.637931,0.6034483,0.4310345,0.362069,0.2413793,0.1551724,0
142,0.75,0.25,1,0.9137931,0.7068966,0.6206897,0.4655172,0.4137931,0.3448276,0.1896552,0
143,0.75,0.25,1,0.8793103,0.6551724,0.5172414,0.4310345,0.2413793,0.1551724,0.03448276,0
144,0.75,0.25,1,0.7931034,0.6896552,0.5172414,0.4827586,0.3275862,0.2413793,0.1206897,0
145,0.75,0.25,1,0.7758621,0.5862069,0.4827586,0.4482759,0.3448276,0.2241379,0.137931,0
146,0.75,0.25,1,0.7758621,0.6724138,0.5862069,0.4310345,0.3275862,0.2931034,0.1724138,0
147,0.75,0.25,1,0.7758621,0.6034483,0.5344828,0.4137931,0.3103448,0.1896552,0.1551724,0
148,0.75,0.25,1,0.9310345,0.7068966,0.6206897,0.5,0.4482759,0.2931034,0.06896552,0
149,0.75,0.25,1,0.7931034,0.6551724,0.6034483,0.5,0.3448276,0.137931,0.1034483,0
150,0.75,0.25,1,0.7758621,0.7068966,0.5862069,0.3965517,0.2758621,0.2413793,0.1551724,0
151,0.75,0.25,1,0.7758621,0.7068966,0.637931,0.5344828,0.4137931,0.2758621,0.2413793,0
152,0.75,0.25,1,0.7758621,0.6034483,0.5172414,0.3793103,0.3448276,0.1896552,0.1034483,0
153,0.75,0.25,1,0.8965517,0.6724138,0.5,0.362069,0.3275862,0.2068966,0.06896552,0
154,0.75,0.25,1,0.7931034,0.637931,0.4655172,0.4310345,0.2758621,0.1896552,0.1206897,0
155,0.75,0.25,1,0.862069,0.637931,0.6034483,0.4310345,0.362069,0.2931034,0.1724138,0
156,0.75,0.25,1,0.9827586,0.7586207,0.6551724,0.5344828,0.4310345,0.3103448,0.1034483,0
157,0.75,0.25,1,0.7758621,0.6551724,0.4827586,0.3275862,0.2931034,0.2241379,0.1034483,0
158,0.75,0.25,1,0.7931034,0.7068966,0.6724138,0.5,0.4482759,0.2758621,0.1551724,0
159,0.75,0.25,1,0.7758621,0.6896552,0.5344828,0.5,0.362069,0.2241379,0.1206897,0
160,0.75,0.25,1,0.8965517,0.6724138,0.4655172,0.3965517,0.3103448,0.2068966,0.03448276,0
161,0.75,0.25,1,0.7758621,0.7413793,0.6551724,0.4827586,0.3965517,0.1896552,0.06896552,0
162,0.75,0.25,1,0.7758621,0.6551724,0.4655172,0.362069,0.2931034,0.2586207,0.1206897,0
163,0.75,0.25,1,0.8448276,0.7413793,0.5172414,0.362069,0.3275862,0.1551724,0.06896552,0
164,0.75,0.25,1,0.9482759,0.7931034,0.7068966,0.4827586,0.2931034,0.1724138,0.05172414,0
165,0.75,0.25,1,0.9310345,0.7758621,0.5517241,0.4310345,0.3965517,0.3275862,0.1896552,0
166,0.75,0.25,1,0.9137931,0.6896552,0.6034483,0.5172414,0.362069,0.3275862,0.137931,0
167,0.75,0.25,1,0.7758621,0.6724138,0.4827586,0.3965517,0.362069,0.2413793,0.137931,0
168,0.75,0.25,1,0.8793103,0.7586207,0.6551724,0.4827586,0.2758621,0.1896552,0.1551724,0
169,0.75,0.25,1,0.9137931,0.6896552,0.5172414,0.4827586,0.362069,0.2758621,0.1551724,0
170,0.75,0.25,1,0.7758621,0.7068966,0.5,0.4310345,0.3103448,0.2758621,0.1724138,0
171,0.75,0.25,1,0.8275862,0.7758621,0.7241379,0.5,0.362069,0.3103448,0.0862069,0
172,0.75,0.25,1,0.8793103,0.7758621,0.5517241,0.4827586,0.3275862,0.137931,0.03448276,0
173,0.75,0.25,1,0.9655172,0.7586207,0.6724138,0.5517241,0.3275862,0.2068966,0.1551724,0
174,0.75,0.25,1,0.7758621,0.6551724,0.5517241,0.3965517,0.3275862,0.2758621,0.0862069,0
175,0.75,0.25,1,0.8965517,0.8793103,0.7068966,0.5,0.3793103,0.3275862,0.2413793,0
176,0.75,0.25,1,0.9310345,0.7241379,0.6551724,0.5344828,0.5,0.3448276,0.1206897,0
177,0.75,0.25,1,0.7758621,0.7413793,0.5689655,0.4655172,0.3793103,0.2931034,0.1551724,0
178,0.75,0.25,1,0.7931034,0.6551724,0.5,0.3793103,0.3103448,0.2068966,0.03448276,0
179,0.75,0.25,1,0.862069,0.6896552,0.6034483,0.3965517,0.2758621,0.1896552,0.1551724,0
180,0.75,0.25,1,0.7758621,0.6724138,0.5862069,0.4655172,0.3103448,0.2758621,0.0862069,0
181,0.75,0.25,1,0.9827586,0.7758621,0.5517241,0.4310345,0.2758621,0.2068966,0.1206897,0
182,0.75,0.25,1,0.862069,0.7413793,0.637931,0.5,0.2931034,0.1034483,0.06896552,0
183,0.75,0.25,1,0.9137931,0.7068966,0.6034483,0.5172414,0.3965517,0.362069,0.2413793,0
184,0.75,0.25,1,0.7758621,0.7241379,0.5517241,0.4482759,0.2758621,0.2413793,0.1206897,0
185,0.75,0.25,1,0.7758621,0.7241379,0.5862069,0.3793103,0.2931034,0.2586207,0.1206897,0
186,0.75,0.25,1,0.8448276,0.6206897,0.5172414,0.3965517,0.2241379,0.1551724,0.1206897,0
187,0.75,0.25,1,0.8275862,0.7241379,0.5689655,0.362069,0.3275862,0.2413793,0.137931,0
188,0.75,0.25,1,0.7758621,0.7413793,0.6206897,0.4310345,0.3448276,0.2241379,0.137931,0
189,0.75,0.25,1,0.9310345,0.8103448,0.6034483,0.4482759,0.3275862,0.2068966,0.03448276,0
190,0.75,0.25,1,0.7758621,0.6551724,0.6206897,0.5,0.4137931,0.3275862,0.1724138,0
191,0.75,0.25,1,0.862069,0.637931,0.5517241,0.3793103,0.2586207,0.1896552,0.1551724,0
192,0.75,0.25,1,0.8965517,0.7241379,0.5,0.362069,0.2241379,0.137931,0.1034483,0
193,0.75,0.25,1,0.9310345,0.7068966,0.5689655,0.4827586,0.3275862,0.2068966,0.1724138,0
194,0.75,0.25,1,0.8275862,0.6034483,0.4827586,0.3965517,0.2758621,0.1724138,0.137931,0
195,0.75,0.25,1,0.7758621,0.6896552,0.6551724,0.4655172,0.3448276,0.2586207,0.1896552,0
196,0.75,0.25,1,0.9655172,0.8275862,0.6034483,0.5344828,0.3965517,0.2931034,0.1551724,0
197,0.75,0.25,1,0.8448276,0.8103448,0.6896552,0.4827586,0.3965517,0.2241379,0.06896552,0
198,0.75,0.25,1,0.7931034,0.6724138,0.4827586,0.4482759,0.362069,0.2586207,0.1206897,0
199,0.75,0.25,1,0.8448276,0.7241379,0.6551724,0.4827586,0.3965517,0.1896552,0.03448276,0
200,0.75,0.25,1,0.8965517,0.6724138,0.4482759,0.3448276,0.2413793,0.2068966,0.1206897,0
201,0.75,0.25,1,0.862069,0.8275862,0.6206897,0.4310345,0.2931034,0.1724138,0.0862069,0
202,0.75,0.25,1,0.8275862,0.7241379,0.6206897,0.4827586,0.4310345,0.3965517,0.1724138,0
203,0.75,0.25,1,0.9137931,0.7413793,0.637931,0.5862069,0.362069,0.2758621,0.1551724,0
204,0.75,0.25,1,0.7758621,0.6896552,0.5862069,0.4482759,0.3275862,0.2241379,0.1896552,0
205,0.75,0.25,1,0.9482759,0.7241379,0.5344828,0.4827586,0.362069,0.2586207,0.0862069,0
206,0.75,0.25,1,0.8448276,0.637931,0.6034483,0.4482759,0.2931034,0.1551724,0.1206897,0
207,0.75,0.25,1,0.8448276,0.637931,0.4310345,0.3965517,0.3275862,0.2413793,0.1206897,0
208,0.75,0.25,1,0.9827586,0.8793103,0.7586207,0.6896552,0.4655172,0.2931034,0.1206897,0
209,0.75,0.25,1,0.8965517,0.7068966,0.4827586,0.4137931,0.362069,0.2758621,0.137931,0
210,0.75,0.25,1,0.9310345,0.7931034,0.5689655,0.4655172,0.3103448,0.2586207,0.2068966,0
211,0.75,0.25,1,0.8793103,0.6896552,0.637931,0.4137931,0.3793103,0.2586207,0.1206897,0
212,0.75,0.25,1,0.7758621,0.5862069,0.5689655,0.4655172,0.362069,0.2413793,0.137931,0
213,0.75,0.25,1,0.8103448,0.6034483,0.4827586,0.3793103,0.3448276,0.2931034,0.1724138,0
214,0.75,0.25,1,0.9655172,0.7413793,0.5862069,0.4482759,0.2586207,0.2241379,0.1206897,0
215,0.75,0.25,1,0.8275862,0.6034483,0.5517241,0.4482759,0.3448276,0.1551724,0.1206897,0
