SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15
194,0.75,1,1,0.987013,0.9090909,0.8441558,0.6753247,0.6493506,0.6363636,0.6233766,0.5714286,0.5324675,0.4155844,0.3636364,0.2727273,0.2467532,0.02597403,0
195,0.75,1,1,0.9480519,0.8701299,0.8441558,0.6753247,0.5974026,0.5844156,0.5714286,0.5324675,0.5194805,0.4935065,0.4545455,0.4155844,0.3506494,0.02597403,0
196,0.75,1,1,0.9220779,0.8441558,0.7922078,0.6233766,0.5974026,0.5584416,0.5454545,0.5324675,0.5194805,0.5064935,0.4805195,0.4545455,0.4025974,0.2207792,0
197,0.75,1,1,0.974026,0.9220779,0.8441558,0.8051948,0.6363636,0.6103896,0.5324675,0.5064935,0.4155844,0.4025974,0.3766234,0.3246753,0.2467532,0.02597403,0
198,0.75,1,1,0.974026,0.961039,0.8831169,0.8181818,0.8051948,0.7532468,0.7142857,0.5454545,0.5064935,0.4935065,0.4285714,0.4025974,0.3766234,0.3376623,0
199,0.75,1,1,0.974026,0.9350649,0.8701299,0.8571429,0.7792208,0.7662338,0.7142857,0.5454545,0.5324675,0.4415584,0.3896104,0.2727273,0.2467532,0.02597403,0
200,0.75,1,1,0.974026,0.8961039,0.8311688,0.6623377,0.6233766,0.5714286,0.5454545,0.5194805,0.5064935,0.4935065,0.4675325,0.4415584,0.2597403,0.02597403,0
201,0.75,1,1,0.9220779,0.8961039,0.8831169,0.7142857,0.6493506,0.5974026,0.5844156,0.5454545,0.5324675,0.5064935,0.4675325,0.2727273,0.2467532,0.2207792,0
202,0.75,1,1,0.974026,0.9480519,0.7792208,0.7272727,0.6883117,0.5974026,0.5194805,0.4415584,0.4155844,0.3766234,0.3636364,0.3376623,0.2467532,0.02597403,0
203,0.75,1,1,0.974026,0.8051948,0.7662338,0.6883117,0.6363636,0.6233766,0.5324675,0.4285714,0.3766234,0.3636364,0.3376623,0.2597403,0.2207792,0.1948052,0
204,0.75,1,1,0.8311688,0.7532468,0.7272727,0.6623377,0.6363636,0.5974026,0.5844156,0.5324675,0.4675325,0.4415584,0.3896104,0.2987013,0.05194805,0.02597403,0
205,0.75,1,1,0.987013,0.9480519,0.8701299,0.8181818,0.7922078,0.6233766,0.6103896,0.5454545,0.5194805,0.4415584,0.3766234,0.2857143,0.2597403,0.02597403,0
206,0.75,1,1,0.8311688,0.7792208,0.7532468,0.7142857,0.6363636,0.5714286,0.5064935,0.4935065,0.4675325,0.4545455,0.4285714,0.3896104,0.3506494,0.2207792,0
207,0.75,1,1,0.974026,0.8961039,0.7272727,0.6493506,0.6103896,0.5584416,0.5454545,0.5324675,0.5064935,0.4935065,0.4805195,0.4545455,0.4025974,0.2597403,0
208,0.75,1,1,0.974026,0.9350649,0.8701299,0.7922078,0.7402597,0.5714286,0.5584416,0.5324675,0.5064935,0.4935065,0.4805195,0.3506494,0.2597403,0.02597403,0
209,0.75,1,1,0.974026,0.9350649,0.8571429,0.6883117,0.6753247,0.6233766,0.5584416,0.5454545,0.5324675,0.4415584,0.3766234,0.2857143,0.2597403,0.02597403,0
210,0.75,1,1,0.974026,0.8051948,0.7402597,0.6623377,0.6493506,0.5974026,0.5584416,0.5454545,0.5194805,0.5064935,0.4675325,0.3636364,0.3376623,0.2467532,0
211,0.75,1,1,0.974026,0.9220779,0.8961039,0.8831169,0.8051948,0.6363636,0.5584416,0.5194805,0.4935065,0.4805195,0.3246753,0.2987013,0.2597403,0.02597403,0
212,0.75,1,1,0.987013,0.961039,0.8831169,0.8571429,0.6883117,0.6493506,0.5844156,0.5584416,0.5324675,0.4415584,0.3896104,0.3376623,0.3116883,0.2337662,0
213,0.75,1,1,0.961039,0.9350649,0.8831169,0.8051948,0.6363636,0.6103896,0.5454545,0.5324675,0.4805195,0.4675325,0.4415584,0.3506494,0.3246753,0.2207792,0
214,0.75,1,1,0.974026,0.8961039,0.8571429,0.7792208,0.7532468,0.5844156,0.5324675,0.4675325,0.4545455,0.4155844,0.4025974,0.2727273,0.2467532,0.02597403,0
215,0.75,1,1,0.8311688,0.7532468,0.7012987,0.6753247,0.6493506,0.6363636,0.5714286,0.5584416,0.5194805,0.5064935,0.4805195,0.4285714,0.2597403,0.02597403,0
216,0.75,1,1,0.9220779,0.8961039,0.7272727,0.7142857,0.6623377,0.6233766,0.5584416,0.5454545,0.5324675,0.4415584,0.4155844,0.3246753,0.2467532,0.2207792,0
217,0.75,1,1,0.974026,0.9350649,0.8701299,0.7922078,0.7402597,0.7272727,0.5584416,0.5454545,0.5324675,0.4545455,0.3636364,0.2857143,0.2597403,0.2337662,0
218,0.75,1,1,0.987013,0.8961039,0.8701299,0.8181818,0.6493506,0.5584416,0.5194805,0.4545455,0.4415584,0.4025974,0.3636364,0.3376623,0.2337662,0.2077922,0
219,0.75,1,1,0.961039,0.9350649,0.8571429,0.8441558,0.8311688,0.7532468,0.5844156,0.5714286,0.5194805,0.4935065,0.4415584,0.4155844,0.3896104,0.3116883,0
220,0.75,1,1,0.974026,0.9220779,0.8441558,0.8051948,0.7922078,0.6233766,0.5974026,0.5324675,0.5194805,0.5064935,0.4805195,0.3896104,0.2987013,0.02597403,0
221,0.75,1,1,0.8311688,0.7662338,0.6883117,0.6363636,0.5974026,0.5844156,0.5714286,0.5454545,0.5064935,0.4935065,0.4675325,0.3766234,0.2597403,0.2337662,0
222,0.75,1,1,0.974026,0.8961039,0.7272727,0.6883117,0.6363636,0.6103896,0.5974026,0.5194805,0.5064935,0.4805195,0.4025974,0.3246753,0.2467532,0.02597403,0
223,0.75,1,1,0.8311688,0.7792208,0.7532468,0.7142857,0.7012987,0.6233766,0.5584416,0.5454545,0.5194805,0.5064935,0.4155844,0.3766234,0.2727273,0.02597403,0
224,0.75,1,1,0.987013,0.961039,0.8831169,0.8051948,0.7662338,0.7402597,0.7272727,0.5584416,0.5064935,0.4805195,0.4675325,0.3766234,0.2467532,0.02597403,0
225,0.75,1,1,0.9220779,0.7532468,0.7272727,0.6753247,0.6363636,0.5714286,0.5584416,0.5454545,0.5194805,0.4805195,0.4545455,0.4155844,0.3896104,0.3246753,0
226,0.75,1,1,0.8311688,0.7532468,0.7272727,0.7012987,0.6493506,0.5714286,0.5584416,0.5324675,0.4545455,0.4155844,0.3896104,0.3376623,0.2857143,0.2207792,0
227,0.75,1,1,0.974026,0.8961039,0.8311688,0.8181818,0.6493506,0.5974026,0.5584416,0.5454545,0.5324675,0.5064935,0.4805195,0.3636364,0.3376623,0.2207792,0
228,0.75,1,1,0.974026,0.9350649,0.7662338,0.7012987,0.6233766,0.6103896,0.5974026,0.5454545,0.5324675,0.5064935,0.4545455,0.3636364,0.05194805,0.02597403,0
229,0.75,1,1,0.974026,0.8051948,0.7272727,0.7142857,0.6753247,0.6233766,0.5974026,0.5844156,0.5194805,0.4935065,0.4675325,0.4155844,0.3636364,0.3376623,0
230,0.75,1,1,0.974026,0.9220779,0.7532468,0.6753247,0.5974026,0.5844156,0.5584416,0.5194805,0.5064935,0.4805195,0.4675325,0.4285714,0.2467532,0.02597403,0
231,0.75,1,1,0.974026,0.9220779,0.9090909,0.8311688,0.7532468,0.5844156,0.5454545,0.5324675,0.5194805,0.4155844,0.3636364,0.2857143,0.05194805,0.02597403,0
232,0.75,1,1,0.9220779,0.9090909,0.8831169,0.8441558,0.7922078,0.6233766,0.5454545,0.5324675,0.5064935,0.4285714,0.3896104,0.3246753,0.2987013,0.2337662,0
233,0.75,1,1,0.9220779,0.8961039,0.8571429,0.6883117,0.6753247,0.6623377,0.5844156,0.5194805,0.5064935,0.4545455,0.4025974,0.2727273,0.2467532,0.2207792,0
234,0.75,1,1,0.8311688,0.8051948,0.7532468,0.6753247,0.6363636,0.5714286,0.5584416,0.5454545,0.5324675,0.5194805,0.4545455,0.4285714,0.4025974,0.2207792,0
235,0.75,1,1,0.987013,0.9480519,0.8961039,0.8701299,0.7012987,0.6363636,0.5584416,0.5454545,0.5194805,0.4935065,0.4675325,0.2727273,0.2467532,0.2207792,0
236,0.75,1,1,0.961039,0.9350649,0.7662338,0.7532468,0.6753247,0.5844156,0.5194805,0.4675325,0.4415584,0.4155844,0.3896104,0.3246753,0.2597403,0.02597403,0
237,0.75,1,1,0.987013,0.9350649,0.8571429,0.8441558,0.8181818,0.8051948,0.7662338,0.7402597,0.6493506,0.4805195,0.3116883,0.2857143,0.05194805,0.02597403,0
238,0.75,1,1,0.987013,0.9090909,0.8831169,0.7142857,0.6753247,0.5974026,0.5454545,0.5064935,0.4285714,0.4155844,0.3506494,0.2727273,0.2467532,0.02597403,0
239,0.75,1,1,0.974026,0.9090909,0.8311688,0.7792208,0.6103896,0.5714286,0.5194805,0.5064935,0.4935065,0.4675325,0.3896104,0.3116883,0.05194805,0.02597403,0
240,0.75,1,1,0.8311688,0.7532468,0.7272727,0.7012987,0.6753247,0.6233766,0.5844156,0.5064935,0.4805195,0.4285714,0.3636364,0.3376623,0.2597403,0.2337662,0
241,0.75,1,1,0.974026,0.8961039,0.8181818,0.7662338,0.5974026,0.5844156,0.4935065,0.4805195,0.4415584,0.4155844,0.3376623,0.2987013,0.05194805,0.02597403,0
242,0.75,1,1,0.9220779,0.8701299,0.8441558,0.6753247,0.6623377,0.6493506,0.6103896,0.5974026,0.5194805,0.5064935,0.4675325,0.2727273,0.2467532,0.02597403,0
243,0.75,1,1,0.987013,0.9090909,0.8831169,0.8311688,0.6623377,0.6493506,0.6103896,0.5844156,0.5194805,0.4935065,0.4675325,0.4155844,0.3896104,0.2207792,0
244,0.75,1,1,0.974026,0.961039,0.9220779,0.8441558,0.8181818,0.6493506,0.6363636,0.6103896,0.5454545,0.4935065,0.4675325,0.4545455,0.4025974,0.2207792,0
245,0.75,1,1,0.9220779,0.7532468,0.7272727,0.6883117,0.6233766,0.6103896,0.5584416,0.5454545,0.5324675,0.5194805,0.4935065,0.3506494,0.3246753,0.2337662,0
246,0.75,1,1,0.9350649,0.9090909,0.8701299,0.8181818,0.7402597,0.7142857,0.5454545,0.5324675,0.5194805,0.5064935,0.3766234,0.3506494,0.3246753,0.2207792,0
247,0.75,1,1,0.8311688,0.7922078,0.7142857,0.6883117,0.6623377,0.6363636,0.5584416,0.5064935,0.4805195,0.4675325,0.4545455,0.2727273,0.05194805,0.02597403,0
248,0.75,1,1,0.9220779,0.8961039,0.7272727,0.6623377,0.6233766,0.5714286,0.5454545,0.5324675,0.5064935,0.4935065,0.4545455,0.2727273,0.05194805,0.02597403,0
249,0.75,1,1,0.974026,0.8961039,0.7272727,0.6883117,0.6103896,0.5974026,0.5454545,0.5324675,0.5194805,0.4805195,0.4545455,0.3896104,0.3506494,0.3246753,0
250,0.75,1,1,0.974026,0.9480519,0.8701299,0.8441558,0.6753247,0.6233766,0.5454545,0.5194805,0.4805195,0.4545455,0.4415584,0.4155844,0.3896104,0.3636364,0
251,0.75,1,1,0.974026,0.9350649,0.7662338,0.7532468,0.7012987,0.6233766,0.5974026,0.5844156,0.5714286,0.4805195,0.4545455,0.4285714,0.4025974,0.2467532,0
252,0.75,1,1,0.9350649,0.8831169,0.8571429,0.6883117,0.6103896,0.5974026,0.5584416,0.5194805,0.4935065,0.4805195,0.3636364,0.3116883,0.2467532,0.2207792,0
253,0.75,1,1,0.8311688,0.7532468,0.7012987,0.6493506,0.6233766,0.5454545,0.5324675,0.4935065,0.4285714,0.4025974,0.3766234,0.3116883,0.2597403,0.2337662,0
254,0.75,1,1,0.961039,0.7922078,0.7662338,0.7012987,0.6233766,0.5454545,0.4935065,0.4805195,0.4415584,0.4155844,0.3766234,0.2987013,0.05194805,0.02597403,0
255,0.75,1,1,0.961039,0.8831169,0.8571429,0.8311688,0.7662338,0.7142857,0.5454545,0.5324675,0.5194805,0.4935065,0.4545455,0.4285714,0.2727273,0.02597403,0
256,0.75,1,1,0.974026,0.8051948,0.7272727,0.6883117,0.6233766,0.5714286,0.5584416,0.5454545,0.5324675,0.5194805,0.3506494,0.2987013,0.2727273,0.02597403,0
257,0.75,1,1,0.9480519,0.8701299,0.8441558,0.6753247,0.5974026,0.5584416,0.5324675,0.4805195,0.4545455,0.4415584,0.3636364,0.2727273,0.05194805,0.02597403,0
258,0.75,1,1,0.9220779,0.8441558,0.8181818,0.6493506,0.5974026,0.5844156,0.5454545,0.5324675,0.5194805,0.4675325,0.4285714,0.4025974,0.3766234,0.2207792,0
259,0.75,1,1,0.9220779,0.7532468,0.6753247,0.6493506,0.5974026,0.5714286,0.5324675,0.5194805,0.5064935,0.4805195,0.4415584,0.4155844,0.2467532,0.2207792,0
260,0.75,1,1,0.974026,0.8051948,0.7272727,0.6883117,0.6103896,0.5584416,0.5454545,0.5194805,0.5064935,0.4935065,0.4675325,0.3246753,0.2467532,0.2207792,0
261,0.75,1,1,0.974026,0.8051948,0.7272727,0.6753247,0.6103896,0.5714286,0.5584416,0.5324675,0.5194805,0.5064935,0.4285714,0.3766234,0.3506494,0.2207792,0
262,0.75,1,1,0.9220779,0.8961039,0.7272727,0.6493506,0.5974026,0.5714286,0.5584416,0.5454545,0.5064935,0.4805195,0.3896104,0.3376623,0.2597403,0.02597403,0
263,0.75,1,1,0.8311688,0.7792208,0.7402597,0.7142857,0.6883117,0.6753247,0.5974026,0.5454545,0.5194805,0.4285714,0.4025974,0.3766234,0.2467532,0.2207792,0
264,0.75,1,1,0.9220779,0.8961039,0.7272727,0.6883117,0.6623377,0.6103896,0.5974026,0.5194805,0.5064935,0.4285714,0.3376623,0.2727273,0.2467532,0.02597403,0
265,0.75,1,1,0.961039,0.8961039,0.7272727,0.7012987,0.6233766,0.5584416,0.5324675,0.4805195,0.4675325,0.4155844,0.3636364,0.2987013,0.2727273,0.2467532,0
266,0.75,1,1,0.8311688,0.8051948,0.7532468,0.6883117,0.6103896,0.5974026,0.5584416,0.5324675,0.5064935,0.4935065,0.4805195,0.4285714,0.2467532,0.02597403,0
267,0.75,1,1,0.9220779,0.8441558,0.8051948,0.7532468,0.7272727,0.5584416,0.5454545,0.5194805,0.5064935,0.4805195,0.4675325,0.4545455,0.3246753,0.2207792,0
268,0.75,1,1,0.9220779,0.8961039,0.8311688,0.6623377,0.6103896,0.5974026,0.5584416,0.4805195,0.4675325,0.4285714,0.3766234,0.2727273,0.2467532,0.02597403,0
269,0.75,1,1,0.987013,0.9480519,0.9220779,0.8441558,0.6753247,0.6623377,0.6493506,0.5974026,0.5584416,0.4545455,0.4285714,0.4025974,0.3766234,0.2207792,0
270,0.75,1,1,0.9220779,0.7532468,0.6883117,0.6363636,0.6233766,0.5974026,0.5584416,0.5194805,0.5064935,0.4805195,0.4545455,0.4285714,0.4025974,0.3116883,0
271,0.75,1,1,0.8311688,0.8051948,0.7272727,0.6493506,0.6103896,0.5974026,0.5064935,0.4545455,0.4285714,0.3896104,0.3636364,0.3376623,0.2727273,0.2207792,0
272,0.75,1,1,0.974026,0.9480519,0.8831169,0.8441558,0.6753247,0.6493506,0.5714286,0.5194805,0.4935065,0.4805195,0.4675325,0.4545455,0.3766234,0.3246753,0
273,0.75,1,1,0.9220779,0.8961039,0.8311688,0.7922078,0.6233766,0.5714286,0.5584416,0.5454545,0.4805195,0.4675325,0.3766234,0.2857143,0.2597403,0.02597403,0
274,0.75,1,1,0.9350649,0.9090909,0.8571429,0.7792208,0.6103896,0.5974026,0.5194805,0.4805195,0.4675325,0.4415584,0.4155844,0.3506494,0.3246753,0.2337662,0
275,0.75,1,1,0.987013,0.8181818,0.7792208,0.7012987,0.6753247,0.6623377,0.6103896,0.5324675,0.5064935,0.4025974,0.3636364,0.2987013,0.05194805,0.02597403,0
276,0.75,1,1,0.9220779,0.8961039,0.8831169,0.7142857,0.6883117,0.6623377,0.5974026,0.5844156,0.5324675,0.4935065,0.4285714,0.2987013,0.2597403,0.2337662,0
277,0.75,1,1,0.9220779,0.8831169,0.7142857,0.6883117,0.6363636,0.6233766,0.5584416,0.5324675,0.5194805,0.5064935,0.4805195,0.3376623,0.3116883,0.2337662,0
278,0.75,1,1,0.9220779,0.7532468,0.6883117,0.6623377,0.6233766,0.5714286,0.5064935,0.4805195,0.4545455,0.4285714,0.4025974,0.3766234,0.3246753,0.02597403,0
279,0.75,1,1,0.9220779,0.8441558,0.8181818,0.6493506,0.6103896,0.5974026,0.5844156,0.5324675,0.5194805,0.4025974,0.3506494,0.2727273,0.05194805,0.02597403,0
280,0.75,1,1,0.974026,0.9480519,0.8701299,0.7012987,0.6493506,0.5844156,0.5454545,0.5324675,0.5194805,0.4935065,0.4805195,0.3636364,0.2467532,0.02597403,0
281,0.75,1,1,0.987013,0.9090909,0.8311688,0.8051948,0.6363636,0.6233766,0.5844156,0.5324675,0.5194805,0.4025974,0.3766234,0.3506494,0.2467532,0.2207792,0
282,0.75,1,1,0.9220779,0.8961039,0.8571429,0.8051948,0.7402597,0.5714286,0.5584416,0.5454545,0.5194805,0.4935065,0.4675325,0.4415584,0.2597403,0.02597403,0
283,0.75,1,1,0.9220779,0.8961039,0.8311688,0.6623377,0.6493506,0.5974026,0.5584416,0.5324675,0.4155844,0.4025974,0.3246753,0.2987013,0.2467532,0.2207792,0
284,0.75,1,1,0.9350649,0.7662338,0.6883117,0.6623377,0.6103896,0.5714286,0.5584416,0.5324675,0.5064935,0.4805195,0.4545455,0.4155844,0.3766234,0.3506494,0
285,0.75,1,1,0.974026,0.9220779,0.9090909,0.8311688,0.7402597,0.7142857,0.6233766,0.4545455,0.4155844,0.3896104,0.3766234,0.3376623,0.3246753,0.2207792,0
286,0.75,1,1,0.9220779,0.8961039,0.8831169,0.8311688,0.8051948,0.6363636,0.6103896,0.5974026,0.5194805,0.4805195,0.4545455,0.4155844,0.3636364,0.02597403,0
287,0.75,1,1,0.9480519,0.8701299,0.7922078,0.6233766,0.5974026,0.5844156,0.5714286,0.5454545,0.5064935,0.4805195,0.3766234,0.3636364,0.3116883,0.02597403,0
288,0.75,1,1,0.9480519,0.7792208,0.7012987,0.6753247,0.6363636,0.6233766,0.5454545,0.5324675,0.5064935,0.4935065,0.3766234,0.3506494,0.2467532,0.2207792,0
289,0.75,1,1,0.961039,0.9350649,0.9220779,0.9090909,0.8571429,0.7662338,0.5974026,0.5194805,0.5064935,0.4805195,0.3636364,0.2987013,0.2727273,0.2467532,0
290,0.75,1,1,0.9220779,0.7532468,0.7142857,0.6493506,0.6363636,0.6103896,0.5584416,0.5324675,0.5064935,0.4935065,0.4025974,0.3766234,0.3116883,0.2337662,0
291,0.75,1,1,0.974026,0.8051948,0.7792208,0.7662338,0.7012987,0.6233766,0.5844156,0.5324675,0.5194805,0.4805195,0.4675325,0.4415584,0.3636364,0.02597403,0
292,0.75,1,1,0.9350649,0.9090909,0.8311688,0.8181818,0.7792208,0.6103896,0.5584416,0.5454545,0.5194805,0.5064935,0.4545455,0.3636364,0.05194805,0.02597403,0
293,0.75,1,1,0.974026,0.9220779,0.8441558,0.7792208,0.6103896,0.5714286,0.5454545,0.5324675,0.5064935,0.4805195,0.3896104,0.3506494,0.2987013,0.2207792,0
294,0.75,1,1,0.9220779,0.8961039,0.7272727,0.6753247,0.6623377,0.6493506,0.5844156,0.5584416,0.5454545,0.5324675,0.4805195,0.4415584,0.4155844,0.2207792,0
295,0.75,1,1,0.961039,0.9350649,0.8571429,0.7792208,0.7532468,0.5844156,0.5324675,0.5064935,0.4285714,0.4155844,0.3896104,0.3766234,0.3506494,0.2467532,0
296,0.75,1,1,0.9220779,0.7532468,0.7272727,0.6753247,0.6363636,0.6233766,0.6103896,0.5454545,0.5324675,0.5064935,0.4805195,0.4155844,0.3766234,0.3506494,0
297,0.75,1,1,0.8311688,0.8051948,0.7662338,0.6883117,0.6363636,0.6233766,0.5584416,0.5324675,0.5194805,0.5064935,0.4805195,0.4285714,0.2467532,0.2207792,0
298,0.75,1,1,0.9350649,0.7662338,0.7142857,0.6883117,0.6103896,0.5714286,0.5584416,0.5454545,0.5194805,0.4935065,0.4805195,0.4545455,0.2597403,0.2337662,0
299,0.75,1,1,0.9220779,0.8961039,0.8311688,0.7922078,0.6233766,0.5714286,0.5454545,0.5324675,0.4545455,0.4025974,0.3506494,0.3246753,0.2857143,0.2597403,0
300,0.75,1,1,0.8311688,0.7792208,0.7532468,0.7142857,0.6363636,0.6233766,0.6103896,0.5324675,0.5194805,0.5064935,0.4285714,0.4025974,0.3766234,0.3376623,0
301,0.75,1,1,0.987013,0.9480519,0.9220779,0.7532468,0.7012987,0.6883117,0.6103896,0.5974026,0.5324675,0.5064935,0.4805195,0.4545455,0.4155844,0.2207792,0
302,0.75,1,1,0.974026,0.8051948,0.7272727,0.7142857,0.7012987,0.6493506,0.6363636,0.5584416,0.5194805,0.5064935,0.4805195,0.4545455,0.2857143,0.02597403,0
303,0.75,1,1,0.8311688,0.8051948,0.7532468,0.7142857,0.7012987,0.6233766,0.5454545,0.5324675,0.5194805,0.4155844,0.3896104,0.3116883,0.2857143,0.2207792,0
304,0.75,1,1,0.9350649,0.8571429,0.8311688,0.8181818,0.7662338,0.7402597,0.7142857,0.5454545,0.5324675,0.4935065,0.4675325,0.3766234,0.3376623,0.2857143,0
305,0.75,1,1,0.8311688,0.8051948,0.7532468,0.6753247,0.5974026,0.5584416,0.5324675,0.5194805,0.4935065,0.4155844,0.4025974,0.3896104,0.3116883,0.2207792,0
306,0.75,1,1,0.9480519,0.9220779,0.8571429,0.8181818,0.7402597,0.5714286,0.5584416,0.5324675,0.4545455,0.4155844,0.4025974,0.3116883,0.2857143,0.2597403,0
307,0.75,1,1,0.9220779,0.7532468,0.7142857,0.6883117,0.6493506,0.5974026,0.5324675,0.5194805,0.4935065,0.4805195,0.4545455,0.4285714,0.3896104,0.3376623,0
308,0.75,1,1,0.974026,0.9480519,0.7792208,0.7142857,0.6363636,0.5974026,0.5454545,0.5194805,0.4415584,0.4285714,0.3896104,0.3376623,0.2857143,0.2597403,0
309,0.75,1,1,0.974026,0.9090909,0.7402597,0.6623377,0.6103896,0.5714286,0.5454545,0.5324675,0.5064935,0.4935065,0.4675325,0.4545455,0.4025974,0.2337662,0
310,0.75,1,1,0.8311688,0.8051948,0.7532468,0.7272727,0.6493506,0.5714286,0.5324675,0.5194805,0.5064935,0.4935065,0.4285714,0.2727273,0.2467532,0.02597403,0
311,0.75,1,1,0.9350649,0.7662338,0.7142857,0.6883117,0.6103896,0.5844156,0.5584416,0.5194805,0.5064935,0.4155844,0.3896104,0.3506494,0.3246753,0.2337662,0
312,0.75,1,1,0.974026,0.8051948,0.7272727,0.7142857,0.7012987,0.6753247,0.5974026,0.5454545,0.5064935,0.4805195,0.4675325,0.3246753,0.2857143,0.02597403,0
313,0.75,1,1,0.974026,0.8051948,0.7272727,0.7142857,0.6623377,0.5844156,0.5584416,0.5324675,0.4935065,0.4675325,0.4545455,0.4155844,0.2727273,0.2337662,0
314,0.75,1,1,0.8311688,0.7662338,0.7532468,0.7272727,0.7142857,0.6883117,0.6103896,0.5584416,0.5194805,0.5064935,0.4935065,0.4285714,0.2857143,0.02597403,0
315,0.75,1,1,0.8311688,0.8051948,0.7272727,0.6493506,0.5974026,0.5584416,0.5454545,0.5324675,0.5194805,0.4805195,0.4545455,0.4285714,0.3116883,0.2207792,0
316,0.75,1,1,0.961039,0.7922078,0.7142857,0.6623377,0.6363636,0.5584416,0.5324675,0.5064935,0.4805195,0.4415584,0.4285714,0.4155844,0.3766234,0.2207792,0
317,0.75,1,1,0.9220779,0.8831169,0.7142857,0.6883117,0.6363636,0.5714286,0.5584416,0.5454545,0.4805195,0.4545455,0.3896104,0.3636364,0.2727273,0.02597403,0
318,0.75,1,1,0.9220779,0.7532468,0.7272727,0.6753247,0.6623377,0.5974026,0.5714286,0.5324675,0.5194805,0.5064935,0.4935065,0.4285714,0.2467532,0.2207792,0
319,0.75,1,1,0.9220779,0.8701299,0.7012987,0.6753247,0.6623377,0.6233766,0.6103896,0.5324675,0.5064935,0.4805195,0.4545455,0.4415584,0.3246753,0.2207792,0
320,0.75,1,1,0.961039,0.7922078,0.7272727,0.7012987,0.6493506,0.6363636,0.5584416,0.5194805,0.4805195,0.3896104,0.3376623,0.2727273,0.2467532,0.2207792,0
321,0.75,1,1,0.974026,0.8961039,0.8441558,0.8051948,0.7792208,0.7012987,0.6883117,0.6753247,0.5064935,0.4935065,0.4025974,0.3506494,0.2597403,0.02597403,0
322,0.75,1,1,0.9220779,0.8961039,0.8831169,0.8441558,0.7662338,0.5974026,0.5194805,0.4935065,0.4805195,0.4285714,0.4155844,0.3506494,0.3246753,0.2467532,0
323,0.75,1,1,0.8311688,0.7532468,0.7142857,0.7012987,0.6753247,0.5974026,0.5844156,0.5584416,0.5064935,0.4935065,0.4805195,0.3636364,0.2467532,0.2207792,0
324,0.75,1,1,0.9220779,0.8701299,0.7012987,0.6883117,0.6753247,0.6493506,0.6233766,0.5454545,0.4805195,0.4415584,0.4285714,0.3896104,0.3636364,0.02597403,0
325,0.75,1,1,0.974026,0.9480519,0.8701299,0.8571429,0.7792208,0.6103896,0.5584416,0.5194805,0.5064935,0.4935065,0.4415584,0.2857143,0.2597403,0.02597403,0
326,0.75,1,1,0.8311688,0.8051948,0.7272727,0.6493506,0.6103896,0.5844156,0.5324675,0.5194805,0.4805195,0.4025974,0.3376623,0.3116883,0.2857143,0.2207792,0
327,0.75,1,1,0.974026,0.8961039,0.8311688,0.7922078,0.6233766,0.6103896,0.5584416,0.5194805,0.4545455,0.4285714,0.3766234,0.2987013,0.2727273,0.2467532,0
328,0.75,1,1,0.9220779,0.7532468,0.7272727,0.6493506,0.6103896,0.5974026,0.5454545,0.4935065,0.4805195,0.4545455,0.3636364,0.2727273,0.2467532,0.02597403,0
329,0.75,1,1,0.974026,0.9220779,0.7532468,0.6753247,0.6623377,0.5844156,0.5454545,0.5194805,0.4935065,0.4805195,0.4675325,0.3636364,0.3116883,0.2207792,0
330,0.75,1,1,0.961039,0.7922078,0.7662338,0.6883117,0.6363636,0.5714286,0.5584416,0.5454545,0.4935065,0.4675325,0.4545455,0.3636364,0.2467532,0.02597403,0
331,0.75,1,1,0.974026,0.8051948,0.7272727,0.7012987,0.6233766,0.6103896,0.5584416,0.5194805,0.5064935,0.4935065,0.4805195,0.4545455,0.2467532,0.02597403,0
332,0.75,1,1,0.8311688,0.7532468,0.7272727,0.6753247,0.6363636,0.5584416,0.5454545,0.4545455,0.4285714,0.4025974,0.3896104,0.3636364,0.3116883,0.2857143,0
333,0.75,1,1,0.9350649,0.9090909,0.7402597,0.6883117,0.6103896,0.5844156,0.5324675,0.4935065,0.4805195,0.4545455,0.4025974,0.3506494,0.3116883,0.2207792,0
334,0.75,1,1,0.9220779,0.7532468,0.7272727,0.6493506,0.5974026,0.5844156,0.5454545,0.5324675,0.5194805,0.4415584,0.4155844,0.3896104,0.3116883,0.2467532,0
335,0.75,1,1,0.9220779,0.7532468,0.7272727,0.6883117,0.6363636,0.6233766,0.5584416,0.5454545,0.5324675,0.5064935,0.4805195,0.4155844,0.2467532,0.2207792,0
336,0.75,1,1,0.974026,0.961039,0.7922078,0.7792208,0.7012987,0.6623377,0.6103896,0.5324675,0.5194805,0.4935065,0.4285714,0.4025974,0.2727273,0.2207792,0
337,0.75,1,1,0.9220779,0.8961039,0.8441558,0.7792208,0.6103896,0.5844156,0.5584416,0.5194805,0.4545455,0.4285714,0.3636364,0.3376623,0.2597403,0.2337662,0
338,0.75,1,1,0.9220779,0.8571429,0.8181818,0.7922078,0.7792208,0.6103896,0.5844156,0.5324675,0.5194805,0.4935065,0.3376623,0.3116883,0.2467532,0.02597403,0
