Web,Site,M_D_T,Habitat,Lower_Taxon,Upper_Taxon,Freq,Lower_Guild,Upper_Guild,TL_lower_taxon,TL_upper_taxon,LS_lower_taxon,LS_upper_taxon
LM_P,Cloud_Hill,dyad,woodland,Phytomyza_sp.,Exotela_flavicoxa,1,LM,P,2,3,larva,larva
LM_P,Braunton_Burrows,dyad,sand_dune,Aspilapteryx_tringipennella,Hemiptarsenus_fulvicollis,1,LM,P,2,3,larva,larva
LM_P,Braunton_Burrows,dyad,sand_dune,Phytomyza_horticola,Epiclerus_panyas,1,LM,P,2,3,larva,larva
LM_P,Braunton_Burrows,dyad,sand_dune,Stigmella_aurella,Hemiptarsenus_fulvicollis,1,LM,P,2,3,larva,larva
LM_P,Forest_of_Dean,monad,woodland,Phytomyza_nigra/milii,Chrysocharis_pentheus,1,LM,P,2,3,larva,larva
LM_P,Pembrey,dyad,sand_dune,Liriomyza_cicerina,Chorebus_pseudomisellus,1,LM,P,2,3,larva,larva
LM_P,Braunton_Burrows,dyad,sand_dune,Phytomyza_horticola,Diglyphus_iseae,1,LM,P,2,3,larva,larva
LM_P,Bodmin_Moor,dyad,woodland,Chromatomyia_aprilina,Pediobius_metallicus,1,LM,P,2,3,larva,larva
LM_P,Seet_Bridge,dyad,woodland,Chromatomyia_aprilina,Chorebus_sylvestris,3,LM,P,2,3,larva,larva
LM_P,Dartmoor_Scrub,monad,scrub,Coptotriche_marginea,Pnigalio_sp._C,1,LM,P,2,3,larva,larva
LM_P,Wyeswood_Common,monad,grassland,Liriomyza_centaureae,Hemiptarsenus_fulvicollis,1,LM,P,2,3,larva,larva
LM_P,Dolebury_Warren,triad,scrub,Phytomyza_lonicerae,Colastes_braconius,1,LM,P,2,3,larva,larva
LM_P,Wyeswood_Common,monad,grassland,Phytomyza_horticola,Dacnusa_maculipes,5,LM,P,2,3,larva,larva
LM_P,Oxwich_Bay,triad,sand_dune,Phyllonorycter_quinqueguttella,Pnigalio_sp._C,3,LM,P,2,3,larva,larva
LM_P,Leigh_Woods,monad,woodland,Chromatomyia_aprilina,Chorebus_sylvestris,10,LM,P,2,3,larva,larva
LM_P,Leigh_Woods,monad,woodland,Chromatomyia_aprilina,Euderomphale_chelidonii,4,LM,P,2,3,larva,larva
LM_P,Wyeswood_Common,monad,grassland,Phytomyza_horticola,Hemiptarsenus_fulvicollis,13,LM,P,2,3,larva,larva
LM_P,Seet_Bridge,dyad,woodland,Phytomyza_lonicerae,Chrysocharis_pubicornis,3,LM,P,2,3,larva,larva
LM_P,Wyeswood_Common,monad,grassland,Phytomyza_syngenesiae,Pteromalus_sequester,1,LM,P,2,3,larva,larva
LM_P,Pembrey,dyad,sand_dune,Coptotriche_marginea,Diglyphus_iseae,1,LM,P,2,3,larva,larva
LM_P,Walborough,dyad,grassland,Phytomyza_horticola,Phaedrotoma_exigua,1,LM,P,2,3,larva,larva
LM_P,Forest_of_Dean,monad,woodland,Chirosia_histricina,Pnigalio_agraules,1,LM,P,2,3,larva,larva
LM_P,Seet_Bridge,dyad,woodland,Phytomyza_lonicerae,Chorebus_sylvestris,3,LM,P,2,3,larva,larva
LM_P,Wyeswood_Common,monad,grassland,Phytomyza_horticola,Dacnusa_plantaginis,1,LM,P,2,3,larva,larva
LM_P,Dolebury_Warren,triad,scrub,Chromatomyia_aprilina,Apodesmia_similis,2,LM,P,2,3,larva,larva
LM_P,Haddon_Hill,triad,scrub,Agromyza_alnibetulae,Pnigalio_agraules,1,LM,P,2,3,larva,larva
LM_P,Braunton_Burrows,dyad,grassland,Cerodontha_sp.,Chorebus_asramenes,1,LM,P,2,3,larva,larva
LM_P,Burnham-on-Sea,monad,salt_marsh,Bucculatrix_maritima,Chrysocharis_gemma,1,LM,P,2,3,larva,larva
LM_P,Dolebury_Warren,triad,scrub,Chromatomyia_aprilina,Chrysocharis_pubicornis,1,LM,P,2,3,larva,larva
LM_P,Burnham-on-Sea,monad,salt_marsh,Phytomyza_asteris_Calycomyza_humeralis,Cirrospilus_vittatus,1,LM,P,2,3,larva,larva
LM_P,Dolebury_Warren,triad,scrub,Phytomyza_lonicerae,Apodesmia_similis,2,LM,P,2,3,larva,larva
LM_P,Pewsey_Downs,monad,grassland,Phytomyza_ranunculi,Cyrtogaster_vulgaris,2,LM,P,2,3,larva,larva
LM_P,Wyeswood_Common,monad,grassland,Phytomyza_horticola,Closterocerus_lanassa,1,LM,P,2,3,larva,larva
LM_P,Leigh_Woods,monad,woodland,Chromatomyia_aprilina,Apodesmia_similis,1,LM,P,2,3,larva,larva
LM_P,Oxwich_Bay,triad,sand_dune,Coptotriche_heinemanni,Pnigalio_sp._C,1,LM,P,2,3,larva,larva
LM_P,Oxwich_Bay,triad,sand_dune,Phyllonorycter_quinqueguttella,Hemiptarsenus_unguicellus,1,LM,P,2,3,larva,larva
LM_P,Oxwich_Bay,triad,sand_dune,Phyllonorycter_quinqueguttella,Sympiesis_sp._B,1,LM,P,2,3,larva,larva
LM_P,Oxwich_Bay,triad,sand_dune,Liriomyza_cicerina,Chorebus_pseudomisellus,1,LM,P,2,3,larva,larva
LM_P,Wyeswood_Common,monad,grassland,Phytomyza_horticola,Pediobius_metallicus,1,LM,P,2,3,larva,larva
LM_P,Merthyr_Mawr,triad,grassland,Liriomyza_cicerina,Trichomalus_rufinus,1,LM,P,2,3,larva,larva
LM_P,Merthyr_Mawr,triad,grassland,Liriomyza_cicerina,Chorebus_pseudomisellus,2,LM,P,2,3,larva,larva
LM_P,Leigh_Woods,monad,woodland,Chromatomyia_aprilina,Pediobius_metallicus,1,LM,P,2,3,larva,larva
LM_P,Hells_Mouth,monad,scrub,Coptotriche_marginea,Pnigalio_sp._C,1,LM,P,2,3,larva,larva
LM_P,Bystock,triad,heathland,Cerodontha_pygmaea,Chrysocharis_pubicornis,5,LM,P,2,3,larva,larva
LM_P,Seet_Bridge,dyad,woodland,Chromatomyia_aprilina,Alysiinae_sp.,1,LM,P,2,3,larva,larva
LM_P,Seet_Bridge,dyad,woodland,Chromatomyia_aprilina,Chrysocharis_pubicornis,1,LM,P,2,3,larva,larva
PL_CP,Walborough,dyad,grassland,Grass_4,Mythimna_conigera,1,PL,CP,1,2,NA,larva
PL_CP,Walborough,dyad,grassland,Holcus_lanatus,Mythimna_ferrago,1,PL,CP,1,2,NA,larva
PL_CP,Walborough,dyad,grassland,Holcus_lanatus,Mythimna_impura,1,PL,CP,1,2,NA,larva
PL_CP,Walborough,dyad,grassland,Holcus_lanatus,Mythimna_conigera,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,scrub,Vaccinium_myrtillus,Diacrisia_sannio,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,scrub,Vaccinium_myrtillus,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,scrub,Calluna_vulgaris,Selidosema_brunnearia,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,scrub,Calluna_vulgaris,Ematurga_atomaria,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,scrub,Calluna_vulgaris,Epirrita_filigrammaria,2,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,scrub,Vaccinium_myrtillus,Epinotia_sp.,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,heathland,Vaccinium_myrtillus,Rhopobota_myrtillana,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,heathland,Grass_10,Aspitates_ochrearia,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,woodland,Rubus_fruticosus_agg.,Nematinae_sp.,1,PL,CP,1,2,NA,larva
PL_CP,Haddon_Hill,triad,woodland,Rubus_fruticosus_agg.,Orthosia_munda,1,PL,CP,1,2,NA,larva
PL_CP,Leigh_Woods,monad,woodland,Ilex_aquifolium,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,scrub,Holcus_lanatus,Symphyta_sp._A,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,scrub,Rubus_fruticosus_agg.,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Plantago_lanceolata,Hypera_plantaginis,2,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Lotus_corniculatus,Hypera_plantaginis,10,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Holcus_lanatus,Symphyta_sp._A,4,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Holcus_lanatus,Hypera_plantaginis,9,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Holcus_lanatus,Amphipyra_tragopognis,2,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Trifolium_repens,Hypera_plantaginis,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Lotus_corniculatus,Symphyta_sp._A,3,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Plantago_lanceolata,Symphyta_sp._A,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Holcus_lanatus,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Lotus_corniculatus,Unknown_CP,3,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Lotus_corniculatus,Amphipyra_tragopognis,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Pilosella_officinarum,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,woodland,Quercus_robur,Alsophila_aescularia,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,woodland,Quercus_robur,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,woodland,Vaccinium_myrtillus,Rhopobota_myrtillana,45,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,woodland,Vaccinium_myrtillus,Epinotia_sp.,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,woodland,Melampyrum_pratense,Pyronia_tithonus,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,heathland,Calluna_vulgaris,Selidosema_brunnearia,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,heathland,Calluna_vulgaris,Epirrita_filigrammaria,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,heathland,Calluna_vulgaris,Eupithecia_centaureata,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,heathland,Calluna_vulgaris,Perizoma_didymata,1,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,heathland,Grass_11,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Grass_3,Zygaena_filipendulae,3,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Plantago_lanceolata,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Thymus_polytrichus,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Grass_21,Lasiocampa_trifolii,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Grass_1,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Pilosella_officinarum,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Bellis_perennis,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Ononis_repens,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,"moss",Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Grass_21,Zygaena_filipendulae,6,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Grass_21,Eilema_pygmaeola,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Ononis_repens,Unknown_CP,6,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Senecio_jacobaea,Tyria_jacobaeae,2,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Calystegia_soldanella,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Grass_3,Lasiocampa_trifolii,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Ononis_repens,Maniola_jurtina,1,PL,CP,1,2,NA,larva
PL_CP,North_Hill,dyad,scrub,Calluna_vulgaris,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,North_Hill,dyad,scrub,Erica_cinerea,Geometridae_sp.,1,PL,CP,1,2,NA,larva
PL_CP,North_Hill,dyad,scrub,Ulex_europaeus,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,North_Hill,dyad,scrub,Erica_tetralix,Orthosia_gothica,1,PL,CP,1,2,NA,larva
PL_CP,Hangman_Hill,triad,heathland,Calluna_vulgaris,Pavonia_pavonia,1,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Calluna_vulgaris,Eulithis_testata,7,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Calluna_vulgaris,Anarta_myrtilli,1,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Erica_cinerea,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Vaccinium_myrtillus,Rhopobota_myrtillana,1,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Calluna_vulgaris,Pachycnemia_hippocastanaria,5,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Grass_10,Ematurga_atomaria,2,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Calluna_vulgaris,Unknown_CP,8,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Calluna_vulgaris,Geometridae_sp.,2,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Vaccinium_myrtillus,Pachycnemia_hippocastanaria,1,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Erica_cinerea,Altica_longicollis,1,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,"moss",Anarta_myrtilli,1,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Erica_cinerea,Eulithis_testata,1,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,grassland,Ononis_repens,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,grassland,Rubus_fruticosus_agg.,Diaphor_mendica,1,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,grassland,Grass_3,Lacanobia_oleracea,1,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,grassland,Grass_3,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Tyria_jacobaeae,3,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,grassland,Crepis_vesicaria,Geometridae_sp.,1,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,grassland,Grass_3,Zygaena_filipendulae,2,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Tyria_jacobaeae,9,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,sand_dune,Rubus_fruticosus_agg.,Unknown_CP,4,PL,CP,1,2,NA,larva
PL_CP,Merthyr_Mawr,triad,sand_dune,Clematis_vitalba,Eupithecia_absinthiata,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,grassland,Ononis_repens,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,grassland,Grass_3,Zygaena_filipendulae,4,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,grassland,Plantago_lanceolata,Zygaena_filipendulae,3,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,grassland,Plantago_lanceolata,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,grassland,Ononis_repens,Unknown_CP,3,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,grassland,Holcus_lanatus,Zygaena_filipendulae,2,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Ononis_repens,Polyommatus_icarus,2,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Ononis_repens,Unknown_CP,3,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Grass_3,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Grass_3,Pyrrhia_umbra,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Melilotus_officinalis,Eremobia_ochroleuca,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Lotus_corniculatus,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Ononis_repens,Eremobia_ochroleuca,3,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Grass_3,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Grass_3,Ischnopterapion_loti,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Echium_vulgare,Aspitates_ochrearia,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Holcus_lanatus,Aspitates_ochrearia,1,PL,CP,1,2,NA,larva
PL_CP,Braunton_Burrows,dyad,sand_dune,Plantago_lanceolata,Tyria_jacobaeae,1,PL,CP,1,2,NA,larva
PL_CP,Pembrey,dyad,sand_dune,Grass_15,Euclidia_sp._1,1,PL,CP,1,2,NA,larva
PL_CP,Pembrey,dyad,sand_dune,Grass_15,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Bystock,triad,grassland,"moss",Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Bystock,triad,grassland,Grass,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Bystock,triad,heathland,Erica_cinerea,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Bystock,triad,heathland,Erica_cinerea,Anarta_myrtilli,1,PL,CP,1,2,NA,larva
PL_CP,Bystock,triad,heathland,Erica_tetralix,Saturnia_pavonia,1,PL,CP,1,2,NA,larva
PL_CP,Pewsey_Downs,monad,grassland,Grass,Unknown_CP,10,PL,CP,1,2,NA,larva
PL_CP,Pewsey_Downs,monad,grassland,Scabiosa_columbaria,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Pewsey_Downs,monad,grassland,Grass,Euclidia_sp._2,1,PL,CP,1,2,NA,larva
PL_CP,Pewsey_Downs,monad,grassland,Plantago_lanceolata,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Chagford_Common,dyad,heathland,Calluna_vulgaris,Anarta_myrtilli,2,PL,CP,1,2,NA,larva
PL_CP,Forest_of_Dean,monad,woodland,Fagus_sylvatica,Calliteara_pudibunda,1,PL,CP,1,2,NA,larva
PL_CP,Seet_Bridge,dyad,woodland,Dryopteris_sp.,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Seet_Bridge,dyad,woodland,Rubus_fruticosus_agg.,Thyatira_batis,1,PL,CP,1,2,NA,larva
PL_CP,Seet_Bridge,dyad,woodland,Rubus_fruticosus_agg.,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Woodland_Hill,triad,heathland,Grass,Macrothylacia_rubi,5,PL,CP,1,2,NA,larva
PL_CP,Woodland_Hill,triad,heathland,Erica_cinerea,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Plantago_lanceolata,Unknown_CP,6,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Plantago_lanceolata,Zygaena_filipendulae,4,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Lotus_corniculatus,Zygaena_filipendulae,2,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Grass,Zygaena_filipendulae,21,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Grass,Unknown_CP,16,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Hypochaeris_radicata,Unknown_CP,3,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Ranunculus_repens,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Hypochaeris_radicata,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Pilosella_officinarum,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Centaurea_nigra,Unknown_CP,8,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Trifolium_repens,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Lotus_corniculatus,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Haytor,dyad,grassland,Grass,Macrothylacia_rubi,1,PL,CP,1,2,NA,larva
PL_CP,Haytor,dyad,grassland,Grass,Lacanobia_thalassina,1,PL,CP,1,2,NA,larva
PL_CP,Haytor,dyad,scrub,Grass,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Haytor,dyad,scrub,Ulex_europaeus,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Oxwich_Bay,triad,scrub,Grass,Melanchra_pisi,1,PL,CP,1,2,NA,larva
PL_CP,Arne,triad,woodland,Dryopteris_sp.,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Bodmin_Moor,dyad,scrub,Potentilla_erecta,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Bodmin_Moor,dyad,scrub,Potentilla_erecta,Lacanobia_oleracea,1,PL,CP,1,2,NA,larva
PL_CP,Bodmin_Moor,dyad,scrub,Grass,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Bodmin_Moor,dyad,scrub,"moss",Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Bodmin_Moor,dyad,scrub,Dryopteris_sp.,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Bodmin_Moor,dyad,woodland,Quercus_robur,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Forest_of_Dean,monad,woodland,Holcus_lanatus,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,North_Hill,dyad,scrub,Rubus_fruticosus_agg.,Unknown_CP,5,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,sand_dune,Rubus_fruticosus_agg.,Malacosoma_neustria,10,PL,CP,1,2,NA,larva
PL_CP,Cloud_Hill,dyad,woodland,"moss",Scoparia_pyralella,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Crataegus_monogyna,Euthrix_potatoria,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,scrub,Lotus_corniculatus,Pyronia_tithonus,1,PL,CP,1,2,NA,larva
PL_CP,Penhale_Sands,monad,sand_dune,Ammophila_arenaria,Lasiocampa_quercus,1,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,grassland,Lotus_corniculatus,Zygaena_filipendulae,11,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,scrub,Rubus_fruticosus_agg.,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Studland,dyad,heathland,Calluna_vulgaris,Eupithecia_absinthiata,1,PL,CP,1,2,NA,larva
PL_CP,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Alcis_repandata,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,woodland,Fraxinus_excelsior,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Forest_of_Dean,monad,woodland,Betula_pendula,Erannis_defoliaria,1,PL,CP,1,2,NA,larva
PL_CP,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Peribatodes_rhomoidaria,1,PL,CP,1,2,NA,larva
PL_CP,Oxwich_Bay,triad,scrub,Rubus_fruticosus_agg.,Callimorpha_dominula,1,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,sand_dune,Oenothera_sp.,Malacosoma_neustria,1,PL,CP,1,2,NA,larva
PL_CP,Lytchett_Bay,triad,woodland,Juncus_sp.,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,scrub,Grass,Melanargia_galathea,1,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Calluna_vulgaris,Eupithecia_absinthiata,1,PL,CP,1,2,NA,larva
PL_CP,Wyeswood_Common,monad,grassland,Ranunculus_bulbosus,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
PL_CP,Woodland_Hill,triad,woodland,Grass,Parage_aegeria,1,PL,CP,1,2,NA,larva
PL_CP,Dartmoor_Scrub,monad,scrub,Grass,Euthrix_potatoria,1,PL,CP,1,2,NA,larva
PL_CP,Dolebury_Warren,triad,grassland,Holcus_lanatus,Maniola_jurtina,1,PL,CP,1,2,NA,larva
PL_CP,Woodland_Hill,triad,scrub,Rubus_fruticosus_agg.,Parasemia_plantaginis,1,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,grassland,Fragaria_vesca,Zygaena_filipendulae,2,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,grassland,Holcus_lanatus,Hoplodrina_blanda,1,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,sand_dune,Heracleum_sphondylium,Malacosoma_neustria,4,PL,CP,1,2,NA,larva
PL_CP,Dunkery_Hill,monad,heathland,Calluna_vulgaris,Xesstia_agathina,1,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,sand_dune,Rubus_fruticosus_agg.,Unknown_CP,1,PL,CP,1,2,NA,larva
PL_CP,Hells_Mouth,monad,scrub,Plantago_lanceolata,Dichrorampha_sp.,1,PL,CP,1,2,NA,larva
PL_CP,Woolacombe,triad,sand_dune,Rubus_fruticosus_agg.,Depressaria_daucella,1,PL,CP,1,2,NA,larva
PL_CP,Hangman_Hill,triad,grassland,Grass,Maniola_jurtina,1,PL,CP,1,2,NA,larva
PL_CP,Studland,dyad,heathland,Calluna_vulgaris,Eupithecia_nanata,1,PL,CP,1,2,NA,larva
PL_CP,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Unknown_CP,2,PL,CP,1,2,NA,larva
PL_CP,Pembrey,dyad,sand_dune,Dead_grass,Eilema_complana,1,PL,CP,1,2,NA,larva
PL_CP,Hells_Mouth,monad,scrub,Rubus_fruticosus_agg.,Malacosoma_neustria,1,PL,CP,1,2,NA,larva
PL_CP,Bystock,triad,grassland,Holcus_lanatus,Zygaena_filipendulae,1,PL,CP,1,2,NA,larva
