Date,Round,Time,Name,Site,Habitat,Transect,Quadrat,Site_trans_quad,Plant_Species,FU_Bud,FU_Open,FU_Wilt,Seeds,FlowersperFU_Bud,FlowersperFU_Open,FlowersperFU_Wilt,Cross_Points,Veg_Cover,Comments,NA
27/08/2015,4,12:40,NED,Merthyr_Mawr,sand_dune,5,2,Mert.san.5.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,2,1_Species,NA
27/08/2015,4,12:40,NED,Merthyr_Mawr,sand_dune,5,3,Mert.san.5.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,3,1_Species,NA
27/08/2015,4,12:40,NED,Merthyr_Mawr,sand_dune,5,4,Mert.san.5.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,2,1_Species,NA
27/08/2015,4,12:40,NED,Merthyr_Mawr,sand_dune,5,AF,Mert.san.5.AF,Senecio_jacobaea,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
27/08/2015,4,12:40,NED,Merthyr_Mawr,sand_dune,5,AF,Mert.san.5.AF,Oenothera_glazioviana,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
27/08/2015,4,12:40,NED,Merthyr_Mawr,sand_dune,5,AF,Mert.san.5.AF,Glaux_maritima,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,1,Mert.san.6.1,Euphorbia_paralias,0,0,16,NA,NA,NA,NA,2,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,1,Mert.san.6.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,3,1_Species,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,1,Mert.san.6.1,Ranunculus_repens,0,0,0,NA,NA,NA,NA,18,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,1,Mert.san.6.1,Leontodon_saxatilis,4,5,1,NA,6,36,0,3,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,1,Mert.san.6.1,Cirsium_arvense,0,0,0,0,0,0,0,1,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,2,Mert.san.6.2,Chamerion_angustifolium,0,0,0,NA,NA,NA,NA,3,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,2,Mert.san.6.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,3,1_Species,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,2,Mert.san.6.2,Cirsium_arvense,0,0,0,0,0,0,0,2,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,2,Mert.san.6.2,Euphorbia_paralias,0,0,0,NA,NA,NA,NA,3,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,2,Mert.san.6.2,Rubus_caesius,0,0,0,0,NA,NA,NA,1,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,3,Mert.san.6.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,3,Mert.san.6.3,Cirsium_arvense,0,0,0,0,0,0,0,2,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,4,Mert.san.6.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,2,1_Species,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,AF,Mert.san.6.AF,Senecio_jacobaea,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
27/08/2015,4,13:05,NED,Merthyr_Mawr,sand_dune,6,AF,Mert.san.6.AF,Hippophae_rhamnoides,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,1,Dunk.hea.17.1,Erica_tetralix,0,0,14,NA,0,0,13,2,1,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,1,Dunk.hea.17.1,Calluna_vulgaris,60,300,400,NA,NA,NA,NA,15,3,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,1,Dunk.hea.17.1,Erica_cinerea,5,33,1,NA,NA,NA,NA,0,1,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,1,Dunk.hea.17.1,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,0,1,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,1,Dunk.hea.17.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,2,Dunk.hea.17.2,Erica_tetralix,0,0,10,NA,0,0,10,2,1,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,2,Dunk.hea.17.2,Calluna_vulgaris,4,1,0,NA,NA,NA,NA,7,2,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,2,Dunk.hea.17.2,Potentilla_erecta,0,0,0,NA,NA,NA,NA,2,1,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,2,Dunk.hea.17.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,3,Dunk.hea.17.3,Calluna_vulgaris,22,44,66,NA,NA,NA,NA,7,2,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,3,Dunk.hea.17.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,4,Dunk.hea.17.4,Calluna_vulgaris,46,102,119,NA,NA,NA,NA,7,2,NA,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,4,Dunk.hea.17.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
27/08/2015,4,11:30,KAW,Dunkery_Hill,heathland,17,4,Dunk.hea.17.4,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,3,1,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,1,Dunk.hea.13.1,Erica_tetralix,0,0,124,NA,0,0,12,14,3,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,1,Dunk.hea.13.1,Calluna_vulgaris,18,99,0,NA,NA,NA,NA,1,1,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,1,Dunk.hea.13.1,Erica_cinerea,12,59,70,NA,NA,NA,NA,8,1,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,1,Dunk.hea.13.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,2,1_Species,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,1,Dunk.hea.13.1,Rush,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,2,Dunk.hea.13.2,Erica_tetralix,1,4,21,NA,0,9,0,7,2,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,2,Dunk.hea.13.2,Calluna_vulgaris,22,112,56,NA,NA,NA,NA,7,2,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,2,Dunk.hea.13.2,Erica_cinerea,38,1048,1359,NA,NA,NA,NA,20,3,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,2,Dunk.hea.13.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,1,1_Species,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,2,Dunk.hea.13.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,3,Dunk.hea.13.3,Calluna_vulgaris,328,820,286,NA,NA,NA,NA,16,3,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,3,Dunk.hea.13.3,Erica_cinerea,192,800,64,NA,NA,NA,NA,6,2,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,3,Dunk.hea.13.3,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,3,Dunk.hea.13.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,2,1_Species,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,4,Dunk.hea.13.4,Erica_cinerea,11,264,1020,NA,NA,NA,NA,22,4,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,4,Dunk.hea.13.4,Calluna_vulgaris,18,36,27,NA,NA,NA,NA,4,1,NA,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,4,Dunk.hea.13.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
27/08/2015,4,11:55,KAW,Dunkery_Hill,heathland,13,AF,Dunk.hea.13.AF,Ulex_europaeus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,1,Dunk.hea.18.1,Erica_cinerea,11,354,56,NA,NA,NA,NA,6,2,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,1,Dunk.hea.18.1,Calluna_vulgaris,11,847,605,NA,NA,NA,NA,21,3,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,1,Dunk.hea.18.1,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,2,Dunk.hea.18.2,Erica_cinerea,40,900,366,NA,NA,NA,NA,21,4,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,2,Dunk.hea.18.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,14,3,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,2,Dunk.hea.18.2,Calluna_vulgaris,3,34,21,NA,NA,NA,NA,3,1,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,3,Dunk.hea.18.3,Erica_cinerea,14,125,100,NA,NA,NA,NA,6,2,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,3,Dunk.hea.18.3,Calluna_vulgaris,47,2703,720,NA,NA,NA,NA,22,3,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,3,Dunk.hea.18.3,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,0,1,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,4,Dunk.hea.18.4,Erica_cinerea,30,658,424,NA,NA,NA,NA,18,4,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,4,Dunk.hea.18.4,Calluna_vulgaris,14,1358,1358,NA,NA,NA,NA,24,4,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,4,Dunk.hea.18.4,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,6,2,NA,NA
27/08/2015,4,13:15,KAW,Dunkery_Hill,heathland,18,AF,Dunk.hea.18.AF,Ulex_europaeus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,1,Dunk.hea.16.1,Calluna_vulgaris,300,512,384,NA,NA,NA,NA,26,4,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,1,Dunk.hea.16.1,Erica_cinerea,8,60,60,NA,NA,NA,NA,2,1,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,1,Dunk.hea.16.1,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,2,Dunk.hea.16.2,Calluna_vulgaris,285,4806,7476,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,2,Dunk.hea.16.2,Erica_cinerea,3,32,189,NA,NA,NA,NA,1,1,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,2,Dunk.hea.16.2,Vaccinium_myrtillus,0,0,1,NA,NA,NA,NA,18,3,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,3,Dunk.hea.16.3,Calluna_vulgaris,1912,4302,3824,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,3,Dunk.hea.16.3,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,13,2,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,4,Dunk.hea.16.4,Calluna_vulgaris,764,2292,4966,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,4,Dunk.hea.16.4,Erica_cinerea,5,21,26,NA,NA,NA,NA,2,1,NA,NA
27/08/2015,4,13:50,KAW,Dunkery_Hill,heathland,16,4,Dunk.hea.16.4,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,9,2,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,1,Dunk.hea.15.1,Calluna_vulgaris,94,1812,604,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,1,Dunk.hea.15.1,Vaccinium_myrtillus,0,0,1,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,2,Dunk.hea.15.2,Calluna_vulgaris,22,1132,1981,NA,NA,NA,NA,25,4,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,2,Dunk.hea.15.2,Erica_cinerea,2,35,364,NA,NA,NA,NA,12,2,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,3,Dunk.hea.15.3,Calluna_vulgaris,42,498,996,NA,NA,NA,NA,29,4,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,3,Dunk.hea.15.3,Erica_cinerea,6,21,38,NA,NA,NA,NA,6,2,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,3,Dunk.hea.15.3,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,5,2,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,4,Dunk.hea.15.4,Calluna_vulgaris,84,930,1302,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,4,Dunk.hea.15.4,Erica_cinerea,0,104,224,NA,NA,NA,NA,6,2,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,4,Dunk.hea.15.4,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,3,1,NA,NA
27/08/2015,4,14:40,KAW,Dunkery_Hill,heathland,15,AF,Dunk.hea.15.AF,Ulex_europaeus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,1,Dunk.hea.14.1,Ulex_europaeus,30,0,0,0,NA,NA,NA,0,1,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,1,Dunk.hea.14.1,Calluna_vulgaris,176,2431,1664,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,1,Dunk.hea.14.1,Erica_cinerea,6,462,252,NA,NA,NA,NA,3,1,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,2,Dunk.hea.14.2,Calluna_vulgaris,576,3700,572,NA,NA,NA,NA,30,4,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,2,Dunk.hea.14.2,Erica_cinerea,14,42,34,NA,NA,NA,NA,9,2,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,2,Dunk.hea.14.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,10,3,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,3,Dunk.hea.14.3,Calluna_vulgaris,572,2149,1535,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,3,Dunk.hea.14.3,Erica_cinerea,0,36,4,NA,NA,NA,NA,2,1,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,3,Dunk.hea.14.3,Vaccinium_myrtillus,0,0,4,NA,NA,NA,NA,26,4,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,4,Dunk.hea.14.4,Calluna_vulgaris,469,2367,1052,NA,NA,NA,NA,36,4,NA,NA
27/08/2015,4,15:20,KAW,Dunkery_Hill,heathland,14,4,Dunk.hea.14.4,Vaccinium_myrtillus,0,0,2,NA,NA,NA,NA,17,3,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,1,Chag.gra.8.1,Erica_tetralix,0,1,0,NA,3,9,0,1,1,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,1,Chag.gra.8.1,Potentilla_erecta,1,0,13,NA,NA,NA,NA,2,1,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,1,Chag.gra.8.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,2,Chag.gra.8.2,Erica_tetralix,3,1,15,NA,0,8,0,5,2,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,2,Chag.gra.8.2,Potentilla_erecta,0,1,2,NA,NA,NA,NA,1,1,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,2,Chag.gra.8.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,3,Chag.gra.8.3,Erica_tetralix,0,0,17,NA,0,0,12,3,2,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,3,Chag.gra.8.3,Ulex_europaeus,46,90,39,0,NA,NA,NA,25,4,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,3,Chag.gra.8.3,Potentilla_erecta,0,0,0,NA,NA,NA,NA,0,1,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,3,Chag.gra.8.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,4,Chag.gra.8.4,Potentilla_erecta,0,1,12,NA,NA,NA,NA,3,1,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,4,Chag.gra.8.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,AF,Chag.gra.8.AF,Calluna_vulgaris,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
01/09/2015,4,11:30,KAW,Chagford_Common,grassland,8,AF,Chag.gra.8.AF,Vaccinium_myrtillus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,1,Chag.gra.9.1,Erica_tetralix,0,1,13,NA,0,8,0,3,2,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,1,Chag.gra.9.1,Calluna_vulgaris,35,85,0,NA,NA,NA,NA,5,2,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,1,Chag.gra.9.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,1,Chag.gra.9.1,Potentilla_erecta,0,0,2,NA,NA,NA,NA,0,1,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,2,Chag.gra.9.2,Erica_tetralix,0,2,61,NA,0,4,1,11,2,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,2,Chag.gra.9.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,2,Chag.gra.9.2,Potentilla_erecta,0,0,1,NA,NA,NA,NA,0,1,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,2,Chag.gra.9.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,4,2,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,3,Chag.gra.9.3,Potentilla_erecta,0,0,21,NA,NA,NA,NA,9,2,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,3,Chag.gra.9.3,Vaccinium_myrtillus,0,0,2,NA,NA,NA,NA,5,2,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,3,Chag.gra.9.3,Erica_tetralix,0,0,9,NA,0,0,11,2,1,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,3,Chag.gra.9.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,4,Chag.gra.9.4,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,4,2,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,4,Chag.gra.9.4,Potentilla_erecta,0,0,14,NA,NA,NA,NA,0,1,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,4,Chag.gra.9.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,4,Chag.gra.9.4,Galium_mollugo,0,0,40,NA,NA,NA,NA,0,1,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,4,Chag.gra.9.4,Ulex_europaeus,0,6,0,0,NA,NA,NA,1,1,NA,NA
01/09/2015,4,12:05,KAW,Chagford_Common,grassland,9,AF,Chag.gra.9.AF,Polygala_serpyllifolia,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,1,Chag.gra.7.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,1,Chag.gra.7.1,Viola_palustris,0,0,0,NA,NA,NA,NA,2,1,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,2,Chag.gra.7.2,Viola_palustris,0,0,0,NA,NA,NA,NA,5,2,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,2,Chag.gra.7.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,3,Chag.gra.7.3,Viola_palustris,0,0,0,NA,NA,NA,NA,5,2,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,3,Chag.gra.7.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,3,Chag.gra.7.3,Rush,NA,NA,NA,NA,NA,NA,NA,NA,2,1_Species,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,4,Chag.gra.7.4,Potentilla_erecta,0,0,5,NA,NA,NA,NA,1,1,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,4,Chag.gra.7.4,Viola_palustris,0,0,0,NA,NA,NA,NA,5,2,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,4,Chag.gra.7.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,4,Chag.gra.7.4,Rush,NA,NA,NA,NA,NA,NA,NA,NA,3,1_Species,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,AF,Chag.gra.7.AF,Erica_tetralix,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,AF,Chag.gra.7.AF,Calluna_vulgaris,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
01/09/2015,4,13:15,KAW,Chagford_Common,grassland,7,AF,Chag.gra.7.AF,Drosera_rotundifolia,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,1,Chag.hea.8.1,Calluna_vulgaris,1001,572,1649,NA,NA,NA,NA,36,4,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,1,Chag.hea.8.1,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,6,2,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,1,Chag.hea.8.1,Potentilla_erecta,0,0,11,NA,NA,NA,NA,1,1,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,1,Chag.hea.8.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,2,1_Species,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,2,Chag.hea.8.2,Calluna_vulgaris,171,5376,2688,NA,NA,NA,NA,36,4,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,2,Chag.hea.8.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,4,2,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,2,Chag.hea.8.2,Potentilla_erecta,0,1,5,NA,NA,NA,NA,1,1,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,3,Chag.hea.8.3,Calluna_vulgaris,174,4495,1456,NA,NA,NA,NA,28,4,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,3,Chag.hea.8.3,Vaccinium_myrtillus,0,0,2,NA,NA,NA,NA,16,3,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,3,Chag.hea.8.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,3,1_Species,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,3,Chag.hea.8.3,Potentilla_erecta,0,0,12,NA,NA,NA,NA,2,1,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,4,Chag.hea.8.4,Calluna_vulgaris,103,984,3700,NA,NA,NA,NA,28,4,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,4,Chag.hea.8.4,Potentilla_erecta,0,0,0,NA,NA,NA,NA,0,1,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,4,Chag.hea.8.4,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,0,1,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,4,Chag.hea.8.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,4,Chag.hea.8.4,Erica_tetralix,0,0,0,NA,0,0,0,0,1,NA,NA
01/09/2015,4,13:40,KAW,Chagford_Common,heathland,8,AF,Chag.hea.8.AF,Ulex_europaeus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
01/09/2015,4,14:35,KAW,Chagford_Common,heathland,9,1,Chag.hea.9.1,Calluna_vulgaris,43,1876,4556,NA,NA,NA,NA,34,4,NA,NA
