Web,Site,M_D_T,Lower_Taxon,Upper_Taxon,Lower_Guild,Upper_Guild,TL_lower_taxon,TL_upper_taxon,LS_lower_taxon,LS_upper_taxon,Freq
PL_LM,Merthyr_Mawr,triad,Rosa_spinosissima,Plusiinae_sp.,PL,LM,1,2,NA,larva,1
PL_LM,Wyeswood_Common,monad,Taraxacum_agg.,Trypeta_immaculata,PL,LM,1,2,NA,larva,1
PL_LM,Wyeswood_Common,monad,Trifolium_pratense,Agromyza_nana,PL,LM,1,2,NA,larva,2
PL_LM,Woodland_Hill,triad,Holcus_lanatus,Phytomyza_nigra/milii,PL,LM,1,2,NA,larva,1
PL_LM,Pewsey_Downs,monad,Trifolium_repens,Cecidomyiidae_sp._LM,PL,LM,1,2,NA,larva,2
PL_LM,Pewsey_Downs,monad,Ranunculus_bulbosus,Phytomyza_fallaciosa,PL,LM,1,2,NA,larva,1
PL_LM,Hells_Mouth,monad,Rubus_fruticosus_agg.,Stigmella_sp.,PL,LM,1,2,NA,larva,6
PL_LM,Haddon_Hill,triad,Betula_pendula,Unknown_LM,PL,LM,1,2,NA,larva,1
PL_LM,Seet_Bridge,dyad,Holcus_lanatus,Phytomyza_nigra/milii,PL,LM,1,2,NA,larva,1
PL_LM,Hells_Mouth,monad,Lonicera_periclymenum,Aulagromyza_cornigera,PL,LM,1,2,NA,larva,1
PL_LM,Cloud_Hill,dyad,Rubus_fruticosus_agg.,Stigmella_pretiosa,PL,LM,1,2,NA,larva,1
PL_LM,Leigh_Woods,monad,Fraxinus_excelsior,Unknown_LM,PL,LM,1,2,NA,larva,1
PL_LM,Pembrey,dyad,Plantago_maritima,Phytomyza_horticola,PL,LM,1,2,NA,larva,6
PL_LM,Pembrey,dyad,Festuca_rubra,Phytomyza_nigra,PL,LM,1,2,NA,larva,1
PL_LM,Wyeswood_Common,monad,Rumex_acetosella,Unknown_LM,PL,LM,1,2,NA,larva,2
PL_LM,Wyeswood_Common,monad,Rumex_acetosella,Pegomya_sp.,PL,LM,1,2,NA,larva,1
PL_LM,Braunton_Burrows,dyad,Rubus_fruticosus_agg.,Coptotriche_heinemanni,PL,LM,1,2,NA,larva,9
PL_LM,Hells_Mouth,monad,Rubus_fruticosus_agg.,Coptotriche_marginea,PL,LM,1,2,NA,larva,6
PL_LM,Braunton_Burrows,dyad,Rubus_fruticosus_agg.,Coptotriche_marginea,PL,LM,1,2,NA,larva,3
PL_LM,Braunton_Burrows,dyad,Rubus_fruticosus_agg.,Cecidomyiidae_sp._LM,PL,LM,1,2,NA,larva,3
PL_LM,Braunton_Burrows,dyad,Holcus_lanatus,Phytomyza_nigra/milii,PL,LM,1,2,NA,larva,1
PL_LM,Chagford_Common,dyad,Festuca_rubra,Phytomyza_nigra/milii,PL,LM,1,2,NA,larva,1
PL_LM,Hells_Mouth,monad,Rubus_fruticosus_agg.,Stigmella_aurella,PL,LM,1,2,NA,larva,3
PL_LM,Haddon_Hill,triad,Fagus_sylvatica,Orchestes_fagi,PL,LM,1,2,NA,larva,5
PL_LM,Hells_Mouth,monad,Rubus_fruticosus_agg.,Agromyza_filipendulae,PL,LM,1,2,NA,larva,1
PL_LM,Pembrey,dyad,Senecio_jacobaea,Chromatomyia_horticola,PL,LM,1,2,NA,larva,1
PL_LM,Braunton_Burrows,dyad,Plantago_lanceolata,Phytomyza_angelicae,PL,LM,1,2,NA,larva,1
PL_LM,Pembrey,dyad,Festuca_rubra,Phytomyza_nigra/milii,PL,LM,1,2,NA,larva,1
PL_LM,Pembrey,dyad,Festuca_rubra,Phytomyza_horticola,PL,LM,1,2,NA,larva,1
PL_LM,Braunton_Burrows,dyad,Melilotus_officinalis,Unknown_LM,PL,LM,1,2,NA,larva,1
PL_LM,Woolacombe,triad,Chamerion_angustifolium,Mompha_langiella,PL,LM,1,2,NA,larva,2
PL_LM,Pembrey,dyad,Ononis_repens,Liriomyza_cicerina,PL,LM,1,2,NA,larva,1
PL_LM,Oxwich_Bay,triad,Rumex_acetosa,Pegomya_hyoscami,PL,LM,1,2,NA,larva,2
PL_LM,Leigh_Woods,monad,Lonicera_periclymenum,Phytomyza_lonicerae,PL,LM,1,2,NA,larva,1
PL_LM,Seet_Bridge,dyad,Atriplex_prostrata,Scrobipalpa_nitentella,PL,LM,1,2,NA,larva,101
PL_LM,Seet_Bridge,dyad,Atriplex_prostrata,Chrysoesthia_sexguttella,PL,LM,1,2,NA,larva,18
PL_LM,Pembrey,dyad,Rubus_ceasius,Coptotriche_marginea,PL,LM,1,2,NA,larva,17
PL_LM,Seet_Bridge,dyad,Festuca_rubra,Phytomyza_nigra/milii,PL,LM,1,2,NA,larva,1
PL_LM,Pewsey_Downs,monad,Cirsium_arvense,Phytomyza_syngenesiae,PL,LM,1,2,NA,larva,1
PL_LM,Leigh_Woods,monad,Lonicera_periclymenum,Chromatomyia_aprilina,PL,LM,1,2,NA,larva,31
PL_LM,Dartmoor_Scrub,monad,Rubus_fruticosus_agg.,Coptotriche_marginea,PL,LM,1,2,NA,larva,1
PL_LM,Bodmin_Moor,dyad,Pteridium_aquilinum,Phytoliriomyza_hilarella,PL,LM,1,2,NA,larva,2
PL_LM,Seet_Bridge,dyad,Lonicera_periclymenum,Phytomyza_lonicerae,PL,LM,1,2,NA,larva,12
PL_LM,Haddon_Hill,triad,Betula_pendula,Stigmella_betulicola,PL,LM,1,2,NA,larva,1
PL_LM,Dolebury_Warren,triad,Lonicera_periclymenum,Phytomyza_lonicerae,PL,LM,1,2,NA,larva,6
PL_LM,Wyeswood_Common,monad,Centaurea_nigra,Sphaeroderma_testaceum,PL,LM,1,2,NA,larva,4
PL_LM,Wyeswood_Common,monad,Rumex_acetosa,Pegomya_solennis,PL,LM,1,2,NA,larva,2
PL_LM,Oxwich_Bay,triad,Salix_repens,Phyllonorycter_quinqueguttella,PL,LM,1,2,NA,larva,13
PL_LM,Haytor,dyad,Molinia_caerulea,Elachista_subalbidella,PL,LM,1,2,NA,larva,2
PL_LM,Wyeswood_Common,monad,Ranunculus_repens,Phytomyza_ranunculi,PL,LM,1,2,NA,larva,1
PL_LM,Pewsey_Downs,monad,Centaurea_nigra,Sphaeroderma_testaceum,PL,LM,1,2,NA,larva,3
PL_LM,Burnham-on-Sea,monad,Aster_tripolium,Coptotriche_marginea,PL,LM,1,2,NA,larva,4
PL_LM,Wyeswood_Common,monad,Leontodon_hispidus,Phytomyza_syngenesiae,PL,LM,1,2,NA,larva,3
PL_LM,Dolebury_Warren,triad,Prunella_vulgaris,Unknown_LM,PL,LM,1,2,NA,larva,1
PL_LM,Pembrey,dyad,Rubus_ceasius,Stigmella_auromarginella,PL,LM,1,2,NA,larva,1
PL_LM,Walborough,dyad,Trifolium_repens,Agromyza_nana,PL,LM,1,2,NA,larva,1
PL_LM,Oxwich_Bay,triad,Rubus_fruticosus_agg.,Coptotriche_marginea,PL,LM,1,2,NA,larva,2
PL_LM,Dolebury_Warren,triad,Lonicera_periclymenum,Chromatomyia_aprilina,PL,LM,1,2,NA,larva,5
PL_LM,Woolacombe,triad,Trifolium_repens,Agromyza_nana,PL,LM,1,2,NA,larva,2
PL_LM,Haddon_Hill,triad,Betula_pendula,Agromyza_alnibetulae,PL,LM,1,2,NA,larva,1
PL_LM,Bystock,triad,Rubus_fruticosus_agg.,Coptotriche_marginea,PL,LM,1,2,NA,larva,2
PL_LM,Hells_Mouth,monad,Lonicera_periclymenum,Phytomyza_lonicerae,PL,LM,1,2,NA,larva,1
PL_LM,Braunton_Burrows,dyad,Arrhenatherum_elatius,Cerodontha_sp.,PL,LM,1,2,NA,larva,1
PL_LM,Forest_of_Dean,monad,Lysimachia_nemorum,Monochroa_conspersella,PL,LM,1,2,NA,larva,1
PL_LM,Forest_of_Dean,monad,Lonicera_periclymenum,Chromatomyia_aprilina,PL,LM,1,2,NA,larva,2
PL_LM,Studland,dyad,Luzula_campestris,Cerodontha_(Dizygomyza)_luzulae,PL,LM,1,2,NA,larva,1
PL_LM,Oxwich_Bay,triad,Ononis_repens,Chromatomyia_horticola,PL,LM,1,2,NA,larva,1
PL_LM,Woolacombe,triad,Rubus_fruticosus_agg.,Coptotriche_heinemanni,PL,LM,1,2,NA,larva,1
PL_LM,Seet_Bridge,dyad,Lonicera_periclymenum,Chromatomyia_horticola,PL,LM,1,2,NA,larva,1
PL_LM,Leigh_Woods,monad,Euphorbia_amygdaloides,Liriomyza_pascuum,PL,LM,1,2,NA,larva,6
PL_LM,Forest_of_Dean,monad,Deschampsia_cespitosa,Agromyza_lucida,PL,LM,1,2,NA,larva,1
PL_LM,Woolacombe,triad,Plantago_lanceolata,Phytomyza_horticola,PL,LM,1,2,NA,larva,1
PL_LM,Studland,dyad,Myrica_gale,Coleophora_lusciniaepennella,PL,LM,1,2,NA,larva,1
PL_LM,Leigh_Woods,monad,Rubus_fruticosus_agg.,Stigmella_aurella,PL,LM,1,2,NA,larva,1
PL_LM,Wyeswood_Common,monad,Ranunculus_acris,Phytomyza_ranunculi,PL,LM,1,2,NA,larva,1
PL_LM,Oxwich_Bay,triad,Rubus_fruticosus_agg.,Coptotriche_heinemanni,PL,LM,1,2,NA,larva,1
PL_LM,Braunton_Burrows,dyad,Rubus_fruticosus_agg.,Stigmella_sp.,PL,LM,1,2,NA,larva,1
PL_LM,Wyeswood_Common,monad,Plantago_lanceolata,Liriomyza_cicerina,PL,LM,1,2,NA,larva,1
PL_LM,Burnham-on-Sea,monad,Aster_tripolium,Gracillaria_syringella,PL,LM,1,2,NA,larva,1
PL_LM,Pewsey_Downs,monad,Senecio_jacobaea,Chromatomyia_horticola,PL,LM,1,2,NA,larva,1
PL_LM,Dolebury_Warren,triad,Lonicera_periclymenum,Phyllonorycter_trifasciella,PL,LM,1,2,NA,larva,1
PL_LM,Merthyr_Mawr,triad,Rubus_ceasius,Stigmella_aurella,PL,LM,1,2,NA,larva,1
PL_LM,Bystock,triad,Festuca_rubra,Cerodontha_pygmaea,PL,LM,1,2,NA,larva,5
PL_LM,Lytchett_Bay,triad,Lonicera_periclymenum,Unknown_LM,PL,LM,1,2,NA,larva,1
PL_LM,Seet_Bridge,dyad,Atriplex_prostrata,Unknown_LM,PL,LM,1,2,NA,larva,1
PL_LM,Seet_Bridge,dyad,Atriplex_prostrata,Stigmella_sp.,PL,LM,1,2,NA,larva,1
LM_P,Walborough,dyad,Phytomyza_ranunculi,Dacnusa_laevipectus,LM,P,2,3,larva,larva,13
LM_P,Walborough,dyad,Phytomyza_ranunculi,Dacnusa_maculipes,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Phytomyza_asteris_Calycomyza_humeralis,Dacnusa_sibirica,LM,P,2,3,larva,larva,2
LM_P,Walborough,dyad,Phytomyza_horticola,Dacnusa_plantaginis,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Phytomyza_asteris_Calycomyza_humeralis,Dacnusa_plantaginis,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Liromyza_angulicornis,Opiinae_sp.,LM,P,2,3,larva,larva,1
LM_P,Burnham-on-Sea,monad,Bucculatrix_maritima,Pholetesor_maritimus,LM,P,2,3,larva,larva,6
LM_P,Burnham-on-Sea,monad,Bucculatrix_maritima,Gelis_sp.,LM,P,2,3,larva,larva,2
LM_P,Burnham-on-Sea,monad,Bucculatrix_maritima,Pnigalio_agraules,LM,P,2,3,larva,larva,1
LM_P,Leigh_Woods,monad,Aulagromyza_cornigera,Colastes_braconius,LM,P,2,3,larva,larva,1
LM_P,Dolebury_Warren,triad,Phytomyza_plantaginis,Dacnusa_plantaginis,LM,P,2,3,larva,larva,5
LM_P,Dolebury_Warren,triad,Phytomyza_plantaginis,Dacnusa_maculipes,LM,P,2,3,larva,larva,1
LM_P,Dolebury_Warren,triad,Stigmella_hybnerella,Pholetesor_sp.,LM,P,2,3,larva,larva,1
LM_P,Dolebury_Warren,triad,Stigmella_hybnerella,Chrysocharis_sp._B,LM,P,2,3,larva,larva,1
LM_P,Penhale_Sands,monad,Phytomyza_nigra,Diglyphus_iseae,LM,P,2,3,larva,larva,1
LM_P,Penhale_Sands,monad,Phytomyza_plantaginis,Dacnusa_plantaginis,LM,P,2,3,larva,larva,3
LM_P,Penhale_Sands,monad,Phytomyza_plantaginis,Epiclerus_panyas,LM,P,2,3,larva,larva,1
LM_P,Penhale_Sands,monad,Aspilapteryx_tringipennella,Ichneumonidae_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Penhale_Sands,monad,Aspilapteryx_tringipennella,Dacnusini_sp.,LM,P,2,3,larva,larva,1
LM_P,Penhale_Sands,monad,Aspilapteryx_tringipennella,Pholetesor_sp.,LM,P,2,3,larva,larva,1
LM_P,Penhale_Sands,monad,Aspilapteryx_tringipennella,Microgaster_messoria,LM,P,2,3,larva,larva,2
LM_P,Hangman_Hill,triad,Phytomyza_nigra,Diglyphus_iseae,LM,P,2,3,larva,larva,2
LM_P,Hangman_Hill,triad,Phytomyza_nigra,Hemiptarsenus_fulvicollis,LM,P,2,3,larva,larva,1
LM_P,Merthyr_Mawr,triad,Aspilapteryx_tringipennella,Microgaster_messoria,LM,P,2,3,larva,larva,3
LM_P,Braunton_Burrows,dyad,Aspilapteryx_tringipennella,Sympiesis_gregori,LM,P,2,3,larva,larva,1
LM_P,Braunton_Burrows,dyad,Phytomyza_plantaginis,Dacnusa_plantaginis,LM,P,2,3,larva,larva,8
LM_P,Braunton_Burrows,dyad,Aspilapteryx_tringipennella,Braconidae_indet.,LM,P,2,3,larva,larva,2
LM_P,Braunton_Burrows,dyad,Aspilapteryx_tringipennella,Braconinae_sp._A,LM,P,2,3,larva,larva,2
LM_P,Braunton_Burrows,dyad,Aspilapteryx_tringipennella,Microgaster_messoria,LM,P,2,3,larva,larva,8
LM_P,Braunton_Burrows,dyad,Phytomyza_plantaginis,Diglyphus_iseae,LM,P,2,3,larva,larva,2
LM_P,Braunton_Burrows,dyad,Phytomyza_nigra,Diglyphus_iseae,LM,P,2,3,larva,larva,4
LM_P,Braunton_Burrows,dyad,Stigmella_aurella,Adelius_subfasciatus,LM,P,2,3,larva,larva,1
LM_P,Pembrey,dyad,Coptotriche_marginea,Gelis_sp.,LM,P,2,3,larva,larva,1
LM_P,Pembrey,dyad,Coptotriche_marginea,Pnigalio_agraules,LM,P,2,3,larva,larva,1
LM_P,Bystock,triad,Phytomyza_plantaginis,Dacnusa_plantaginis,LM,P,2,3,larva,larva,3
LM_P,Hells_Mouth,monad,Aspilapteryx_tringipennella,Microgaster_messoria,LM,P,2,3,larva,larva,19
LM_P,Hells_Mouth,monad,Aspilapteryx_tringipennella,Dacnusa_plantaginis,LM,P,2,3,larva,larva,1
LM_P,Hells_Mouth,monad,Aspilapteryx_tringipennella,Ichneumonidae_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Hells_Mouth,monad,Aspilapteryx_tringipennella,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,1
LM_P,Hells_Mouth,monad,Phytomyza_plantaginis,Dacnusa_plantaginis,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Aspilapteryx_tringipennella,Sympiesis_gregori,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Aspilapteryx_tringipennella,Diglyphus_iseae,LM,P,2,3,larva,larva,2
LM_P,Pewsey_Downs,monad,Aspilapteryx_tringipennella,Pnigalio_agraules,LM,P,2,3,larva,larva,1
LM_P,Woolacombe,triad,Aspilapteryx_tringipennella,Hemiptarsenus_dropion,LM,P,2,3,larva,larva,1
LM_P,Woolacombe,triad,Chirosia_histricina,Chrysocharis_sp._A,LM,P,2,3,larva,larva,1
LM_P,Woolacombe,triad,Stigmella_aurella,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,1
LM_P,Woolacombe,triad,Coptotriche_angusticollella,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,1
LM_P,Chagford_Common,dyad,Cerodontha_pygmaea,Chorebus_asramenes,LM,P,2,3,larva,larva,1
LM_P,Forest_of_Dean,monad,Elachista_albifrontella,Exotela_flavicoxa,LM,P,2,3,larva,larva,1
LM_P,Forest_of_Dean,monad,Chirosia_histricina,Colastes_pubicornis,LM,P,2,3,larva,larva,2
LM_P,Seet_Bridge,dyad,Aulagromyza_hendeliana,Dacnusa_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Wyeswood_Common,monad,Phytomyza_plantaginis,Dacnusa_plantaginis,LM,P,2,3,larva,larva,16
LM_P,Oxwich_Bay,triad,Chirosia_histricina,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,1
LM_P,Bodmin_Moor,dyad,Chirosia_histricina,Dapsilarthra_dictynna,LM,P,2,3,larva,larva,1
LM_P,Bodmin_Moor,dyad,Chirosia_histricina,Colastes_pubicornis,LM,P,2,3,larva,larva,1
LM_P,Haddon_Hill,triad,Scolioneura_vicina,Pnigalio_sp._C,LM,P,2,3,larva,larva,3
LM_P,Oxwich_Bay,triad,Aspilapteryx_tringipennella,Braconinae_sp._A,LM,P,2,3,larva,larva,1
LM_P,Leigh_Woods,monad,Phytomyza_ilicis,Chrysocharis_gemma,LM,P,2,3,larva,larva,23
LM_P,Dolebury_Warren,triad,Unknown_Lepidoptera_1,Chalcidoidea_sp._1,LM,P,2,3,larva,larva,1
LM_P,Leigh_Woods,monad,Phytomyza_ilicis,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,16
LM_P,Merthyr_Mawr,triad,Bucculatrix_maritima,Pholetesor_maritimus,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Phytomyza_nigra/milii,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,5
LM_P,Woolacombe,triad,Chromatomyia_horticola,Dacnusa_areolaris,LM,P,2,3,larva,larva,18
LM_P,Haddon_Hill,triad,Eriocrania_salopiella,Pnigalio_sp._C,LM,P,2,3,larva,larva,3
LM_P,Oxwich_Bay,triad,Aspilapteryx_tringipennella,Microgasterinae_sp._B,LM,P,2,3,larva,larva,1
LM_P,Leigh_Woods,monad,Phytomyza_ilicis,Phaedrotoma_pulchriceps,LM,P,2,3,larva,larva,3
LM_P,Forest_of_Dean,monad,Cerodontha_flavocingulata,Dacnusa_maculipes,LM,P,2,3,larva,larva,1
LM_P,Dolebury_Warren,triad,Aspilapteryx_tringipennella,Microgasterinae_sp._B,LM,P,2,3,larva,larva,1
LM_P,Bodmin_Moor,dyad,Phytomyza_milii,Chorebus_aphantus,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Phytomyza_ilicis,Chrysocharis_gemma,LM,P,2,3,larva,larva,9
LM_P,Walborough,dyad,Phytomyza_ranunculi,Phaedrotoma_exigua,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Phytomyza_ranunculi,Opius_sp._C,LM,P,2,3,larva,larva,1
LM_P,Bodmin_Moor,dyad,Phytomyza_nigra/milii,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,2
LM_P,Seet_Bridge,dyad,Cerodontha_denticornis,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,2
LM_P,Bodmin_Moor,dyad,Chromatomyia_lonicerae,Chorebus_sylvestris,LM,P,2,3,larva,larva,1
LM_P,Oxwich_Bay,triad,Aspilapteryx_tringipennella,Microgaster_messoria,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Aspilapteryx_tringipennella,Microgaster_messoria,LM,P,2,3,larva,larva,4
LM_P,Hangman_Hill,triad,Cerodontha_fulvipes,Dacnusa_areolaris,LM,P,2,3,larva,larva,2
LM_P,Hangman_Hill,triad,Cerodontha_denticornis,Chorebus_diremtus,LM,P,2,3,larva,larva,1
LM_P,Bodmin_Moor,dyad,Phytomyza_milii,Chalcidoidea_sp._2,LM,P,2,3,larva,larva,1
LM_P,Bodmin_Moor,dyad,Phytomyza_milii,Pnigalio_agraules,LM,P,2,3,larva,larva,1
LM_P,Bodmin_Moor,dyad,Chromatomyia_lonicerae,Colastes_braconius,LM,P,2,3,larva,larva,1
LM_P,Woolacombe,triad,Aulagromyza_cornigera,Colastes_braconius,LM,P,2,3,larva,larva,1
LM_P,Woolacombe,triad,Chromatomyia_horticola,Alysiinae_sp.,LM,P,2,3,larva,larva,2
LM_P,Hells_Mouth,monad,Aspilapteryx_tringipennella,Hemiptarsenus_waterhousii,LM,P,2,3,larva,larva,1
LM_P,Dolebury_Warren,triad,Unknown_Lepidoptera_1,Elachertus_artaeus,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Aspilapteryx_tringipennella,Microgasterinae_sp._B,LM,P,2,3,larva,larva,2
LM_P,Pewsey_Downs,monad,Aspilapteryx_tringipennella,Apanteles_sp.,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Cerodontha_denticornis,Pediobius_metallicus,LM,P,2,3,larva,larva,3
LM_P,Walborough,dyad,Phytomyza_ranunculivora,Cirrospilus_vittatus,LM,P,2,3,larva,larva,1
LM_P,Oxwich_Bay,triad,Unknown_Lepidoptera_3,Copidosoma_sp._B,LM,P,2,3,larva,larva,1
LM_P,Hangman_Hill,triad,Cerodontha_fulvipes,Hemiptarsenus_fulvicollis,LM,P,2,3,larva,larva,2
LM_P,Woolacombe,triad,Aulagromyza_cornigera,Pnigalio_agraules,LM,P,2,3,larva,larva,1
LM_P,Hangman_Hill,triad,Cerodontha_fulvipes,Diglyphus_iseae,LM,P,2,3,larva,larva,2
LM_P,Dolebury_Warren,triad,Unknown_Lepidoptera_4,Eulophidae_sp.,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Cerodontha_denticornis,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Cerodontha_denticornis,Dacnusa_areolaris,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Cerodontha_denticornis,Dacnusa_maculipes,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Phytomyza_ranunculi,Diglyphus_iseae,LM,P,2,3,larva,larva,1
LM_P,Hangman_Hill,triad,Cerodontha_fulvipes,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,1
LM_P,Dolebury_Warren,triad,Aspilapteryx_tringipennella,Braconinae_sp._A,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Phytomyza_fallaciosa,Diglyphus_iseae,LM,P,2,3,larva,larva,3
LM_P,Woolacombe,triad,Chromatomyia_horticola,Pteromalidae_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Phytomyza_ilicis,Chrysocharis_pentheus,LM,P,2,3,larva,larva,1
LM_P,Burnham-on-Sea,monad,Phytomyza_asteris_Calycomyza_humeralis,Dacnusa_sibirica,LM,P,2,3,larva,larva,2
LM_P,Walborough,dyad,Pseudodineura_fuscula,Diglyphus_iseae,LM,P,2,3,larva,larva,3
LM_P,Walborough,dyad,Chromatomyia_sp.,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,1
LM_P,Hells_Mouth,monad,Aspilapteryx_tringipennella,Gelis_sp.,LM,P,2,3,larva,larva,2
LM_P,Woolacombe,triad,Chromatomyia_horticola,Necremnus_artynes,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Phytomyza_ilicis,Phaedrotoma_pulchriceps,LM,P,2,3,larva,larva,1
LM_P,Hangman_Hill,triad,Cerodontha_fulvipes,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,1
LM_P,Hangman_Hill,triad,Elachista_humilis,Diglyphus_iseae,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Phytomyza_nigra/milii,Dacnusa_areolaris,LM,P,2,3,larva,larva,1
LM_P,Hangman_Hill,triad,Cerodontha_fulvipes,Hemiptarsenus_sp.,LM,P,2,3,larva,larva,1
LM_P,Seet_Bridge,dyad,Phytomyza_ilicis,Pteromalidae_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Hells_Mouth,monad,Aspilapteryx_tringipennella,Microgasterinae_sp._B,LM,P,2,3,larva,larva,1
LM_P,Leigh_Woods,monad,Phytomyza_ilicis,Chrysocharis_pubicornis,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Bucculatrix_maritima,Pnigalio_sp._B,LM,P,2,3,larva,larva,1
LM_P,Wyeswood_Common,monad,Agromyza_nana,Pteromalidae_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Woodland_Hill,triad,Chirosia_histricina,Pteromalus_sequester,LM,P,2,3,larva,larva,1
LM_P,Wyeswood_Common,monad,Phytomyza_horticola,Diglyphus_iseae,LM,P,2,3,larva,larva,9
LM_P,Merthyr_Mawr,triad,Phytomyza varipes,Opius breviscapus,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Phytomyza_ranunculi,Diglyphus_iseae,LM,P,2,3,larva,larva,4
LM_P,Wyeswood_Common,monad,Phytomyza_nigra/milii,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,2
LM_P,Forest_of_Dean,monad,Phytomyza_nigra/milii,Closterocerus_lanassa,LM,P,2,3,larva,larva,5
LM_P,Pewsey_Downs,monad,Aspilapteryx_tringipennella,Braconidae_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Mompha_miscella,Necremnus_folia,LM,P,2,3,larva,larva,8
LM_P,Forest_of_Dean,monad,Phytomyza_nigra/milii,Chrysocharis_pubicornis,LM,P,2,3,larva,larva,4
LM_P,Pewsey_Downs,monad,Phytomyza_sp.,Dacnusa_hospita,LM,P,2,3,larva,larva,1
LM_P,Bystock,triad,Phytomyza_centaurii,Chorebus_dagda,LM,P,2,3,larva,larva,7
LM_P,Cloud_Hill,dyad,Phytomyza_sp.,Dacnusa_maculipes,LM,P,2,3,larva,larva,1
LM_P,Oxwich_Bay,triad,Notocelia_uddmanniana,Copidosoma_sp._B,LM,P,2,3,larva,larva,3
LM_P,Wyeswood_Common,monad,Phytomyza_horticola,Chrysocharis_pubicornis,LM,P,2,3,larva,larva,14
LM_P,Leigh_Woods,monad,Chirosia_histricina,Aprostocetus_sp._LMP,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Phytomyza_ranunculi,Hemiptarsenus_ornatus,LM,P,2,3,larva,larva,1
LM_P,Walborough,dyad,Bucculatrix_maritima,Dacnusa_maculipes,LM,P,2,3,larva,larva,1
LM_P,Pewsey_Downs,monad,Phytomyza_nigra,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,1
LM_P,Wyeswood_Common,monad,Liriomyza_congesta,Hemiptarsenus_unguicellus,LM,P,2,3,larva,larva,2
LM_P,Pewsey_Downs,monad,Mompha_miscella,Hemiptarsenus_waterhousii,LM,P,2,3,larva,larva,2
LM_P,Wyeswood_Common,monad,Phytomyza_horticola,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,1
LM_P,Wyeswood_Common,monad,Phytomyza_plantaginis,Dacnusa_maculipes,LM,P,2,3,larva,larva,2
LM_P,Cloud_Hill,dyad,Phytomyza_nigra/milii,Diglyphus_iseae,LM,P,2,3,larva,larva,10
LM_P,Dolebury_Warren,triad,Stigmella_perpygmaeella,Pnigalio_sp._C,LM,P,2,3,larva,larva,1
LM_P,Forest_of_Dean,monad,Phytomyza_nigra/milii,Diglyphus_iseae,LM,P,2,3,larva,larva,4
LM_P,Pewsey_Downs,monad,Phytomyza_ranunculi,Chorebus_sp.,LM,P,2,3,larva,larva,1
LM_P,Bystock,triad,Phytomyza_centaurii,Grammospila_rufiventris,LM,P,2,3,larva,larva,2
LM_P,Forest_of_Dean,monad,Phytomyza_nigra/milii,Chorebus_aphantus,LM,P,2,3,larva,larva,1
LM_P,Wyeswood_Common,monad,Chromatomyia_sp.,Cyrtogaster_vulgaris,LM,P,2,3,larva,larva,1
